PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:25,1,2 - 0,-2
11:18,1,2 - 2,TIE
10:46,1,4 - 2,-2
10:33,1,4 - 4,TIE
10:08,1,4 - 7,3
9:42,1,6 - 7,1
8:58,1,7 - 7,TIE
8:58,1,8 - 7,-1
8:40,1,11 - 7,-4
8:40,1,12 - 7,-5
6:42,1,15 - 7,-8
6:11,1,17 - 7,-10
6:01,1,17 - 9,-8
5:38,1,17 - 11,-6
5:04,1,17 - 13,-4
4:49,1,18 - 13,-5
4:49,1,19 - 13,-6
4:33,1,20 - 13,-7
4:33,1,21 - 13,-8
4:19,1,21 - 15,-6
3:48,1,21 - 17,-4
3:30,1,22 - 17,-5
3:30,1,23 - 17,-6
3:15,1,23 - 19,-4
2:51,1,25 - 19,-6
2:28,1,27 - 19,-8
2:15,1,27 - 21,-6
1:55,1,27 - 21,-6
0:14,1,28 - 21,-7
0:03,1,28 - 22,-6
0:03,1,28 - 23,-5
0:00,1,28 - 23,-5
12:00,2,28 - 23,-5
10:51,2,28 - 25,-3
9:14,2,28 - 26,-2
8:35,2,30 - 26,-4
8:24,2,30 - 27,-3
6:45,2,32 - 27,-5
6:28,2,32 - 30,-2
6:04,2,34 - 30,-4
5:51,2,34 - 33,-1
5:18,2,35 - 33,-2
5:18,2,36 - 33,-3
4:59,2,36 - 35,-1
4:41,2,39 - 35,-4
4:14,2,39 - 37,-2
3:50,2,39 - 39,TIE
2:24,2,39 - 41,2
1:43,2,41 - 41,TIE
1:28,2,41 - 42,1
1:08,2,43 - 42,-1
0:25,2,43 - 44,1
0:00,2,43 - 44,1
12:00,3,43 - 44,1
11:28,3,45 - 44,-1
11:09,3,45 - 46,1
10:39,3,48 - 46,-2
10:28,3,48 - 49,1
10:10,3,48 - 51,3
10:10,3,48 - 52,4
9:42,3,48 - 54,6
9:16,3,50 - 54,4
8:10,3,50 - 55,5
8:10,3,50 - 56,6
7:17,3,51 - 56,5
7:17,3,52 - 56,4
7:03,3,52 - 59,7
6:47,3,54 - 59,5
5:45,3,54 - 61,7
5:28,3,57 - 61,4
4:25,3,57 - 63,6
4:14,3,59 - 63,4
3:43,3,62 - 63,1
3:16,3,65 - 63,-2
2:56,3,65 - 65,TIE
1:55,3,65 - 67,2
1:14,3,65 - 69,4
1:00,3,68 - 69,1
0:34,3,69 - 69,TIE
0:34,3,70 - 69,-1
0:00,3,72 - 69,-3
0:00,3,72 - 69,-3
0:00,3,72 - 69,-3
12:00,4,72 - 69,-3
11:25,4,74 - 69,-5
11:17,4,74 - 72,-2
10:23,4,76 - 72,-4
9:22,4,79 - 72,-7
9:21,4,79 - 72,-7
7:27,4,82 - 72,-10
6:33,4,84 - 72,-12
6:20,4,84 - 75,-9
5:51,4,84 - 78,-6
5:26,4,87 - 78,-9
4:49,4,88 - 78,-10
4:27,4,88 - 81,-7
3:54,4,88 - 83,-5
3:29,4,90 - 83,-7
2:05,4,92 - 83,-9
1:55,4,92 - 83,-9
1:39,4,94 - 83,-11
1:28,4,94 - 86,-8
0:54,4,95 - 86,-9
0:54,4,96 - 86,-10
0:44,4,96 - 89,-7
0:00,4,96 - 89,-7
