PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:21,1,2 - 0,-2
11:02,1,2 - 2,TIE
10:41,1,4 - 2,-2
10:14,1,4 - 4,TIE
9:42,1,4 - 6,2
9:19,1,7 - 6,-1
8:39,1,7 - 7,TIE
8:39,1,7 - 8,1
8:30,1,8 - 8,TIE
8:20,1,8 - 9,1
8:20,1,8 - 10,2
7:58,1,8 - 11,3
5:56,1,8 - 13,5
5:04,1,8 - 16,8
4:21,1,8 - 18,10
3:22,1,8 - 20,12
3:09,1,10 - 20,10
2:43,1,11 - 20,9
2:03,1,11 - 22,11
1:35,1,11 - 24,13
1:06,1,11 - 25,14
1:06,1,11 - 26,15
0:37,1,11 - 28,17
0:02,1,11 - 29,18
0:02,1,11 - 30,19
0:00,1,11 - 30,19
12:00,2,11 - 30,19
11:32,2,11 - 33,22
11:15,2,11 - 35,24
10:19,2,11 - 37,26
10:06,2,13 - 37,24
10:06,2,14 - 37,23
9:48,2,16 - 37,21
9:14,2,19 - 37,18
8:57,2,19 - 39,20
8:32,2,21 - 39,18
7:56,2,21 - 40,19
7:56,2,21 - 41,20
7:19,2,23 - 41,18
7:00,2,23 - 43,20
6:21,2,26 - 43,17
4:39,2,26 - 45,19
4:11,2,28 - 45,17
3:46,2,28 - 47,19
3:06,2,30 - 47,17
2:57,2,30 - 48,18
2:18,2,32 - 48,16
2:05,2,33 - 48,15
2:05,2,34 - 48,14
1:50,2,34 - 50,16
1:23,2,37 - 50,13
1:04,2,37 - 52,15
0:50,2,39 - 52,13
0:34,2,39 - 54,15
0:19,2,42 - 54,12
0:00,2,42 - 54,12
12:00,3,42 - 54,12
11:14,3,42 - 56,14
11:02,3,44 - 56,12
10:04,3,46 - 56,10
9:37,3,46 - 58,12
9:23,3,47 - 58,11
9:23,3,48 - 58,10
8:39,3,51 - 58,7
7:59,3,53 - 58,5
7:45,3,53 - 60,7
6:58,3,53 - 62,9
6:27,3,53 - 64,11
6:11,3,55 - 64,9
5:42,3,55 - 66,11
4:59,3,55 - 68,13
4:10,3,55 - 70,15
3:45,3,55 - 72,17
2:51,3,57 - 72,15
2:38,3,57 - 74,17
2:16,3,58 - 74,16
2:16,3,59 - 74,15
1:45,3,61 - 74,13
1:24,3,61 - 76,15
1:02,3,63 - 76,13
0:43,3,63 - 78,15
0:34,3,65 - 78,13
0:00,3,65 - 78,13
12:00,4,65 - 78,13
11:20,4,67 - 78,11
10:58,4,67 - 81,14
10:36,4,69 - 81,12
10:22,4,69 - 83,14
9:51,4,72 - 83,11
9:35,4,72 - 86,14
9:26,4,74 - 86,12
9:26,4,75 - 86,11
8:55,4,77 - 86,9
8:41,4,77 - 88,11
8:16,4,78 - 88,10
8:16,4,79 - 88,9
8:00,4,79 - 90,11
7:23,4,79 - 92,13
6:24,4,79 - 94,15
5:55,4,79 - 95,16
5:55,4,79 - 96,17
5:55,4,79 - 97,18
5:55,4,79 - 98,19
5:32,4,81 - 98,17
5:04,4,83 - 98,15
4:33,4,85 - 98,13
4:17,4,85 - 99,14
4:17,4,85 - 100,15
4:17,4,85 - 101,16
4:01,4,88 - 101,13
3:34,4,90 - 101,11
3:09,4,92 - 101,9
2:51,4,92 - 103,11
2:32,4,95 - 103,8
2:08,4,95 - 105,10
1:52,4,97 - 105,8
1:19,4,97 - 106,9
1:19,4,97 - 107,10
0:47,4,97 - 109,12
0:18,4,97 - 110,13
0:18,4,97 - 111,14
0:00,4,97 - 111,14
