PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:33,1,0 - 3,3
10:54,1,2 - 3,1
10:40,1,2 - 5,3
10:13,1,5 - 5,TIE
9:38,1,7 - 5,-2
8:55,1,9 - 5,-4
8:25,1,11 - 5,-6
8:06,1,13 - 5,-8
7:51,1,13 - 7,-6
7:30,1,15 - 7,-8
6:53,1,15 - 9,-6
6:28,1,17 - 9,-8
6:18,1,17 - 12,-5
6:09,1,18 - 12,-6
5:29,1,20 - 12,-8
5:17,1,20 - 14,-6
4:51,1,20 - 16,-4
4:44,1,23 - 16,-7
4:21,1,25 - 16,-9
4:01,1,25 - 17,-8
3:44,1,27 - 17,-10
3:31,1,27 - 18,-9
3:02,1,29 - 18,-11
2:54,1,29 - 20,-9
2:19,1,29 - 23,-6
2:01,1,31 - 23,-8
1:53,1,32 - 23,-9
1:53,1,33 - 23,-10
1:09,1,33 - 25,-8
0:51,1,36 - 25,-11
0:34,1,36 - 28,-8
0:00,1,36 - 28,-8
12:00,2,36 - 28,-8
11:37,2,36 - 30,-6
11:07,2,38 - 30,-8
10:38,2,38 - 30,-8
10:38,2,39 - 30,-9
10:38,2,40 - 30,-10
9:41,2,42 - 30,-12
9:01,2,44 - 30,-14
7:14,2,44 - 33,-11
7:01,2,47 - 33,-14
6:41,2,47 - 35,-12
6:01,2,47 - 37,-10
5:38,2,49 - 37,-12
5:27,2,49 - 39,-10
5:13,2,49 - 42,-7
5:13,2,49 - 42,-7
4:23,2,49 - 44,-5
4:07,2,51 - 44,-7
3:51,2,53 - 44,-9
3:31,2,53 - 45,-8
3:31,2,53 - 46,-7
3:02,2,53 - 49,-4
1:26,2,55 - 49,-6
1:02,2,55 - 50,-5
1:02,2,55 - 51,-4
0:39,2,55 - 52,-3
0:39,2,55 - 53,-2
0:00,2,55 - 53,-2
12:00,3,55 - 53,-2
11:07,3,55 - 55,TIE
10:28,3,56 - 55,-1
10:28,3,57 - 55,-2
9:35,3,58 - 55,-3
9:35,3,59 - 55,-4
9:35,3,60 - 55,-5
9:02,3,62 - 55,-7
8:15,3,63 - 55,-8
8:15,3,64 - 55,-9
7:57,3,64 - 57,-7
7:13,3,66 - 57,-9
6:18,3,66 - 59,-7
6:18,3,66 - 60,-6
5:30,3,66 - 61,-5
5:30,3,66 - 62,-4
5:19,3,68 - 62,-6
5:19,3,68 - 63,-5
5:10,3,68 - 64,-4
5:02,3,68 - 67,-1
4:41,3,68 - 69,1
4:19,3,68 - 71,3
4:09,3,70 - 71,1
3:51,3,70 - 73,3
3:39,3,72 - 73,1
2:56,3,72 - 75,3
2:08,3,74 - 75,1
1:16,3,76 - 75,-1
1:03,3,76 - 77,1
0:47,3,77 - 77,TIE
0:00,3,77 - 79,2
0:00,3,77 - 79,2
12:00,4,77 - 79,2
11:44,4,79 - 79,TIE
11:18,4,79 - 81,2
11:01,4,81 - 81,TIE
10:44,4,81 - 82,1
10:33,4,82 - 82,TIE
10:22,4,82 - 84,2
10:12,4,83 - 84,1
10:12,4,84 - 84,TIE
9:12,4,84 - 85,1
9:12,4,84 - 86,2
8:59,4,86 - 86,TIE
8:01,4,86 - 89,3
7:30,4,87 - 89,2
7:30,4,88 - 89,1
6:36,4,88 - 91,3
5:37,4,88 - 94,6
5:16,4,90 - 94,4
4:33,4,93 - 94,1
3:03,4,93 - 97,4
2:48,4,94 - 97,3
2:48,4,95 - 97,2
2:32,4,95 - 98,3
2:11,4,95 - 99,4
2:11,4,95 - 100,5
2:01,4,98 - 100,2
1:18,4,100 - 100,TIE
0:45,4,100 - 101,1
0:33,4,103 - 101,-2
0:22,4,104 - 101,-3
0:22,4,105 - 101,-4
0:11,4,105 - 104,-1
0:10,4,106 - 104,-2
0:10,4,107 - 104,-3
0:03,4,107 - 105,-2
0:02,4,108 - 105,-3
0:02,4,109 - 105,-4
0:00,4,109 - 105,-4
