PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:04,1,0 - 2,2
10:30,1,0 - 4,4
10:09,1,2 - 4,2
9:22,1,2 - 6,4
9:03,1,4 - 6,2
8:46,1,5 - 6,1
8:38,1,8 - 6,-2
8:18,1,8 - 8,TIE
8:06,1,9 - 8,-1
7:48,1,9 - 11,2
7:10,1,9 - 13,4
6:54,1,11 - 13,2
6:23,1,11 - 15,4
6:04,1,14 - 15,1
5:20,1,16 - 15,-1
4:47,1,19 - 15,-4
4:28,1,19 - 16,-3
4:28,1,19 - 17,-2
4:05,1,20 - 17,-3
4:05,1,21 - 17,-4
3:49,1,21 - 19,-2
3:17,1,21 - 20,-1
3:17,1,21 - 21,TIE
2:47,1,21 - 23,2
2:40,1,23 - 23,TIE
2:40,1,24 - 23,-1
2:10,1,25 - 23,-2
2:10,1,26 - 23,-3
1:57,1,26 - 25,-1
1:37,1,27 - 25,-2
1:23,1,30 - 25,-5
0:47,1,33 - 25,-8
0:28,1,35 - 25,-10
0:00,1,35 - 25,-10
12:00,2,35 - 25,-10
11:42,2,37 - 25,-12
11:14,2,39 - 25,-14
10:58,2,39 - 27,-12
10:29,2,39 - 29,-10
9:18,2,41 - 29,-12
9:00,2,41 - 31,-10
8:40,2,41 - 33,-8
7:50,2,43 - 33,-10
7:38,2,43 - 35,-8
6:30,2,45 - 35,-10
5:39,2,45 - 37,-8
5:11,2,45 - 38,-7
4:56,2,47 - 38,-9
3:51,2,49 - 38,-11
3:26,2,49 - 40,-9
3:12,2,52 - 40,-12
2:52,2,52 - 42,-10
2:28,2,52 - 43,-9
1:33,2,52 - 46,-6
1:19,2,54 - 46,-8
0:53,2,55 - 46,-9
0:00,2,55 - 46,-9
12:00,3,55 - 46,-9
11:34,3,55 - 48,-7
10:29,3,57 - 48,-9
10:13,3,57 - 50,-7
9:39,3,57 - 52,-5
9:22,3,57 - 54,-3
9:01,3,60 - 54,-6
8:44,3,62 - 54,-8
8:23,3,62 - 56,-6
8:08,3,64 - 56,-8
7:52,3,64 - 59,-5
7:27,3,66 - 59,-7
7:21,3,66 - 60,-6
7:21,3,66 - 61,-5
6:38,3,69 - 61,-8
6:28,3,69 - 64,-5
6:10,3,71 - 64,-7
5:46,3,71 - 66,-5
5:18,3,71 - 67,-4
5:18,3,71 - 68,-3
4:59,3,74 - 68,-6
4:12,3,76 - 68,-8
3:44,3,79 - 68,-11
3:27,3,79 - 70,-9
3:10,3,81 - 70,-11
2:59,3,81 - 71,-10
2:59,3,81 - 72,-9
2:41,3,83 - 72,-11
2:20,3,83 - 73,-10
2:01,3,83 - 75,-8
1:34,3,86 - 75,-11
1:20,3,86 - 77,-9
0:43,3,86 - 80,-6
0:38,3,88 - 80,-8
0:19,3,88 - 83,-5
0:00,3,88 - 83,-5
12:00,4,88 - 83,-5
11:46,4,88 - 85,-3
11:23,4,90 - 85,-5
11:14,4,90 - 88,-2
10:54,4,93 - 88,-5
10:42,4,93 - 89,-4
9:47,4,93 - 91,-2
8:47,4,93 - 94,1
7:39,4,93 - 95,2
6:06,4,93 - 96,3
6:06,4,93 - 97,4
5:33,4,94 - 97,3
5:33,4,95 - 97,2
4:59,4,97 - 97,TIE
4:28,4,98 - 97,-1
4:14,4,98 - 98,TIE
4:14,4,98 - 99,1
3:29,4,100 - 99,-1
3:29,4,101 - 99,-2
2:51,4,102 - 99,-3
2:51,4,103 - 99,-4
1:53,4,105 - 99,-6
0:58,4,107 - 99,-8
0:25,4,110 - 99,-11
0:21,4,110 - 101,-9
0:18,4,111 - 101,-10
0:00,4,111 - 101,-10
