PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:21,1,3 - 0,-3
10:54,1,3 - 3,TIE
10:17,1,3 - 6,3
9:57,1,3 - 8,5
9:45,1,6 - 8,2
9:29,1,6 - 11,5
9:14,1,8 - 11,3
8:56,1,11 - 11,TIE
8:46,1,11 - 13,2
8:31,1,13 - 13,TIE
8:13,1,13 - 15,2
7:35,1,13 - 17,4
6:42,1,15 - 17,2
6:29,1,15 - 19,4
5:39,1,15 - 21,6
5:25,1,17 - 21,4
2:10,1,17 - 23,6
2:10,1,17 - 24,7
1:48,1,20 - 24,4
1:36,1,20 - 25,5
1:36,1,20 - 26,6
1:21,1,22 - 26,4
1:09,1,22 - 28,6
0:28,1,22 - 29,7
0:28,1,22 - 30,8
0:00,1,22 - 30,8
0:00,1,22 - 30,8
12:00,2,22 - 30,8
10:49,2,22 - 33,11
10:31,2,24 - 33,9
9:52,2,24 - 34,10
9:52,2,24 - 35,11
9:24,2,24 - 38,14
9:22,2,24 - 38,14
8:11,2,24 - 40,16
7:48,2,24 - 42,18
7:30,2,26 - 42,16
6:54,2,28 - 42,14
6:23,2,31 - 42,11
5:17,2,34 - 42,8
5:03,2,34 - 43,9
5:03,2,34 - 44,10
4:54,2,36 - 44,8
4:39,2,36 - 46,10
4:04,2,36 - 47,11
3:31,2,36 - 49,13
3:18,2,38 - 49,11
3:18,2,39 - 49,10
2:39,2,39 - 52,13
2:06,2,39 - 53,14
2:06,2,39 - 54,15
1:47,2,40 - 54,14
1:47,2,41 - 54,13
1:34,2,41 - 57,16
0:37,2,41 - 58,17
0:37,2,41 - 59,18
0:08,2,41 - 61,20
0:00,2,41 - 61,20
12:00,3,41 - 61,20
11:34,3,41 - 63,22
10:52,3,44 - 63,19
10:35,3,44 - 66,22
10:15,3,44 - 69,25
10:00,3,46 - 69,23
9:33,3,48 - 69,21
9:17,3,48 - 71,23
8:03,3,50 - 71,21
7:33,3,52 - 71,19
7:21,3,52 - 71,19
7:21,3,52 - 72,20
6:54,3,54 - 72,18
6:37,3,55 - 72,17
5:59,3,57 - 72,15
5:37,3,59 - 72,13
4:53,3,59 - 74,15
4:30,3,59 - 76,17
4:19,3,61 - 76,15
3:23,3,61 - 78,17
2:42,3,61 - 79,18
2:11,3,63 - 79,16
1:49,3,63 - 82,19
1:33,3,66 - 82,16
1:02,3,67 - 82,15
1:02,3,68 - 82,14
0:37,3,68 - 84,16
0:32,3,69 - 84,15
0:13,3,69 - 86,17
0:00,3,69 - 86,17
12:00,4,69 - 86,17
11:43,4,69 - 88,19
11:04,4,71 - 88,17
10:31,4,73 - 88,15
10:31,4,74 - 88,14
10:11,4,74 - 91,17
9:49,4,74 - 92,18
9:34,4,76 - 92,16
9:34,4,77 - 92,15
9:08,4,78 - 92,14
9:08,4,79 - 92,13
8:12,4,82 - 92,10
7:32,4,82 - 95,13
6:59,4,82 - 97,15
6:49,4,84 - 97,13
6:23,4,86 - 97,11
5:04,4,86 - 99,13
4:36,4,86 - 102,16
4:26,4,88 - 102,14
4:26,4,89 - 102,13
4:01,4,91 - 102,11
3:50,4,91 - 104,13
3:35,4,91 - 106,15
3:22,4,93 - 106,13
2:54,4,94 - 106,12
2:54,4,95 - 106,11
1:39,4,95 - 107,12
1:39,4,95 - 108,13
0:34,4,95 - 109,14
0:16,4,95 - 111,16
0:00,4,95 - 111,16
