PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:38,1,3 - 0,-3
10:54,1,3 - 2,-1
10:40,1,6 - 2,-4
10:13,1,7 - 2,-5
9:46,1,7 - 4,-3
9:21,1,7 - 6,-1
9:09,1,10 - 6,-4
8:48,1,12 - 6,-6
8:28,1,12 - 9,-3
7:52,1,12 - 11,-1
7:36,1,14 - 11,-3
7:13,1,14 - 13,-1
6:55,1,16 - 13,-3
6:38,1,16 - 15,-1
6:23,1,19 - 15,-4
6:09,1,19 - 17,-2
5:49,1,21 - 17,-4
5:35,1,21 - 20,-1
5:17,1,22 - 20,-2
5:17,1,23 - 20,-3
4:49,1,26 - 20,-6
4:00,1,28 - 20,-8
3:43,1,28 - 23,-5
3:22,1,30 - 23,-7
2:41,1,30 - 25,-5
2:05,1,30 - 27,-3
1:07,1,32 - 27,-5
0:44,1,35 - 27,-8
0:00,1,35 - 27,-8
12:00,2,35 - 27,-8
11:37,2,35 - 29,-6
11:08,2,35 - 31,-4
10:32,2,35 - 33,-2
10:00,2,37 - 33,-4
8:57,2,39 - 33,-6
8:40,2,39 - 35,-4
8:25,2,42 - 35,-7
7:42,2,42 - 38,-4
7:23,2,44 - 38,-6
6:58,2,44 - 40,-4
6:34,2,44 - 42,-2
6:06,2,44 - 44,TIE
5:49,2,46 - 44,-2
5:32,2,46 - 47,1
4:36,2,46 - 48,2
4:36,2,46 - 49,3
4:15,2,49 - 49,TIE
3:41,2,49 - 52,3
3:18,2,51 - 52,1
3:00,2,51 - 54,3
2:31,2,54 - 54,TIE
2:08,2,54 - 55,1
2:08,2,54 - 56,2
2:08,2,54 - 57,3
1:46,2,56 - 57,1
0:51,2,58 - 57,-1
0:00,2,58 - 57,-1
12:00,3,58 - 57,-1
11:10,3,61 - 57,-4
10:26,3,61 - 59,-2
9:42,3,61 - 61,TIE
9:13,3,61 - 63,2
8:45,3,61 - 66,5
8:21,3,63 - 66,3
7:36,3,63 - 68,5
7:26,3,66 - 68,2
6:35,3,66 - 71,5
5:34,3,66 - 72,6
5:34,3,66 - 73,7
5:13,3,69 - 73,4
4:29,3,72 - 73,1
3:57,3,75 - 73,-2
3:42,3,75 - 76,1
3:11,3,75 - 79,4
3:09,3,75 - 79,4
2:52,3,78 - 79,1
2:03,3,78 - 81,3
1:20,3,79 - 81,2
0:44,3,79 - 83,4
0:25,3,82 - 83,1
0:02,3,82 - 86,4
0:00,3,82 - 86,4
12:00,4,82 - 86,4
11:45,4,84 - 86,2
11:32,4,84 - 88,4
10:59,4,84 - 90,6
10:32,4,84 - 93,9
9:48,4,85 - 93,8
9:23,4,87 - 93,6
9:00,4,87 - 95,8
8:38,4,87 - 97,10
8:18,4,87 - 98,11
8:05,4,89 - 98,9
7:43,4,89 - 100,11
7:13,4,89 - 102,13
6:58,4,89 - 103,14
6:58,4,89 - 104,15
6:45,4,92 - 104,12
6:22,4,92 - 107,15
6:04,4,93 - 107,14
6:04,4,94 - 107,13
5:13,4,94 - 109,15
4:55,4,96 - 109,13
4:19,4,98 - 109,11
3:24,4,99 - 109,10
3:24,4,100 - 109,9
3:03,4,103 - 109,6
2:48,4,103 - 111,8
2:14,4,103 - 113,10
1:46,4,103 - 114,11
1:46,4,103 - 115,12
1:34,4,105 - 115,10
1:21,4,105 - 117,12
0:00,4,105 - 117,12
