PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:18,1,3 - 0,-3
11:00,1,3 - 2,-1
10:17,1,5 - 2,-3
9:59,1,5 - 5,TIE
9:21,1,5 - 8,3
9:04,1,7 - 8,1
8:49,1,7 - 10,3
8:37,1,9 - 10,1
8:14,1,9 - 13,4
7:44,1,9 - 15,6
7:24,1,11 - 15,4
6:41,1,11 - 18,7
6:26,1,13 - 18,5
6:12,1,13 - 20,7
5:41,1,15 - 20,5
5:32,1,15 - 21,6
4:59,1,15 - 23,8
4:42,1,17 - 23,6
4:29,1,17 - 24,7
4:18,1,19 - 24,5
4:02,1,19 - 26,7
3:15,1,22 - 26,4
2:59,1,22 - 28,6
2:43,1,24 - 28,4
2:06,1,27 - 28,1
0:58,1,30 - 28,-2
0:03,1,30 - 31,1
0:00,1,30 - 31,1
12:00,2,30 - 31,1
11:10,2,33 - 31,-2
10:05,2,36 - 31,-5
9:16,2,38 - 31,-7
7:02,2,38 - 33,-5
6:53,2,41 - 33,-8
6:28,2,41 - 35,-6
6:07,2,43 - 35,-8
5:32,2,43 - 37,-6
5:09,2,43 - 40,-3
4:36,2,45 - 40,-5
3:58,2,45 - 43,-2
3:34,2,47 - 43,-4
3:04,2,49 - 43,-6
2:51,2,49 - 45,-4
2:35,2,51 - 45,-6
2:18,2,51 - 46,-5
1:52,2,54 - 46,-8
0:33,2,57 - 46,-11
0:01,2,59 - 46,-13
0:00,2,59 - 46,-13
12:00,3,59 - 46,-13
11:38,3,61 - 46,-15
11:11,3,63 - 46,-17
10:28,3,66 - 46,-20
10:02,3,66 - 48,-18
9:36,3,67 - 48,-19
9:36,3,68 - 48,-20
9:21,3,68 - 49,-19
9:21,3,68 - 50,-18
9:10,3,69 - 50,-19
9:10,3,70 - 50,-20
7:51,3,70 - 52,-18
7:35,3,71 - 52,-19
7:35,3,72 - 52,-20
7:13,3,72 - 54,-18
6:35,3,74 - 54,-20
6:08,3,76 - 54,-22
4:51,3,76 - 56,-20
4:27,3,76 - 58,-18
2:56,3,76 - 60,-16
2:56,3,76 - 61,-15
2:39,3,78 - 61,-17
2:17,3,80 - 61,-19
2:04,3,80 - 62,-18
2:04,3,80 - 63,-17
1:37,3,80 - 64,-16
1:23,3,82 - 64,-18
0:52,3,85 - 64,-21
0:00,3,85 - 64,-21
12:00,4,85 - 64,-21
11:32,4,85 - 67,-18
11:09,4,88 - 67,-21
9:05,4,88 - 68,-20
8:13,4,90 - 68,-22
7:46,4,91 - 68,-23
7:46,4,92 - 68,-24
7:16,4,92 - 69,-23
6:41,4,92 - 71,-21
6:02,4,92 - 73,-19
5:28,4,92 - 76,-16
5:04,4,95 - 76,-19
4:53,4,95 - 78,-17
4:53,4,95 - 79,-16
4:04,4,97 - 79,-18
3:46,4,97 - 80,-17
3:37,4,99 - 80,-19
3:11,4,99 - 83,-16
2:56,4,100 - 83,-17
2:56,4,101 - 83,-18
2:23,4,103 - 83,-20
2:08,4,103 - 86,-17
1:59,4,103 - 86,-17
1:34,4,103 - 88,-15
0:44,4,105 - 88,-17
0:44,4,105 - 89,-16
0:44,4,105 - 88,-17
0:24,4,105 - 90,-15
0:24,4,105 - 91,-14
0:00,4,105 - 91,-14
