PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:47,1,2 - 0,-2
11:13,1,5 - 0,-5
10:45,1,7 - 0,-7
9:35,1,7 - 2,-5
9:16,1,10 - 2,-8
9:03,1,10 - 5,-5
8:19,1,10 - 8,-2
8:06,1,12 - 8,-4
7:46,1,12 - 11,-1
7:16,1,12 - 14,2
6:44,1,12 - 16,4
6:20,1,14 - 16,2
5:55,1,14 - 16,2
5:34,1,16 - 16,TIE
5:09,1,16 - 18,2
4:50,1,18 - 18,TIE
4:22,1,18 - 20,2
4:22,1,18 - 21,3
4:08,1,20 - 21,1
3:59,1,20 - 23,3
3:47,1,21 - 23,2
3:33,1,21 - 25,4
3:17,1,23 - 25,2
2:30,1,25 - 25,TIE
1:54,1,27 - 25,-2
0:35,1,27 - 27,TIE
0:25,1,29 - 27,-2
0:00,1,29 - 27,-2
12:00,2,29 - 27,-2
11:40,2,29 - 30,1
11:14,2,31 - 30,-1
10:49,2,33 - 30,-3
10:14,2,33 - 32,-1
9:20,2,33 - 33,TIE
9:20,2,33 - 34,1
8:48,2,33 - 36,3
8:08,2,36 - 36,TIE
7:46,2,36 - 38,2
7:29,2,38 - 38,TIE
5:43,2,38 - 40,2
5:12,2,38 - 42,4
4:28,2,40 - 42,2
4:08,2,42 - 42,TIE
3:52,2,42 - 44,2
3:35,2,44 - 44,TIE
3:20,2,44 - 47,3
2:24,2,47 - 47,TIE
2:08,2,47 - 49,2
1:32,2,49 - 49,TIE
1:13,2,51 - 49,-2
0:39,2,53 - 49,-4
0:39,2,54 - 49,-5
0:33,2,56 - 49,-7
0:02,2,57 - 49,-8
0:02,2,58 - 49,-9
0:00,2,58 - 49,-9
12:00,3,58 - 49,-9
11:28,3,61 - 49,-12
10:16,3,63 - 49,-14
9:54,3,63 - 51,-12
9:44,3,65 - 51,-14
9:20,3,65 - 53,-12
8:44,3,65 - 55,-10
7:50,3,67 - 55,-12
7:34,3,67 - 57,-10
7:23,3,70 - 57,-13
6:58,3,72 - 57,-15
6:27,3,74 - 57,-17
6:10,3,74 - 59,-15
5:57,3,76 - 59,-17
5:35,3,77 - 59,-18
5:35,3,78 - 59,-19
5:17,3,78 - 61,-17
5:02,3,81 - 61,-20
4:40,3,81 - 64,-17
4:08,3,81 - 66,-15
3:45,3,81 - 67,-14
3:45,3,81 - 68,-13
2:31,3,83 - 68,-15
2:14,3,83 - 69,-14
2:14,3,83 - 70,-13
1:59,3,85 - 70,-15
1:37,3,88 - 70,-18
1:23,3,88 - 72,-16
0:31,3,90 - 72,-18
0:00,3,92 - 72,-20
0:00,3,92 - 72,-20
12:00,4,92 - 72,-20
11:32,4,95 - 72,-23
11:06,4,95 - 73,-22
11:06,4,95 - 74,-21
10:46,4,98 - 74,-24
10:18,4,98 - 76,-22
9:01,4,98 - 79,-19
8:39,4,100 - 79,-21
8:09,4,102 - 79,-23
7:52,4,102 - 81,-21
7:38,4,104 - 81,-23
7:29,4,104 - 83,-21
6:34,4,105 - 83,-22
6:21,4,105 - 85,-20
6:21,4,105 - 86,-19
5:58,4,105 - 88,-17
5:58,4,105 - 89,-16
5:47,4,106 - 89,-17
5:47,4,107 - 89,-18
4:53,4,107 - 90,-17
4:53,4,107 - 91,-16
4:19,4,107 - 94,-13
3:54,4,107 - 96,-11
3:35,4,109 - 96,-13
3:05,4,111 - 96,-15
2:54,4,111 - 97,-14
2:54,4,111 - 98,-13
2:17,4,111 - 100,-11
1:53,4,113 - 100,-13
1:29,4,113 - 102,-11
0:41,4,116 - 102,-14
0:35,4,116 - 105,-11
0:07,4,116 - 107,-9
0:00,4,116 - 107,-9
