PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:28,1,2 - 0,-2
11:09,1,2 - 2,TIE
10:44,1,4 - 2,-2
10:20,1,4 - 5,1
10:03,1,5 - 5,TIE
9:24,1,7 - 5,-2
9:02,1,7 - 8,1
8:45,1,9 - 8,-1
8:09,1,9 - 9,TIE
8:09,1,9 - 10,1
7:37,1,9 - 12,3
7:15,1,9 - 14,5
6:55,1,11 - 14,3
6:38,1,11 - 16,5
5:53,1,11 - 19,8
5:29,1,13 - 19,6
5:29,1,14 - 19,5
4:50,1,14 - 21,7
4:33,1,15 - 21,6
4:33,1,16 - 21,5
3:56,1,19 - 21,2
3:34,1,22 - 21,-1
3:18,1,22 - 24,2
3:01,1,24 - 24,TIE
2:20,1,26 - 24,-2
1:44,1,28 - 24,-4
1:19,1,29 - 24,-5
0:10,1,29 - 26,-3
0:02,1,31 - 26,-5
0:00,1,31 - 26,-5
12:00,2,31 - 26,-5
11:20,2,34 - 26,-8
10:56,2,34 - 28,-6
10:30,2,34 - 30,-4
10:00,2,34 - 33,-1
9:44,2,35 - 33,-2
8:16,2,35 - 35,TIE
8:06,2,37 - 35,-2
8:06,2,38 - 35,-3
7:52,2,38 - 37,-1
6:41,2,40 - 37,-3
5:47,2,40 - 39,-1
4:44,2,40 - 40,TIE
4:44,2,40 - 41,1
4:34,2,41 - 41,TIE
4:23,2,44 - 41,-3
2:43,2,44 - 44,TIE
2:23,2,46 - 44,-2
2:00,2,46 - 46,TIE
1:41,2,49 - 46,-3
0:49,2,51 - 46,-5
0:00,2,51 - 46,-5
12:00,3,51 - 46,-5
11:10,3,51 - 48,-3
10:06,3,53 - 48,-5
9:23,3,54 - 48,-6
9:23,3,55 - 48,-7
8:53,3,57 - 48,-9
8:33,3,57 - 50,-7
8:11,3,59 - 50,-9
7:31,3,62 - 50,-12
7:12,3,65 - 50,-15
6:56,3,67 - 50,-17
6:01,3,67 - 52,-15
5:36,3,67 - 53,-14
5:26,3,67 - 56,-11
4:00,3,69 - 56,-13
2:56,3,69 - 58,-11
2:40,3,71 - 58,-13
2:14,3,71 - 60,-11
1:53,3,72 - 60,-12
1:53,3,73 - 60,-13
1:34,3,76 - 60,-16
0:42,3,76 - 62,-14
0:04,3,76 - 63,-13
0:04,3,76 - 64,-12
0:00,3,76 - 64,-12
12:00,4,76 - 64,-12
11:50,4,79 - 64,-15
10:03,4,79 - 67,-12
8:46,4,79 - 70,-9
8:00,4,81 - 70,-11
7:46,4,81 - 73,-8
7:46,4,81 - 73,-8
7:04,4,81 - 76,-5
6:40,4,82 - 76,-6
6:40,4,83 - 76,-7
6:18,4,83 - 79,-4
5:55,4,85 - 79,-6
5:38,4,85 - 81,-4
5:15,4,87 - 81,-6
4:06,4,89 - 81,-8
3:51,4,89 - 82,-7
3:51,4,89 - 83,-6
2:48,4,89 - 85,-4
2:27,4,90 - 85,-5
2:27,4,91 - 85,-6
2:16,4,91 - 87,-4
2:16,4,91 - 88,-3
0:53,4,93 - 88,-5
0:53,4,94 - 88,-6
0:40,4,94 - 89,-5
0:34,4,95 - 89,-6
0:29,4,96 - 89,-7
0:29,4,97 - 89,-8
0:22,4,97 - 92,-5
0:19,4,97 - 93,-4
0:16,4,98 - 93,-5
0:16,4,99 - 93,-6
0:07,4,100 - 93,-7
0:01,4,100 - 95,-5
0:00,4,100 - 95,-5
