PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:53,1,2 - 0,-2
11:22,1,2 - 2,TIE
10:47,1,2 - 5,3
10:28,1,2 - 7,5
9:47,1,3 - 7,4
9:07,1,5 - 7,2
8:51,1,5 - 9,4
8:41,1,6 - 9,3
8:41,1,7 - 9,2
8:31,1,7 - 12,5
8:06,1,7 - 14,7
7:40,1,10 - 14,4
7:17,1,10 - 16,6
6:50,1,10 - 16,6
6:50,1,11 - 16,5
6:50,1,12 - 16,4
6:17,1,12 - 18,6
5:23,1,14 - 18,4
5:03,1,16 - 18,2
5:03,1,17 - 18,1
4:49,1,17 - 19,2
4:31,1,20 - 19,-1
4:07,1,20 - 22,2
3:48,1,20 - 24,4
3:32,1,22 - 24,2
3:07,1,22 - 26,4
1:40,1,24 - 26,2
1:10,1,26 - 26,TIE
0:13,1,26 - 29,3
0:01,1,28 - 29,1
0:00,1,28 - 29,1
12:00,2,28 - 29,1
10:21,2,29 - 29,TIE
8:59,2,29 - 32,3
8:43,2,31 - 32,1
8:25,2,31 - 34,3
7:51,2,31 - 36,5
6:55,2,31 - 38,7
6:36,2,31 - 41,10
5:57,2,33 - 41,8
5:18,2,35 - 41,6
4:41,2,35 - 44,9
4:28,2,37 - 44,7
4:17,2,37 - 47,10
3:48,2,37 - 49,12
2:42,2,40 - 49,9
2:24,2,40 - 51,11
1:51,2,43 - 51,8
0:52,2,46 - 51,5
0:20,2,49 - 51,2
0:01,2,49 - 53,4
0:00,2,49 - 53,4
12:00,3,49 - 53,4
11:32,3,52 - 53,1
11:14,3,52 - 55,3
11:14,3,52 - 56,4
10:56,3,54 - 56,2
10:44,3,57 - 56,-1
9:55,3,57 - 57,TIE
9:11,3,57 - 57,TIE
9:11,3,58 - 57,-1
8:23,3,58 - 59,1
7:57,3,59 - 59,TIE
7:57,3,60 - 59,-1
7:22,3,62 - 59,-3
7:14,3,62 - 61,-1
7:14,3,62 - 62,TIE
6:44,3,64 - 62,-2
5:07,3,67 - 62,-5
4:49,3,67 - 65,-2
4:06,3,70 - 65,-5
3:43,3,70 - 67,-3
2:29,3,70 - 69,-1
1:56,3,70 - 71,1
1:24,3,72 - 71,-1
1:05,3,72 - 72,TIE
0:45,3,74 - 72,-2
0:22,3,74 - 73,-1
0:00,3,74 - 73,-1
0:00,3,74 - 73,-1
12:00,4,74 - 73,-1
11:32,4,74 - 76,2
10:49,4,74 - 78,4
10:32,4,75 - 78,3
10:00,4,76 - 78,2
10:00,4,77 - 78,1
9:03,4,77 - 80,3
8:20,4,77 - 82,5
7:44,4,77 - 85,8
7:00,4,78 - 85,7
6:39,4,78 - 88,10
5:58,4,81 - 88,7
5:58,4,81 - 88,7
5:44,4,81 - 89,8
4:49,4,81 - 92,11
4:34,4,84 - 92,8
4:14,4,84 - 94,10
4:00,4,85 - 94,9
3:41,4,85 - 97,12
3:28,4,88 - 97,9
3:06,4,88 - 99,11
2:58,4,90 - 99,9
2:44,4,90 - 101,11
2:01,4,90 - 101,11
2:01,4,91 - 101,10
1:54,4,93 - 101,8
1:24,4,96 - 101,5
1:06,4,96 - 102,6
1:06,4,96 - 103,7
0:50,4,96 - 105,9
0:42,4,99 - 105,6
0:29,4,99 - 106,7
0:07,4,99 - 108,9
0:00,4,99 - 108,9
