PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:32,1,0 - 2,2
11:18,1,2 - 2,TIE
10:52,1,4 - 2,-2
10:32,1,4 - 4,TIE
10:16,1,6 - 4,-2
9:53,1,6 - 7,1
9:43,1,9 - 7,-2
8:52,1,9 - 9,TIE
8:10,1,11 - 9,-2
7:57,1,11 - 12,1
7:19,1,11 - 15,4
6:51,1,12 - 15,3
6:51,1,13 - 15,2
6:40,1,13 - 17,4
6:15,1,15 - 17,2
6:04,1,15 - 19,4
5:45,1,18 - 19,1
5:18,1,21 - 19,-2
3:56,1,21 - 22,1
3:36,1,21 - 24,3
3:02,1,21 - 26,5
2:00,1,23 - 26,3
1:21,1,23 - 28,5
0:35,1,23 - 30,7
0:15,1,26 - 30,4
0:06,1,26 - 31,5
0:06,1,26 - 32,6
0:00,1,26 - 32,6
0:00,1,26 - 32,6
12:00,2,26 - 32,6
11:26,2,29 - 32,3
11:03,2,29 - 34,5
10:50,2,31 - 34,3
10:19,2,31 - 37,6
10:01,2,34 - 37,3
9:45,2,34 - 39,5
9:19,2,36 - 39,3
8:58,2,36 - 41,5
8:24,2,38 - 41,3
7:41,2,40 - 41,1
7:03,2,40 - 43,3
6:41,2,42 - 43,1
5:47,2,44 - 43,-1
4:52,2,44 - 44,TIE
4:52,2,44 - 45,1
4:52,2,44 - 46,2
4:42,2,46 - 46,TIE
4:21,2,46 - 48,2
2:30,2,48 - 48,TIE
2:19,2,48 - 49,1
2:19,2,48 - 50,2
2:13,2,49 - 50,1
2:13,2,50 - 50,TIE
1:08,2,50 - 52,2
0:56,2,52 - 52,TIE
0:14,2,55 - 52,-3
0:00,2,55 - 52,-3
12:00,3,55 - 52,-3
10:49,3,55 - 54,-1
10:11,3,55 - 55,TIE
10:11,3,55 - 56,1
9:46,3,55 - 56,1
9:46,3,56 - 56,TIE
9:31,3,56 - 58,2
9:16,3,59 - 58,-1
8:56,3,59 - 61,2
8:08,3,60 - 61,1
8:08,3,61 - 61,TIE
7:14,3,61 - 63,2
6:22,3,61 - 66,5
6:06,3,63 - 66,3
5:50,3,63 - 68,5
5:41,3,63 - 71,8
5:30,3,66 - 71,5
5:07,3,66 - 73,7
4:36,3,66 - 75,9
4:17,3,68 - 75,7
3:52,3,68 - 78,10
3:30,3,68 - 79,11
2:45,3,68 - 80,12
2:29,3,68 - 81,13
2:29,3,68 - 82,14
2:22,3,70 - 82,12
1:50,3,70 - 84,14
1:15,3,70 - 87,17
0:59,3,72 - 87,15
0:42,3,72 - 89,17
0:34,3,74 - 89,15
0:11,3,76 - 89,13
0:01,3,76 - 92,16
0:00,3,76 - 92,16
12:00,4,76 - 92,16
11:39,4,78 - 92,14
11:05,4,78 - 94,16
10:43,4,78 - 96,18
10:11,4,81 - 96,15
9:52,4,81 - 99,18
9:34,4,83 - 99,16
8:54,4,85 - 99,14
8:42,4,85 - 101,16
8:30,4,88 - 101,13
8:01,4,89 - 101,12
7:53,4,91 - 101,10
7:32,4,91 - 103,12
6:58,4,91 - 105,14
6:58,4,91 - 106,15
6:32,4,93 - 106,13
5:58,4,93 - 109,16
5:47,4,94 - 109,15
5:47,4,95 - 109,14
4:52,4,95 - 110,15
4:27,4,95 - 113,18
3:51,4,95 - 115,20
3:33,4,97 - 115,18
3:03,4,99 - 115,16
2:36,4,99 - 117,18
2:20,4,101 - 117,16
1:40,4,103 - 117,14
1:25,4,103 - 120,17
0:46,4,104 - 120,16
0:46,4,105 - 120,15
0:10,4,107 - 120,13
0:00,4,107 - 120,13
