PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:21,1,2 - 0,-2
10:53,1,5 - 0,-5
10:41,1,5 - 2,-3
9:23,1,7 - 2,-5
9:00,1,9 - 2,-7
8:44,1,12 - 2,-10
8:28,1,12 - 4,-8
7:55,1,14 - 4,-10
7:02,1,14 - 7,-7
6:29,1,14 - 9,-5
6:16,1,16 - 9,-7
5:55,1,17 - 9,-8
5:55,1,18 - 9,-9
5:42,1,18 - 11,-7
5:00,1,20 - 11,-9
3:44,1,23 - 11,-12
2:52,1,26 - 11,-15
2:35,1,26 - 13,-13
2:09,1,26 - 16,-10
1:56,1,28 - 16,-12
0:00,1,28 - 16,-12
12:00,2,28 - 16,-12
11:45,2,30 - 16,-14
11:33,2,30 - 17,-13
11:33,2,30 - 18,-12
11:15,2,32 - 18,-14
10:58,2,32 - 20,-12
10:35,2,35 - 20,-15
10:02,2,37 - 20,-17
9:35,2,40 - 20,-20
8:53,2,40 - 23,-17
8:29,2,43 - 23,-20
8:16,2,43 - 26,-17
8:02,2,44 - 26,-18
8:02,2,45 - 26,-19
7:27,2,47 - 26,-21
7:03,2,49 - 26,-23
6:46,2,49 - 28,-21
6:02,2,49 - 30,-19
5:35,2,49 - 33,-16
5:05,2,52 - 33,-19
4:28,2,52 - 35,-17
4:06,2,55 - 35,-20
3:50,2,55 - 37,-18
3:20,2,55 - 39,-16
3:03,2,56 - 39,-17
3:03,2,57 - 39,-18
2:44,2,57 - 41,-16
2:23,2,59 - 41,-18
1:58,2,59 - 43,-16
1:58,2,59 - 44,-15
1:27,2,59 - 45,-14
1:06,2,61 - 45,-16
0:44,2,61 - 48,-13
0:00,2,61 - 48,-13
12:00,3,61 - 48,-13
11:44,3,64 - 48,-16
11:12,3,66 - 48,-18
10:32,3,67 - 48,-19
10:32,3,68 - 48,-20
10:14,3,68 - 50,-18
9:23,3,68 - 53,-15
9:07,3,70 - 53,-17
8:27,3,70 - 55,-15
8:06,3,72 - 55,-17
7:22,3,72 - 57,-15
6:50,3,75 - 57,-18
6:19,3,77 - 57,-20
5:12,3,77 - 60,-17
4:27,3,79 - 60,-19
4:27,3,79 - 60,-19
3:54,3,81 - 60,-21
3:21,3,83 - 60,-23
3:07,3,83 - 61,-22
3:07,3,83 - 62,-21
2:54,3,85 - 62,-23
2:38,3,85 - 63,-22
2:38,3,85 - 64,-21
2:05,3,85 - 66,-19
1:53,3,87 - 66,-21
1:28,3,87 - 68,-19
1:18,3,90 - 68,-22
1:18,3,90 - 69,-21
1:18,3,90 - 70,-20
0:37,3,90 - 73,-17
0:31,3,92 - 73,-19
0:00,3,92 - 73,-19
12:00,4,92 - 73,-19
11:40,4,92 - 76,-16
10:51,4,94 - 76,-18
10:31,4,94 - 79,-15
9:54,4,96 - 79,-17
9:41,4,96 - 80,-16
9:41,4,96 - 81,-15
8:04,4,96 - 83,-13
7:42,4,96 - 85,-11
7:07,4,98 - 85,-13
6:09,4,99 - 85,-14
6:09,4,100 - 85,-15
6:02,4,100 - 88,-12
5:44,4,102 - 88,-14
5:26,4,102 - 90,-12
4:51,4,104 - 90,-14
4:20,4,107 - 90,-17
3:49,4,108 - 90,-18
3:49,4,109 - 90,-19
3:43,4,109 - 91,-18
3:43,4,109 - 92,-17
3:18,4,109 - 93,-16
3:18,4,109 - 94,-15
3:16,4,110 - 94,-16
3:08,4,110 - 95,-15
3:08,4,110 - 96,-14
3:06,4,111 - 96,-15
2:43,4,111 - 98,-13
2:01,4,113 - 98,-15
1:52,4,113 - 101,-12
1:41,4,115 - 101,-14
1:30,4,115 - 103,-12
0:48,4,117 - 103,-14
0:37,4,117 - 104,-13
0:01,4,117 - 105,-12
0:01,4,117 - 106,-11
0:00,4,117 - 106,-11
