PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:04,1,0 - 2,2
10:42,1,2 - 2,TIE
9:51,1,4 - 2,-2
9:44,1,6 - 2,-4
9:03,1,9 - 2,-7
8:49,1,9 - 5,-4
8:11,1,9 - 8,-1
7:52,1,9 - 10,1
7:38,1,10 - 10,TIE
7:38,1,11 - 10,-1
7:24,1,11 - 13,2
7:02,1,13 - 13,TIE
6:46,1,16 - 13,-3
6:24,1,16 - 15,-1
5:54,1,18 - 15,-3
4:44,1,18 - 18,TIE
4:24,1,18 - 20,2
4:03,1,19 - 20,1
4:03,1,20 - 20,TIE
3:53,1,20 - 23,3
3:04,1,22 - 23,1
2:53,1,22 - 25,3
2:30,1,25 - 25,TIE
2:11,1,25 - 26,1
1:59,1,25 - 27,2
1:42,1,27 - 27,TIE
1:27,1,27 - 29,2
0:57,1,27 - 31,4
0:35,1,29 - 31,2
0:16,1,29 - 34,5
0:00,1,29 - 34,5
12:00,2,29 - 34,5
11:51,2,29 - 36,7
11:07,2,31 - 36,5
10:35,2,32 - 36,4
10:35,2,33 - 36,3
10:10,2,34 - 36,2
10:10,2,35 - 36,1
10:02,2,35 - 38,3
9:45,2,38 - 38,TIE
9:17,2,39 - 38,-1
9:17,2,40 - 38,-2
8:56,2,40 - 39,-1
8:56,2,40 - 40,TIE
8:42,2,42 - 40,-2
8:23,2,44 - 40,-4
8:08,2,44 - 41,-3
8:08,2,44 - 42,-2
7:54,2,46 - 42,-4
7:43,2,46 - 43,-3
7:27,2,46 - 45,-1
7:27,2,46 - 46,TIE
7:02,2,49 - 46,-3
6:50,2,49 - 49,TIE
6:30,2,51 - 49,-2
6:30,2,52 - 49,-3
6:09,2,52 - 51,-1
5:51,2,55 - 51,-4
5:21,2,56 - 51,-5
4:57,2,59 - 51,-8
4:26,2,61 - 51,-10
3:08,2,61 - 52,-9
3:08,2,61 - 53,-8
2:48,2,63 - 53,-10
2:33,2,63 - 55,-8
1:28,2,65 - 55,-10
1:11,2,65 - 57,-8
0:35,2,65 - 59,-6
0:31,2,65 - 60,-5
0:00,2,65 - 60,-5
12:00,3,65 - 60,-5
11:29,3,65 - 63,-2
10:00,3,65 - 65,TIE
9:28,3,68 - 65,-3
9:23,3,68 - 66,-2
9:23,3,68 - 67,-1
8:38,3,68 - 69,1
8:10,3,68 - 71,3
7:31,3,68 - 72,4
7:31,3,68 - 73,5
7:13,3,70 - 73,3
7:04,3,70 - 75,5
6:22,3,70 - 77,7
5:06,3,72 - 77,5
3:02,3,72 - 79,7
3:02,3,72 - 80,8
0:58,3,72 - 81,9
0:50,3,73 - 81,8
0:27,3,75 - 81,6
0:07,3,75 - 84,9
0:01,3,77 - 84,7
0:00,3,77 - 84,7
12:00,4,77 - 84,7
11:40,4,79 - 84,5
10:51,4,81 - 84,3
10:22,4,84 - 84,TIE
9:29,4,84 - 87,3
9:20,4,85 - 87,2
9:20,4,86 - 87,1
8:57,4,89 - 87,-2
8:21,4,89 - 89,TIE
8:08,4,92 - 89,-3
7:39,4,94 - 89,-5
7:25,4,94 - 91,-3
6:48,4,94 - 93,-1
6:32,4,95 - 93,-2
6:32,4,96 - 93,-3
6:11,4,96 - 96,TIE
5:31,4,96 - 98,2
4:58,4,96 - 100,4
4:35,4,97 - 100,3
3:56,4,97 - 103,6
3:39,4,99 - 103,4
3:08,4,99 - 105,6
2:51,4,101 - 105,4
2:10,4,101 - 107,6
0:24,4,101 - 108,7
0:16,4,103 - 108,5
0:12,4,103 - 110,7
0:00,4,103 - 110,7
