PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:22,1,2 - 0,-2
11:06,1,2 - 2,TIE
10:53,1,3 - 2,-1
10:53,1,4 - 2,-2
10:28,1,4 - 4,TIE
10:01,1,4 - 7,3
9:33,1,4 - 10,6
9:12,1,6 - 10,4
8:58,1,6 - 13,7
8:29,1,6 - 16,10
8:04,1,6 - 18,12
7:36,1,6 - 21,15
7:18,1,8 - 21,13
6:54,1,9 - 21,12
6:54,1,10 - 21,11
6:38,1,10 - 23,13
6:04,1,10 - 25,15
5:49,1,13 - 25,12
5:33,1,13 - 28,15
5:13,1,15 - 28,13
4:38,1,18 - 28,10
4:22,1,18 - 30,12
4:06,1,19 - 30,11
4:06,1,20 - 30,10
3:48,1,22 - 30,8
3:35,1,22 - 32,10
3:28,1,24 - 32,8
3:28,1,25 - 32,7
3:06,1,25 - 34,9
2:37,1,25 - 36,11
2:24,1,26 - 36,10
2:14,1,26 - 38,12
2:14,1,26 - 39,13
1:57,1,28 - 39,11
1:35,1,30 - 39,9
1:25,1,30 - 42,12
0:59,1,32 - 42,10
0:41,1,32 - 43,11
0:41,1,32 - 44,12
0:41,1,32 - 45,13
0:33,1,35 - 45,10
0:17,1,35 - 47,12
0:03,1,36 - 47,11
0:03,1,37 - 47,10
0:00,1,37 - 49,12
0:00,1,37 - 49,12
0:00,1,37 - 49,12
12:00,2,37 - 49,12
11:04,2,37 - 51,14
10:53,2,40 - 51,11
10:31,2,40 - 52,12
9:56,2,40 - 54,14
9:03,2,40 - 57,17
8:51,2,42 - 57,15
8:15,2,45 - 57,12
7:56,2,45 - 59,14
6:50,2,45 - 62,17
5:34,2,47 - 62,15
4:57,2,49 - 62,13
4:40,2,49 - 64,15
4:07,2,49 - 65,16
3:24,2,49 - 66,17
2:40,2,51 - 66,15
2:30,2,51 - 67,16
2:18,2,51 - 69,18
2:05,2,52 - 69,17
2:05,2,53 - 69,16
1:46,2,55 - 69,14
1:09,2,56 - 69,13
1:09,2,57 - 69,12
1:00,2,57 - 70,13
1:00,2,57 - 71,14
0:00,2,57 - 71,14
12:00,3,57 - 71,14
11:49,3,59 - 71,12
10:53,3,59 - 74,15
10:46,3,62 - 74,12
10:30,3,62 - 75,13
10:30,3,62 - 76,14
9:44,3,65 - 76,11
9:14,3,67 - 76,9
8:34,3,69 - 76,7
8:20,3,69 - 78,9
8:00,3,71 - 78,7
8:00,3,72 - 78,6
7:36,3,72 - 80,8
7:05,3,74 - 80,6
6:24,3,74 - 81,7
6:24,3,74 - 82,8
6:10,3,76 - 82,6
5:35,3,79 - 82,3
4:43,3,82 - 82,TIE
4:03,3,82 - 85,3
3:18,3,84 - 85,1
3:05,3,84 - 87,3
2:45,3,86 - 87,1
2:33,3,86 - 88,2
2:33,3,86 - 89,3
1:41,3,86 - 91,5
1:29,3,88 - 91,3
1:14,3,88 - 94,6
0:52,3,88 - 95,7
0:52,3,88 - 96,8
0:31,3,91 - 96,5
0:00,3,91 - 96,5
12:00,4,91 - 96,5
11:39,4,91 - 98,7
11:27,4,93 - 98,5
11:01,4,93 - 101,8
10:45,4,94 - 101,7
10:45,4,95 - 101,6
10:34,4,95 - 102,7
10:34,4,95 - 103,8
10:26,4,96 - 103,7
10:26,4,97 - 103,6
10:04,4,97 - 105,8
10:04,4,97 - 106,9
9:45,4,97 - 108,11
9:23,4,99 - 108,9
8:40,4,100 - 108,8
8:40,4,101 - 108,7
8:21,4,101 - 109,8
8:21,4,101 - 110,9
8:08,4,103 - 110,7
7:23,4,103 - 112,9
7:14,4,105 - 112,7
6:43,4,107 - 112,5
6:23,4,107 - 114,7
6:11,4,110 - 114,4
5:39,4,110 - 116,6
5:20,4,110 - 118,8
4:40,4,111 - 118,7
4:40,4,112 - 118,6
4:15,4,112 - 118,6
3:16,4,112 - 121,9
2:54,4,112 - 123,11
2:33,4,114 - 123,9
2:10,4,114 - 126,12
1:52,4,117 - 126,9
1:35,4,118 - 126,8
1:35,4,119 - 126,7
0:59,4,119 - 127,8
0:59,4,119 - 128,9
0:45,4,121 - 128,7
0:40,4,123 - 128,5
0:40,4,124 - 128,4
0:37,4,124 - 129,5
0:18,4,124 - 130,6
0:18,4,124 - 131,7
0:13,4,126 - 131,5
0:10,4,126 - 132,6
0:10,4,126 - 133,7
0:00,4,126 - 133,7
