PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:37,1,2 - 0,-2
10:19,1,2 - 3,1
9:19,1,2 - 5,3
8:59,1,5 - 5,TIE
8:30,1,5 - 7,2
8:07,1,8 - 7,-1
7:34,1,8 - 9,1
6:43,1,10 - 9,-1
6:13,1,13 - 9,-4
5:54,1,13 - 11,-2
5:41,1,15 - 11,-4
5:27,1,15 - 13,-2
5:07,1,16 - 13,-3
5:07,1,17 - 13,-4
4:51,1,17 - 16,-1
4:32,1,19 - 16,-3
3:56,1,21 - 16,-5
3:05,1,21 - 17,-4
3:05,1,21 - 18,-3
2:41,1,21 - 20,-1
2:03,1,22 - 20,-2
2:03,1,23 - 20,-3
1:48,1,23 - 23,TIE
0:31,1,23 - 25,2
0:18,1,26 - 25,-1
0:00,1,26 - 25,-1
12:00,2,26 - 25,-1
10:21,2,26 - 27,1
10:01,2,26 - 30,4
9:32,2,26 - 31,5
9:32,2,26 - 32,6
9:19,2,29 - 32,3
8:51,2,31 - 32,1
8:25,2,34 - 32,-2
6:57,2,36 - 32,-4
6:48,2,36 - 34,-2
6:28,2,37 - 34,-3
6:28,2,38 - 34,-4
6:12,2,38 - 36,-2
5:10,2,39 - 36,-3
5:10,2,40 - 36,-4
4:54,2,40 - 38,-2
4:33,2,40 - 40,TIE
3:48,2,41 - 40,-1
3:48,2,42 - 40,-2
3:21,2,44 - 40,-4
2:45,2,46 - 40,-6
2:13,2,47 - 40,-7
2:13,2,48 - 40,-8
1:47,2,48 - 42,-6
1:31,2,50 - 42,-8
1:06,2,50 - 44,-6
0:45,2,50 - 46,-4
0:30,2,51 - 46,-5
0:30,2,52 - 46,-6
0:08,2,52 - 48,-4
0:00,2,52 - 48,-4
12:00,3,52 - 48,-4
11:46,3,54 - 48,-6
11:05,3,54 - 50,-4
10:22,3,56 - 50,-6
9:59,3,59 - 50,-9
9:35,3,59 - 52,-7
9:02,3,62 - 52,-10
8:15,3,62 - 54,-8
7:49,3,62 - 56,-6
7:26,3,64 - 56,-8
7:02,3,64 - 58,-6
5:29,3,64 - 60,-4
5:16,3,66 - 60,-6
4:59,3,66 - 62,-4
4:19,3,66 - 65,-1
4:01,3,68 - 65,-3
3:33,3,68 - 68,TIE
3:15,3,70 - 68,-2
1:11,3,71 - 68,-3
1:11,3,72 - 68,-4
0:49,3,75 - 68,-7
0:32,3,75 - 70,-5
0:03,3,75 - 72,-3
0:00,3,75 - 72,-3
12:00,4,75 - 72,-3
11:09,4,75 - 74,-1
10:16,4,77 - 74,-3
10:16,4,78 - 74,-4
9:25,4,78 - 76,-2
9:22,4,79 - 76,-3
9:22,4,80 - 76,-4
8:54,4,80 - 76,-4
8:54,4,81 - 76,-5
8:13,4,84 - 76,-8
6:44,4,84 - 79,-5
6:25,4,86 - 79,-7
6:00,4,89 - 79,-10
5:29,4,89 - 81,-8
5:13,4,92 - 81,-11
4:59,4,92 - 83,-9
4:19,4,92 - 86,-6
3:54,4,92 - 88,-4
3:38,4,94 - 88,-6
3:04,4,96 - 88,-8
2:26,4,96 - 90,-6
1:22,4,96 - 92,-4
0:41,4,96 - 93,-3
0:28,4,98 - 93,-5
0:26,4,98 - 94,-4
0:26,4,98 - 95,-3
0:26,4,99 - 95,-4
0:26,4,100 - 95,-5
0:25,4,98 - 95,-3
0:17,4,100 - 97,-3
0:16,4,101 - 97,-4
0:10,4,101 - 98,-3
0:09,4,102 - 98,-4
0:09,4,103 - 98,-5
0:07,4,103 - 100,-3
0:06,4,104 - 100,-4
0:06,4,105 - 100,-5
0:00,4,105 - 100,-5
