PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:38,1,2 - 0,-2
11:23,1,2 - 3,1
10:58,1,4 - 3,-1
10:38,1,4 - 6,2
9:57,1,6 - 6,TIE
9:23,1,6 - 9,3
9:03,1,8 - 9,1
8:50,1,8 - 10,2
8:50,1,8 - 11,3
8:21,1,10 - 11,1
8:01,1,10 - 14,4
7:41,1,11 - 14,3
7:41,1,12 - 14,2
7:22,1,12 - 15,3
7:22,1,12 - 16,4
7:11,1,14 - 16,2
6:27,1,15 - 16,1
6:27,1,16 - 16,TIE
6:16,1,16 - 18,2
6:04,1,18 - 18,TIE
5:19,1,18 - 20,2
4:58,1,20 - 20,TIE
4:48,1,20 - 22,2
4:19,1,20 - 23,3
3:59,1,22 - 23,1
3:40,1,22 - 24,2
3:40,1,22 - 25,3
3:21,1,24 - 25,1
3:04,1,24 - 27,3
2:44,1,26 - 27,1
2:26,1,26 - 29,3
1:44,1,28 - 29,1
1:30,1,28 - 31,3
1:05,1,28 - 33,5
0:49,1,30 - 33,3
0:08,1,30 - 35,5
0:00,1,30 - 35,5
12:00,2,30 - 35,5
11:49,2,30 - 36,6
10:51,2,33 - 36,3
9:02,2,33 - 38,5
8:37,2,36 - 38,2
8:14,2,36 - 40,4
8:04,2,38 - 40,2
6:55,2,38 - 41,3
6:55,2,38 - 42,4
6:40,2,40 - 42,2
6:03,2,40 - 44,4
5:49,2,43 - 44,1
5:17,2,43 - 46,3
4:58,2,43 - 49,6
4:38,2,45 - 49,4
4:26,2,45 - 51,6
4:00,2,45 - 52,7
3:41,2,47 - 52,5
3:16,2,47 - 53,6
3:16,2,47 - 54,7
2:53,2,49 - 54,5
2:39,2,51 - 54,3
2:04,2,54 - 54,TIE
1:02,2,54 - 57,3
0:45,2,57 - 57,TIE
0:32,2,57 - 58,1
0:32,2,57 - 59,2
0:10,2,60 - 59,-1
0:01,2,60 - 61,1
0:00,2,63 - 61,-2
0:00,2,63 - 61,-2
0:00,2,63 - 61,-2
0:00,2,63 - 61,-2
12:00,3,63 - 61,-2
10:42,3,63 - 63,TIE
9:56,3,65 - 63,-2
9:42,3,65 - 64,-1
9:42,3,65 - 65,TIE
9:06,3,68 - 65,-3
8:42,3,68 - 67,-1
6:21,3,68 - 68,TIE
4:38,3,68 - 71,3
4:18,3,69 - 71,2
4:18,3,70 - 71,1
3:33,3,73 - 71,-2
3:14,3,73 - 72,-1
3:14,3,73 - 73,TIE
2:48,3,73 - 76,3
2:24,3,73 - 78,5
1:33,3,73 - 80,7
0:41,3,75 - 80,5
0:34,3,75 - 83,8
0:13,3,77 - 83,6
0:00,3,77 - 83,6
12:00,4,77 - 83,6
10:43,4,77 - 86,9
10:19,4,77 - 89,12
9:57,4,79 - 89,10
8:52,4,79 - 91,12
8:30,4,81 - 91,10
7:37,4,81 - 93,12
5:41,4,84 - 93,9
4:04,4,84 - 94,10
3:48,4,86 - 94,8
3:32,4,86 - 96,10
2:28,4,88 - 96,8
1:38,4,88 - 99,11
1:38,4,88 - 99,11
1:38,4,88 - 99,11
1:22,4,88 - 102,14
0:52,4,88 - 104,16
0:39,4,91 - 104,13
0:18,4,91 - 106,15
0:14,4,93 - 106,13
0:11,4,93 - 106,13
0:11,4,93 - 107,14
0:11,4,93 - 108,15
0:00,4,93 - 108,15
