PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:12,1,2 - 0,-2
10:45,1,2 - 1,-1
10:45,1,2 - 2,TIE
10:22,1,2 - 4,2
10:16,1,4 - 4,TIE
9:35,1,7 - 4,-3
8:41,1,10 - 4,-6
8:22,1,10 - 6,-4
7:53,1,10 - 8,-2
7:13,1,10 - 10,TIE
6:50,1,10 - 12,2
6:22,1,10 - 14,4
6:21,1,10 - 14,4
6:11,1,12 - 14,2
5:45,1,14 - 14,TIE
5:30,1,14 - 16,2
5:09,1,16 - 16,TIE
4:42,1,19 - 16,-3
4:19,1,21 - 16,-5
4:19,1,22 - 16,-6
3:37,1,22 - 18,-4
2:58,1,24 - 18,-6
2:42,1,24 - 20,-4
2:01,1,26 - 20,-6
0:56,1,29 - 20,-9
0:40,1,29 - 22,-7
0:00,1,31 - 22,-9
0:00,1,31 - 22,-9
12:00,2,31 - 22,-9
11:15,2,31 - 25,-6
10:55,2,31 - 27,-4
10:55,2,31 - 28,-3
10:19,2,34 - 28,-6
9:26,2,36 - 28,-8
9:26,2,36 - 28,-8
8:19,2,36 - 30,-6
7:43,2,38 - 30,-8
7:24,2,38 - 32,-6
7:00,2,38 - 35,-3
6:20,2,38 - 37,-1
5:36,2,38 - 39,1
5:04,2,38 - 41,3
4:38,2,38 - 43,5
4:27,2,41 - 43,2
4:05,2,41 - 45,4
3:39,2,41 - 46,5
3:29,2,41 - 49,8
2:16,2,42 - 49,7
2:16,2,43 - 49,6
1:51,2,45 - 49,4
1:30,2,45 - 51,6
1:06,2,47 - 51,4
0:33,2,48 - 51,3
0:33,2,49 - 51,2
0:21,2,49 - 53,4
0:00,2,51 - 53,2
0:00,2,51 - 53,2
0:00,2,51 - 53,2
12:00,3,51 - 53,2
11:47,3,53 - 53,TIE
11:27,3,53 - 55,2
11:04,3,53 - 57,4
10:50,3,53 - 59,6
9:57,3,56 - 59,3
9:41,3,56 - 61,5
9:32,3,59 - 61,2
8:45,3,59 - 62,3
8:04,3,61 - 62,1
7:30,3,64 - 62,-2
6:54,3,67 - 62,-5
6:33,3,67 - 64,-3
5:38,3,69 - 64,-5
5:02,3,69 - 66,-3
4:53,3,70 - 66,-4
4:53,3,71 - 66,-5
3:59,3,71 - 68,-3
3:40,3,71 - 70,-1
3:06,3,74 - 70,-4
2:40,3,74 - 70,-4
2:40,3,74 - 71,-3
2:01,3,74 - 73,-1
0:46,3,76 - 73,-3
0:17,3,78 - 73,-5
0:17,3,79 - 73,-6
0:00,3,79 - 73,-6
12:00,4,79 - 73,-6
11:16,4,79 - 75,-4
10:40,4,79 - 77,-2
9:44,4,79 - 79,TIE
8:41,4,79 - 81,2
8:07,4,79 - 84,5
7:55,4,82 - 84,2
7:36,4,82 - 86,4
7:04,4,82 - 88,6
6:39,4,83 - 88,5
6:39,4,84 - 88,4
6:20,4,84 - 90,6
5:52,4,85 - 90,5
5:17,4,85 - 92,7
4:50,4,87 - 92,5
4:20,4,89 - 92,3
3:58,4,89 - 94,5
3:35,4,92 - 94,2
3:03,4,95 - 94,-1
2:08,4,95 - 96,1
1:40,4,95 - 98,3
1:39,4,95 - 98,3
1:39,4,95 - 98,3
0:30,4,98 - 98,TIE
0:06,4,99 - 98,-1
0:06,4,100 - 98,-2
0:00,4,100 - 100,TIE
0:00,4,100 - 100,TIE
5:00,5,100 - 100,TIE
4:18,5,102 - 100,-2
4:06,5,102 - 102,TIE
3:20,5,102 - 105,3
3:07,5,105 - 105,TIE
2:51,5,105 - 108,3
2:29,5,106 - 108,2
1:49,5,109 - 108,-1
1:44,5,109 - 110,1
1:22,5,111 - 110,-1
1:06,5,111 - 112,1
0:13,5,111 - 113,2
0:13,5,111 - 114,3
0:08,5,111 - 115,4
0:08,5,111 - 116,5
0:00,5,111 - 116,5
