PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:40,1,0 - 3,3
11:18,1,0 - 5,5
10:45,1,0 - 7,7
10:32,1,2 - 7,5
10:08,1,2 - 9,7
9:45,1,4 - 9,5
9:35,1,4 - 12,8
9:16,1,7 - 12,5
8:48,1,9 - 12,3
8:29,1,9 - 14,5
8:07,1,11 - 14,3
7:44,1,13 - 14,1
7:25,1,15 - 14,-1
7:05,1,15 - 17,2
6:29,1,15 - 20,5
6:09,1,17 - 20,3
5:55,1,17 - 23,6
4:59,1,18 - 23,5
4:20,1,18 - 25,7
3:53,1,20 - 25,5
3:36,1,20 - 28,8
2:23,1,22 - 28,6
2:09,1,22 - 31,9
1:42,1,22 - 33,11
1:22,1,23 - 33,10
1:22,1,24 - 33,9
0:40,1,24 - 35,11
0:40,1,24 - 36,12
0:32,1,25 - 36,11
0:00,1,25 - 36,11
12:00,2,25 - 36,11
11:25,2,27 - 36,9
11:08,2,27 - 38,11
10:30,2,27 - 41,14
9:35,2,29 - 41,12
9:00,2,31 - 41,10
8:37,2,31 - 42,11
8:37,2,31 - 43,12
8:25,2,33 - 43,10
8:25,2,34 - 43,9
7:28,2,36 - 43,7
7:16,2,38 - 43,5
6:50,2,38 - 46,8
6:23,2,40 - 46,6
6:02,2,40 - 48,8
5:39,2,42 - 48,6
5:07,2,44 - 48,4
4:36,2,46 - 48,2
4:07,2,49 - 48,-1
3:32,2,51 - 48,-3
2:57,2,54 - 48,-6
2:39,2,54 - 50,-4
2:39,2,54 - 51,-3
2:19,2,54 - 54,TIE
1:55,2,56 - 54,-2
1:41,2,56 - 56,TIE
1:25,2,59 - 56,-3
1:06,2,59 - 58,-1
0:43,2,60 - 58,-2
0:35,2,60 - 60,TIE
0:28,2,61 - 60,-1
0:28,2,62 - 60,-2
0:05,2,62 - 63,1
0:00,2,62 - 63,1
12:00,3,62 - 63,1
10:19,3,62 - 66,4
9:39,3,62 - 68,6
8:21,3,64 - 68,4
7:59,3,65 - 68,3
7:59,3,66 - 68,2
7:39,3,66 - 71,5
7:15,3,66 - 74,8
6:44,3,66 - 76,10
6:44,3,66 - 77,11
6:19,3,66 - 78,12
6:19,3,66 - 79,13
5:57,3,69 - 79,10
5:41,3,69 - 81,12
5:06,3,71 - 81,10
4:39,3,71 - 83,12
3:39,3,73 - 83,10
3:19,3,73 - 85,12
3:05,3,76 - 85,9
2:45,3,76 - 88,12
2:28,3,78 - 88,10
2:16,3,78 - 91,13
1:32,3,78 - 94,16
1:21,3,79 - 94,15
0:59,3,79 - 97,18
0:43,3,82 - 97,15
0:03,3,84 - 97,13
0:00,3,84 - 97,13
12:00,4,84 - 97,13
11:50,4,84 - 99,15
11:24,4,87 - 99,12
10:58,4,87 - 101,14
9:40,4,88 - 101,13
9:40,4,89 - 101,12
9:04,4,89 - 103,14
8:35,4,89 - 105,16
8:02,4,92 - 105,13
7:50,4,92 - 107,15
7:18,4,92 - 109,17
6:49,4,92 - 111,19
6:39,4,92 - 111,19
6:39,4,93 - 111,18
6:39,4,94 - 111,17
6:18,4,94 - 112,18
5:59,4,97 - 112,15
5:11,4,100 - 112,12
4:58,4,100 - 114,14
4:00,4,102 - 114,12
3:48,4,102 - 115,13
3:48,4,102 - 116,14
3:48,4,102 - 117,15
3:21,4,104 - 117,13
3:07,4,104 - 119,15
3:07,4,104 - 119,15
1:03,4,104 - 121,17
0:00,4,104 - 121,17
