PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:36,1,0 - 2,2
11:23,1,2 - 2,TIE
10:58,1,2 - 4,2
9:57,1,2 - 5,3
9:37,1,2 - 8,6
8:39,1,2 - 10,8
8:20,1,2 - 12,10
8:11,1,2 - 13,11
7:36,1,2 - 15,13
7:14,1,4 - 15,11
7:14,1,5 - 15,10
6:52,1,5 - 17,12
6:12,1,7 - 17,10
5:38,1,9 - 17,8
5:09,1,11 - 17,6
3:59,1,13 - 17,4
3:16,1,15 - 17,2
2:32,1,15 - 20,5
2:16,1,17 - 20,3
1:30,1,17 - 22,5
1:16,1,19 - 22,3
0:50,1,19 - 23,4
0:34,1,21 - 23,2
0:12,1,21 - 25,4
0:00,1,21 - 25,4
12:00,2,21 - 25,4
11:48,2,23 - 25,2
11:29,2,23 - 27,4
11:03,2,23 - 30,7
9:35,2,25 - 30,5
9:24,2,25 - 32,7
9:05,2,25 - 33,8
8:37,2,27 - 33,6
7:50,2,27 - 36,9
7:14,2,27 - 39,12
6:53,2,30 - 39,9
6:35,2,30 - 41,11
6:23,2,32 - 41,9
5:45,2,34 - 41,7
5:23,2,34 - 43,9
5:23,2,34 - 44,10
5:07,2,37 - 44,7
3:59,2,37 - 47,10
1:41,2,37 - 49,12
1:39,2,38 - 49,11
1:21,2,40 - 49,9
0:59,2,43 - 49,6
0:59,2,44 - 49,5
0:43,2,44 - 52,8
0:00,2,44 - 52,8
12:00,3,44 - 52,8
11:40,3,46 - 52,6
11:15,3,46 - 53,7
11:15,3,46 - 54,8
11:01,3,48 - 54,6
10:51,3,48 - 56,8
10:36,3,50 - 56,6
10:23,3,50 - 57,7
10:05,3,50 - 58,8
10:05,3,50 - 59,9
9:32,3,53 - 59,6
8:18,3,53 - 61,8
7:25,3,55 - 61,6
7:05,3,55 - 62,7
6:46,3,57 - 62,5
6:30,3,57 - 65,8
6:03,3,57 - 68,11
5:17,3,60 - 68,8
4:37,3,62 - 68,6
4:11,3,64 - 68,4
3:43,3,67 - 68,1
3:09,3,69 - 68,-1
2:38,3,71 - 68,-3
2:25,3,71 - 70,-1
2:10,3,73 - 70,-3
1:38,3,75 - 70,-5
0:52,3,75 - 72,-3
0:04,3,75 - 74,-1
0:00,3,75 - 74,-1
0:00,3,75 - 74,-1
12:00,4,75 - 74,-1
11:50,4,75 - 75,TIE
11:31,4,75 - 77,2
11:12,4,77 - 77,TIE
10:56,4,77 - 79,2
10:35,4,79 - 79,TIE
10:24,4,79 - 82,3
10:03,4,79 - 84,5
9:51,4,80 - 84,4
9:28,4,80 - 86,6
8:58,4,80 - 87,7
8:18,4,82 - 87,5
7:52,4,82 - 89,7
7:43,4,85 - 89,4
7:23,4,85 - 91,6
6:22,4,85 - 93,8
5:32,4,87 - 93,6
5:32,4,88 - 93,5
4:50,4,91 - 93,2
3:45,4,93 - 93,TIE
3:07,4,95 - 93,-2
2:33,4,95 - 95,TIE
2:10,4,97 - 95,-2
1:48,4,99 - 95,-4
1:31,4,99 - 96,-3
1:31,4,99 - 97,-2
1:17,4,101 - 97,-4
1:07,4,101 - 99,-2
0:44,4,101 - 101,TIE
0:24,4,101 - 102,1
0:14,4,101 - 103,2
0:14,4,101 - 104,3
0:00,4,101 - 104,3
