PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:19,1,0 - 2,2
11:01,1,2 - 2,TIE
10:51,1,2 - 4,2
10:25,1,4 - 4,TIE
9:16,1,4 - 5,1
9:16,1,4 - 6,2
8:53,1,4 - 9,5
8:36,1,6 - 9,3
8:19,1,6 - 11,5
7:59,1,8 - 11,3
7:48,1,8 - 13,5
7:21,1,8 - 15,7
7:00,1,10 - 15,5
6:55,1,10 - 17,7
6:32,1,10 - 19,9
6:23,1,12 - 19,7
6:18,1,12 - 20,8
6:11,1,14 - 20,6
6:11,1,15 - 20,5
5:32,1,15 - 22,7
5:12,1,17 - 22,5
4:51,1,17 - 24,7
4:36,1,19 - 24,5
4:26,1,19 - 27,8
4:13,1,21 - 27,6
3:32,1,21 - 29,8
3:10,1,23 - 29,6
2:50,1,23 - 30,7
2:02,1,23 - 32,9
1:43,1,25 - 32,7
1:16,1,27 - 32,5
1:04,1,27 - 35,8
0:33,1,27 - 38,11
0:22,1,28 - 38,10
0:22,1,29 - 38,9
0:00,1,29 - 38,9
12:00,2,29 - 38,9
11:34,2,29 - 40,11
11:17,2,30 - 40,10
10:41,2,30 - 42,12
10:25,2,32 - 42,10
10:12,2,32 - 44,12
9:27,2,34 - 44,10
9:13,2,34 - 46,12
8:04,2,34 - 48,14
7:44,2,34 - 50,16
7:28,2,36 - 50,14
7:02,2,38 - 50,12
6:38,2,40 - 50,10
6:05,2,42 - 50,8
5:42,2,44 - 50,6
5:42,2,45 - 50,5
5:25,2,45 - 53,8
5:02,2,48 - 53,5
4:38,2,48 - 56,8
4:14,2,50 - 56,6
4:04,2,50 - 59,9
3:46,2,52 - 59,7
3:38,2,52 - 62,10
2:28,2,54 - 62,8
2:12,2,54 - 65,11
1:50,2,54 - 68,14
1:28,2,55 - 68,13
1:28,2,56 - 68,12
1:16,2,56 - 70,14
1:04,2,57 - 70,13
1:04,2,58 - 70,12
0:53,2,58 - 72,14
0:35,2,60 - 72,12
0:09,2,62 - 72,10
0:03,2,62 - 73,11
0:03,2,62 - 74,12
0:00,2,62 - 74,12
12:00,3,62 - 74,12
11:16,3,64 - 74,10
10:38,3,66 - 74,8
10:08,3,66 - 77,11
9:49,3,69 - 77,8
9:34,3,72 - 77,5
9:18,3,72 - 79,7
8:51,3,72 - 82,10
8:37,3,75 - 82,7
8:23,3,75 - 84,9
7:55,3,77 - 84,7
7:29,3,77 - 87,10
6:51,3,77 - 90,13
6:39,3,79 - 90,11
6:21,3,79 - 93,14
6:02,3,82 - 93,11
5:23,3,84 - 93,9
4:42,3,84 - 95,11
4:28,3,86 - 95,9
3:38,3,88 - 95,7
3:18,3,88 - 98,10
2:41,3,88 - 101,13
2:19,3,90 - 101,11
2:11,3,90 - 104,14
0:47,3,90 - 106,16
0:02,3,93 - 106,13
0:00,3,93 - 106,13
12:00,4,93 - 106,13
10:35,4,95 - 106,11
9:32,4,97 - 106,9
8:57,4,98 - 106,8
8:57,4,99 - 106,7
8:41,4,99 - 108,9
8:25,4,101 - 108,7
7:24,4,101 - 109,8
7:24,4,101 - 110,9
7:13,4,102 - 110,8
6:52,4,102 - 112,10
6:37,4,104 - 112,8
6:15,4,104 - 115,11
5:47,4,104 - 117,13
5:32,4,106 - 117,11
5:13,4,107 - 117,10
4:48,4,109 - 117,8
4:28,4,110 - 117,7
4:28,4,111 - 117,6
4:16,4,111 - 120,9
3:03,4,111 - 121,10
1:38,4,111 - 124,13
0:34,4,111 - 126,15
0:32,4,113 - 126,13
0:00,4,113 - 126,13
