PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:36,1,2 - 0,-2
10:43,1,2 - 3,1
10:29,1,3 - 3,TIE
10:18,1,3 - 6,3
9:37,1,5 - 6,1
8:58,1,5 - 8,3
8:36,1,8 - 8,TIE
8:13,1,8 - 10,2
7:49,1,8 - 12,4
7:35,1,11 - 12,1
7:05,1,13 - 12,-1
6:48,1,13 - 14,1
6:27,1,13 - 17,4
6:14,1,15 - 17,2
5:58,1,15 - 19,4
5:46,1,18 - 19,1
5:29,1,18 - 21,3
5:09,1,21 - 21,TIE
4:43,1,24 - 21,-3
4:00,1,26 - 21,-5
4:00,1,27 - 21,-6
3:47,1,27 - 22,-5
3:40,1,27 - 24,-3
3:21,1,27 - 25,-2
3:21,1,27 - 26,-1
2:32,1,30 - 26,-4
2:10,1,31 - 26,-5
2:10,1,32 - 26,-6
1:58,1,32 - 28,-4
1:28,1,32 - 30,-2
1:07,1,32 - 32,TIE
0:52,1,34 - 32,-2
0:34,1,34 - 34,TIE
0:17,1,36 - 34,-2
0:00,1,36 - 34,-2
12:00,2,36 - 34,-2
11:49,2,36 - 36,TIE
11:34,2,38 - 36,-2
10:32,2,40 - 36,-4
10:06,2,42 - 36,-6
9:40,2,45 - 36,-9
9:08,2,45 - 38,-7
8:51,2,47 - 38,-9
8:40,2,47 - 40,-7
7:40,2,47 - 42,-5
7:19,2,49 - 42,-7
7:19,2,50 - 42,-8
6:49,2,53 - 42,-11
6:49,2,53 - 42,-11
6:31,2,53 - 44,-9
5:45,2,53 - 46,-7
5:19,2,53 - 49,-4
5:05,2,55 - 49,-6
4:43,2,55 - 52,-3
4:08,2,55 - 53,-2
4:08,2,55 - 54,-1
3:54,2,57 - 54,-3
3:40,2,57 - 55,-2
3:25,2,59 - 55,-4
3:08,2,59 - 57,-2
3:01,2,60 - 57,-3
3:01,2,61 - 57,-4
2:16,2,64 - 57,-7
1:29,2,64 - 59,-5
1:11,2,66 - 59,-7
0:58,2,66 - 60,-6
0:58,2,66 - 61,-5
0:32,2,66 - 64,-2
0:00,2,66 - 65,-1
0:00,2,66 - 65,-1
12:00,3,66 - 65,-1
11:26,3,66 - 68,2
11:11,3,68 - 68,TIE
10:59,3,68 - 70,2
10:52,3,68 - 71,3
10:52,3,68 - 72,4
10:40,3,70 - 72,2
10:40,3,71 - 72,1
10:22,3,71 - 74,3
9:57,3,71 - 77,6
9:41,3,73 - 77,4
9:28,3,73 - 79,6
9:14,3,76 - 79,3
7:47,3,78 - 79,1
7:04,3,81 - 79,-2
6:22,3,81 - 81,TIE
6:10,3,83 - 81,-2
5:58,3,83 - 84,1
5:42,3,85 - 84,-1
5:14,3,88 - 84,-4
5:02,3,88 - 86,-2
4:32,3,88 - 88,TIE
4:32,3,88 - 89,1
3:25,3,88 - 91,3
2:47,3,91 - 91,TIE
1:00,3,91 - 93,2
0:57,3,92 - 93,1
0:57,3,93 - 93,TIE
0:48,3,93 - 94,1
0:48,3,93 - 95,2
0:28,3,93 - 97,4
0:14,3,94 - 97,3
0:14,3,95 - 97,2
0:03,3,95 - 99,4
0:03,3,95 - 100,5
0:00,3,95 - 100,5
12:00,4,95 - 100,5
11:47,4,97 - 100,3
11:47,4,98 - 100,2
11:20,4,98 - 103,5
10:59,4,100 - 103,3
10:34,4,103 - 103,TIE
10:13,4,103 - 105,2
9:58,4,105 - 105,TIE
9:40,4,105 - 107,2
9:20,4,105 - 110,5
8:57,4,105 - 110,5
8:57,4,105 - 111,6
8:06,4,105 - 113,8
7:45,4,107 - 113,6
7:26,4,109 - 113,4
7:09,4,109 - 114,5
7:00,4,112 - 114,2
6:28,4,115 - 114,-1
5:34,4,115 - 117,2
5:19,4,116 - 117,1
4:47,4,118 - 117,-1
3:09,4,118 - 119,1
2:34,4,118 - 121,3
2:00,4,119 - 121,2
1:45,4,119 - 122,3
1:45,4,119 - 123,4
1:30,4,121 - 123,2
1:19,4,121 - 125,4
0:53,4,121 - 127,6
0:48,4,123 - 127,4
0:25,4,123 - 128,5
0:25,4,123 - 129,6
0:17,4,123 - 130,7
0:00,4,123 - 130,7
