PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:41,1,0 - 2,2
10:58,1,2 - 2,TIE
10:44,1,2 - 5,3
10:25,1,4 - 5,1
10:17,1,4 - 7,3
9:36,1,5 - 7,2
9:36,1,6 - 7,1
8:50,1,9 - 7,-2
8:29,1,11 - 7,-4
8:12,1,11 - 9,-2
7:52,1,13 - 9,-4
7:26,1,13 - 12,-1
6:59,1,13 - 14,1
6:43,1,13 - 17,4
6:25,1,15 - 17,2
5:53,1,18 - 17,-1
5:37,1,18 - 19,1
5:03,1,20 - 19,-1
5:03,1,21 - 19,-2
4:46,1,21 - 22,1
4:24,1,24 - 22,-2
3:21,1,26 - 22,-4
2:58,1,28 - 22,-6
2:41,1,28 - 24,-4
2:21,1,30 - 24,-6
1:22,1,30 - 26,-4
1:03,1,33 - 26,-7
0:51,1,33 - 28,-5
0:17,1,35 - 28,-7
0:00,1,35 - 28,-7
12:00,2,35 - 28,-7
11:33,2,35 - 29,-6
11:33,2,35 - 30,-5
11:18,2,36 - 30,-6
11:18,2,37 - 30,-7
10:47,2,37 - 31,-6
10:15,2,37 - 33,-4
9:24,2,39 - 33,-6
9:05,2,41 - 33,-8
8:38,2,41 - 35,-6
8:21,2,44 - 35,-9
8:03,2,44 - 37,-7
7:23,2,46 - 37,-9
7:23,2,47 - 37,-10
7:01,2,49 - 37,-12
6:43,2,51 - 37,-14
6:27,2,51 - 40,-11
5:51,2,51 - 42,-9
4:27,2,51 - 44,-7
3:18,2,54 - 44,-10
2:49,2,56 - 44,-12
1:58,2,58 - 44,-14
1:22,2,60 - 44,-16
0:38,2,60 - 46,-14
0:00,2,60 - 46,-14
12:00,3,60 - 46,-14
11:40,3,62 - 46,-16
11:09,3,64 - 46,-18
10:49,3,64 - 48,-16
10:28,3,64 - 51,-13
10:15,3,66 - 51,-15
9:44,3,66 - 53,-13
9:07,3,66 - 55,-11
8:39,3,66 - 56,-10
8:39,3,66 - 57,-9
7:33,3,66 - 59,-7
6:48,3,67 - 59,-8
6:48,3,68 - 59,-9
6:21,3,70 - 59,-11
5:49,3,70 - 61,-9
5:13,3,70 - 63,-7
4:51,3,73 - 63,-10
4:15,3,76 - 63,-13
3:23,3,76 - 66,-10
3:04,3,78 - 66,-12
2:24,3,78 - 69,-9
1:59,3,80 - 69,-11
1:31,3,82 - 69,-13
1:31,3,82 - 69,-13
1:31,3,83 - 69,-14
1:06,3,85 - 69,-16
1:06,3,86 - 69,-17
0:57,3,86 - 72,-14
0:28,3,86 - 74,-12
0:00,3,86 - 74,-12
12:00,4,86 - 74,-12
11:38,4,86 - 76,-10
10:58,4,86 - 78,-8
9:58,4,87 - 78,-9
9:45,4,87 - 80,-7
9:31,4,88 - 80,-8
9:12,4,88 - 82,-6
9:12,4,88 - 83,-5
8:59,4,90 - 83,-7
8:17,4,93 - 83,-10
7:51,4,93 - 85,-8
7:22,4,94 - 85,-9
6:54,4,95 - 85,-10
6:42,4,95 - 86,-9
6:10,4,95 - 87,-8
6:10,4,95 - 88,-7
5:57,4,97 - 88,-9
5:44,4,97 - 90,-7
5:28,4,99 - 90,-9
5:06,4,99 - 92,-7
4:48,4,102 - 92,-10
4:22,4,104 - 92,-12
4:05,4,104 - 95,-9
3:47,4,107 - 95,-12
3:30,4,107 - 97,-10
2:39,4,109 - 97,-12
2:18,4,110 - 97,-13
2:18,4,111 - 97,-14
2:09,4,111 - 100,-11
1:54,4,113 - 100,-13
1:44,4,113 - 103,-10
1:34,4,113 - 103,-10
1:21,4,114 - 103,-11
1:21,4,115 - 103,-12
1:09,4,115 - 105,-10
0:40,4,115 - 107,-8
0:22,4,116 - 107,-9
0:22,4,117 - 107,-10
0:09,4,117 - 109,-8
0:00,4,117 - 109,-8
