PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:15,1,0 - 2,2
10:38,1,0 - 4,4
10:20,1,2 - 4,2
9:50,1,5 - 4,-1
9:20,1,5 - 6,1
8:44,1,6 - 6,TIE
8:44,1,7 - 6,-1
8:27,1,7 - 8,1
7:58,1,7 - 10,3
7:25,1,7 - 12,5
7:08,1,9 - 12,3
6:50,1,9 - 14,5
6:43,1,12 - 14,2
6:24,1,12 - 16,4
5:42,1,14 - 16,2
5:06,1,16 - 16,TIE
4:54,1,16 - 18,2
4:26,1,16 - 20,4
3:58,1,18 - 20,2
3:28,1,20 - 20,TIE
3:08,1,20 - 23,3
2:53,1,22 - 23,1
2:33,1,22 - 26,4
2:10,1,24 - 26,2
1:38,1,26 - 26,TIE
1:21,1,26 - 28,2
0:40,1,27 - 28,1
0:40,1,28 - 28,TIE
0:27,1,28 - 30,2
0:08,1,31 - 30,-1
0:02,1,31 - 32,1
0:02,1,31 - 33,2
0:00,1,31 - 33,2
12:00,2,31 - 33,2
11:44,2,31 - 35,4
11:27,2,33 - 35,2
10:07,2,35 - 35,TIE
9:37,2,37 - 35,-2
9:16,2,37 - 38,1
8:29,2,40 - 38,-2
8:03,2,40 - 40,TIE
7:41,2,42 - 40,-2
7:07,2,44 - 40,-4
6:44,2,46 - 40,-6
6:21,2,46 - 41,-5
6:21,2,46 - 42,-4
6:11,2,48 - 42,-6
6:11,2,49 - 42,-7
5:54,2,49 - 43,-6
5:31,2,49 - 46,-3
5:08,2,49 - 49,TIE
4:03,2,51 - 49,-2
3:48,2,51 - 51,TIE
3:15,2,51 - 53,2
2:51,2,51 - 56,5
2:41,2,54 - 56,2
1:58,2,54 - 58,4
1:42,2,55 - 58,3
1:42,2,56 - 58,2
1:28,2,56 - 60,4
1:13,2,58 - 60,2
0:00,2,58 - 60,2
12:00,3,58 - 60,2
11:38,3,58 - 61,3
11:22,3,60 - 61,1
10:43,3,60 - 64,4
10:12,3,60 - 66,6
9:16,3,60 - 68,8
8:51,3,60 - 70,10
7:54,3,60 - 73,13
7:41,3,62 - 73,11
7:19,3,62 - 75,13
7:03,3,64 - 75,11
7:03,3,65 - 75,10
6:29,3,65 - 77,12
6:12,3,68 - 77,9
5:58,3,68 - 80,12
5:36,3,68 - 82,14
5:12,3,68 - 85,17
4:56,3,69 - 85,16
4:56,3,70 - 85,15
3:39,3,70 - 88,18
2:52,3,72 - 88,16
2:32,3,72 - 89,17
2:32,3,72 - 90,18
2:11,3,72 - 92,20
1:45,3,73 - 92,19
1:45,3,74 - 92,18
1:28,3,74 - 93,19
1:28,3,74 - 94,20
0:51,3,74 - 95,21
0:51,3,74 - 96,22
0:32,3,74 - 96,22
0:14,3,74 - 98,24
0:00,3,76 - 98,22
0:00,3,76 - 98,22
0:00,3,76 - 98,22
12:00,4,76 - 98,22
11:10,4,76 - 99,23
11:10,4,76 - 100,24
10:36,4,78 - 100,22
9:59,4,80 - 100,20
9:59,4,81 - 100,19
9:22,4,81 - 102,21
8:59,4,83 - 102,19
6:40,4,84 - 102,18
6:17,4,84 - 105,21
5:34,4,84 - 107,23
5:24,4,85 - 107,22
5:01,4,85 - 108,23
5:01,4,85 - 109,24
4:05,4,86 - 109,23
3:21,4,89 - 109,20
2:55,4,89 - 111,22
2:39,4,89 - 113,24
2:21,4,90 - 113,23
2:05,4,90 - 114,24
2:05,4,90 - 115,25
1:29,4,92 - 115,23
1:08,4,92 - 117,25
0:00,4,92 - 117,25
