PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:41,1,2 - 0,-2
11:14,1,2 - 2,TIE
11:06,1,5 - 2,-3
10:23,1,8 - 2,-6
9:39,1,10 - 2,-8
9:31,1,13 - 2,-11
9:15,1,13 - 4,-9
9:15,1,13 - 5,-8
8:40,1,16 - 5,-11
8:16,1,16 - 6,-10
7:54,1,17 - 6,-11
7:54,1,18 - 6,-12
7:40,1,18 - 7,-11
7:21,1,20 - 7,-13
7:06,1,22 - 7,-15
6:43,1,25 - 7,-18
6:26,1,25 - 9,-16
5:56,1,25 - 11,-14
5:56,1,25 - 12,-13
5:28,1,25 - 14,-11
4:59,1,25 - 16,-9
4:39,1,27 - 16,-11
3:55,1,30 - 16,-14
3:26,1,30 - 19,-11
2:57,1,30 - 22,-8
2:30,1,30 - 24,-6
1:23,1,30 - 26,-4
1:04,1,32 - 26,-6
0:40,1,33 - 26,-7
0:25,1,33 - 29,-4
0:00,1,33 - 29,-4
12:00,2,33 - 29,-4
11:36,2,35 - 29,-6
10:35,2,35 - 31,-4
10:16,2,37 - 31,-6
9:49,2,39 - 31,-8
9:31,2,39 - 34,-5
9:01,2,39 - 37,-2
8:42,2,41 - 37,-4
8:30,2,41 - 40,-1
8:18,2,43 - 40,-3
7:33,2,44 - 40,-4
7:21,2,44 - 42,-2
7:10,2,46 - 42,-4
7:00,2,46 - 45,-1
6:45,2,49 - 45,-4
6:32,2,49 - 48,-1
6:23,2,51 - 48,-3
5:56,2,53 - 48,-5
4:29,2,53 - 50,-3
4:26,2,53 - 51,-2
4:26,2,54 - 51,-3
4:26,2,55 - 51,-4
3:46,2,55 - 53,-2
3:20,2,55 - 55,TIE
3:14,2,57 - 55,-2
3:14,2,58 - 55,-3
2:43,2,59 - 55,-4
2:43,2,60 - 55,-5
2:27,2,60 - 57,-3
1:51,2,60 - 60,TIE
1:50,2,61 - 60,-1
1:35,2,62 - 60,-2
1:11,2,62 - 63,1
0:46,2,62 - 66,4
0:36,2,65 - 66,1
0:26,2,65 - 69,4
0:04,2,67 - 69,2
0:00,2,67 - 69,2
12:00,3,67 - 69,2
11:23,3,69 - 69,TIE
11:06,3,69 - 71,2
10:53,3,71 - 71,TIE
10:41,3,71 - 74,3
10:28,3,72 - 74,2
8:58,3,74 - 74,TIE
8:49,3,74 - 75,1
8:10,3,76 - 75,-1
7:47,3,78 - 75,-3
7:32,3,78 - 77,-1
6:35,3,80 - 77,-3
6:04,3,82 - 77,-5
5:14,3,82 - 79,-3
4:48,3,82 - 82,TIE
4:01,3,84 - 82,-2
3:43,3,84 - 83,-1
2:53,3,86 - 83,-3
2:18,3,89 - 83,-6
1:47,3,89 - 86,-3
1:29,3,92 - 86,-6
1:06,3,93 - 86,-7
0:51,3,93 - 89,-4
0:28,3,93 - 91,-2
0:00,3,93 - 91,-2
12:00,4,93 - 91,-2
11:16,4,93 - 93,TIE
10:29,4,95 - 93,-2
9:54,4,97 - 93,-4
9:37,4,97 - 95,-2
9:20,4,100 - 95,-5
9:02,4,100 - 98,-2
8:35,4,100 - 100,TIE
8:35,4,100 - 101,1
8:19,4,102 - 101,-1
8:19,4,103 - 101,-2
8:04,4,103 - 103,TIE
7:53,4,104 - 103,-1
6:49,4,104 - 105,1
6:14,4,104 - 107,3
5:26,4,106 - 107,1
4:42,4,106 - 109,3
4:08,4,106 - 111,5
3:20,4,107 - 111,4
2:13,4,107 - 112,5
2:01,4,109 - 112,3
1:42,4,110 - 112,2
1:02,4,110 - 115,5
0:35,4,112 - 115,3
0:08,4,113 - 115,2
0:08,4,114 - 115,1
0:05,4,115 - 115,TIE
0:05,4,116 - 115,-1
0:00,4,116 - 115,-1
