PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
9:21,1,1 - 0,-1
9:21,1,2 - 0,-2
8:48,1,4 - 0,-4
8:37,1,4 - 3,-1
8:21,1,6 - 3,-3
8:08,1,6 - 5,-1
7:27,1,8 - 5,-3
7:07,1,8 - 7,-1
6:44,1,8 - 9,1
6:23,1,10 - 9,-1
6:14,1,10 - 11,1
5:11,1,10 - 13,3
4:56,1,12 - 13,1
4:33,1,12 - 15,3
4:26,1,14 - 15,1
4:04,1,14 - 17,3
3:51,1,16 - 17,1
3:14,1,16 - 19,3
2:59,1,18 - 19,1
2:41,1,18 - 21,3
2:22,1,19 - 21,2
1:27,1,19 - 23,4
0:48,1,21 - 23,2
0:32,1,21 - 24,3
0:32,1,21 - 25,4
0:10,1,22 - 25,3
0:10,1,23 - 25,2
0:03,1,23 - 26,3
0:00,1,23 - 26,3
12:00,2,23 - 26,3
11:42,2,23 - 28,5
11:22,2,25 - 28,3
10:36,2,27 - 28,1
10:10,2,30 - 28,-2
9:53,2,30 - 31,1
9:33,2,30 - 33,3
9:11,2,31 - 33,2
8:48,2,31 - 35,4
8:26,2,31 - 37,6
7:55,2,31 - 39,8
7:34,2,31 - 41,10
7:18,2,33 - 41,8
6:52,2,33 - 43,10
6:17,2,34 - 43,9
6:17,2,35 - 43,8
6:05,2,35 - 45,10
5:44,2,35 - 47,12
5:44,2,35 - 48,13
5:19,2,35 - 51,16
4:50,2,37 - 51,14
4:31,2,37 - 53,16
4:31,2,37 - 54,17
4:18,2,39 - 54,15
3:54,2,41 - 54,13
3:26,2,41 - 57,16
3:11,2,42 - 57,15
3:11,2,43 - 57,14
2:58,2,43 - 59,16
1:46,2,43 - 60,17
1:46,2,43 - 61,18
1:27,2,45 - 61,16
0:32,2,47 - 61,14
0:29,2,47 - 64,17
0:06,2,49 - 64,15
0:00,2,49 - 64,15
12:00,3,49 - 64,15
9:44,3,49 - 65,16
9:44,3,49 - 66,17
9:14,3,49 - 68,19
8:53,3,51 - 68,17
8:37,3,51 - 71,20
7:50,3,51 - 73,22
7:50,3,51 - 74,23
7:23,3,54 - 74,20
6:46,3,54 - 77,23
6:00,3,55 - 77,22
5:32,3,56 - 77,21
4:53,3,58 - 77,19
4:35,3,58 - 79,21
3:36,3,58 - 81,23
3:16,3,60 - 81,21
2:56,3,62 - 81,19
1:46,3,64 - 81,17
1:19,3,64 - 83,19
0:58,3,64 - 84,20
0:58,3,64 - 85,21
0:39,3,66 - 85,19
0:29,3,66 - 87,21
0:00,3,66 - 87,21
12:00,4,66 - 87,21
11:53,4,67 - 87,20
11:07,4,67 - 89,22
10:30,4,68 - 89,21
10:30,4,69 - 89,20
10:11,4,69 - 91,22
10:11,4,69 - 92,23
9:55,4,71 - 92,21
9:32,4,73 - 92,19
9:32,4,74 - 92,18
9:08,4,76 - 92,16
8:46,4,78 - 92,14
8:15,4,80 - 92,12
7:58,4,80 - 94,14
7:22,4,80 - 96,16
5:49,4,81 - 96,15
5:34,4,81 - 97,16
5:34,4,81 - 98,17
5:23,4,84 - 98,14
4:36,4,84 - 100,16
3:16,4,87 - 100,13
2:51,4,88 - 100,12
2:51,4,89 - 100,11
2:06,4,89 - 102,13
1:47,4,91 - 102,11
1:18,4,92 - 102,10
0:52,4,94 - 102,8
0:30,4,94 - 105,11
0:24,4,96 - 105,9
0:00,4,96 - 105,9
