PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:04,1,0 - 2,2
10:27,1,0 - 4,4
10:04,1,2 - 4,2
9:29,1,4 - 4,TIE
9:13,1,4 - 6,2
8:58,1,6 - 6,TIE
8:58,1,7 - 6,-1
8:42,1,7 - 9,2
8:19,1,7 - 12,5
8:00,1,10 - 12,2
7:15,1,13 - 12,-1
6:52,1,15 - 12,-3
6:13,1,18 - 12,-6
5:18,1,20 - 12,-8
5:03,1,20 - 14,-6
5:03,1,20 - 15,-5
4:49,1,22 - 15,-7
4:10,1,22 - 17,-5
3:51,1,22 - 18,-4
3:51,1,22 - 19,-3
3:32,1,24 - 19,-5
1:35,1,24 - 20,-4
1:23,1,27 - 20,-7
0:46,1,28 - 20,-8
0:35,1,30 - 20,-10
0:00,1,30 - 20,-10
12:00,2,30 - 20,-10
11:33,2,30 - 23,-7
11:15,2,32 - 23,-9
10:25,2,32 - 25,-7
8:41,2,32 - 27,-5
7:53,2,34 - 27,-7
7:17,2,36 - 27,-9
7:01,2,36 - 29,-7
6:35,2,39 - 29,-10
6:14,2,39 - 31,-8
6:04,2,41 - 31,-10
6:04,2,42 - 31,-11
5:25,2,42 - 32,-10
5:25,2,42 - 33,-9
5:04,2,42 - 35,-7
4:04,2,42 - 37,-5
3:51,2,43 - 37,-6
3:51,2,44 - 37,-7
3:35,2,44 - 40,-4
2:57,2,44 - 41,-3
2:57,2,44 - 42,-2
2:36,2,46 - 42,-4
2:19,2,46 - 43,-3
2:19,2,46 - 44,-2
2:04,2,48 - 44,-4
1:24,2,48 - 46,-2
1:10,2,50 - 46,-4
0:49,2,53 - 46,-7
0:30,2,53 - 48,-5
0:00,2,53 - 48,-5
12:00,3,53 - 48,-5
11:27,3,53 - 50,-3
11:14,3,56 - 50,-6
10:49,3,58 - 50,-8
10:21,3,60 - 50,-10
10:02,3,60 - 52,-8
9:14,3,60 - 54,-6
8:09,3,62 - 54,-8
7:43,3,65 - 54,-11
6:58,3,65 - 56,-9
6:13,3,65 - 58,-7
5:33,3,68 - 58,-10
5:09,3,70 - 58,-12
3:50,3,73 - 58,-15
2:27,3,73 - 60,-13
1:13,3,73 - 61,-12
1:13,3,73 - 62,-11
0:43,3,73 - 64,-9
0:43,3,73 - 65,-8
0:30,3,74 - 65,-9
0:12,3,74 - 68,-6
0:03,3,77 - 68,-9
0:00,3,77 - 68,-9
12:00,4,77 - 68,-9
11:09,4,77 - 71,-6
10:56,4,78 - 71,-7
10:56,4,79 - 71,-8
10:56,4,80 - 71,-9
10:38,4,80 - 73,-7
10:06,4,80 - 74,-6
9:29,4,80 - 77,-3
8:25,4,80 - 79,-1
7:59,4,82 - 79,-3
7:59,4,82 - 79,-3
7:15,4,85 - 79,-6
6:18,4,87 - 79,-8
5:37,4,87 - 81,-6
5:15,4,89 - 81,-8
5:00,4,89 - 83,-6
5:00,4,89 - 84,-5
4:44,4,90 - 84,-6
4:44,4,91 - 84,-7
4:09,4,91 - 86,-5
3:51,4,92 - 86,-6
3:33,4,92 - 89,-3
2:58,4,92 - 92,TIE
2:29,4,94 - 92,-2
2:16,4,94 - 94,TIE
1:21,4,97 - 94,-3
1:03,4,97 - 96,-1
0:42,4,98 - 96,-2
0:31,4,98 - 98,TIE
0:13,4,99 - 98,-1
0:04,4,99 - 100,1
0:01,4,101 - 100,-1
0:00,4,101 - 100,-1
