PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:30,1,2 - 0,-2
11:12,1,2 - 3,1
10:55,1,4 - 3,-1
10:20,1,7 - 3,-4
9:54,1,7 - 5,-2
9:14,1,9 - 5,-4
8:44,1,9 - 8,-1
8:18,1,10 - 8,-2
8:18,1,11 - 8,-3
8:06,1,11 - 10,-1
7:51,1,13 - 10,-3
7:36,1,13 - 13,TIE
7:14,1,13 - 14,1
7:14,1,13 - 15,2
6:57,1,16 - 15,-1
6:14,1,17 - 15,-2
6:14,1,18 - 15,-3
6:01,1,18 - 16,-2
6:01,1,18 - 17,-1
6:01,1,18 - 18,TIE
5:23,1,21 - 18,-3
4:55,1,21 - 20,-1
3:59,1,23 - 20,-3
3:54,1,23 - 22,-1
3:40,1,25 - 22,-3
3:29,1,25 - 24,-1
2:49,1,27 - 24,-3
2:49,1,28 - 24,-4
2:33,1,28 - 26,-2
2:21,1,30 - 26,-4
1:49,1,32 - 26,-6
1:35,1,32 - 28,-4
1:12,1,32 - 30,-2
1:00,1,35 - 30,-5
0:36,1,38 - 30,-8
0:25,1,38 - 31,-7
0:00,1,38 - 31,-7
0:00,1,38 - 31,-7
12:00,2,38 - 31,-7
11:04,2,40 - 31,-9
10:51,2,40 - 34,-6
10:28,2,40 - 35,-5
10:28,2,40 - 36,-4
10:19,2,42 - 36,-6
9:36,2,44 - 36,-8
9:14,2,44 - 38,-6
8:32,2,44 - 41,-3
8:19,2,46 - 41,-5
7:26,2,49 - 41,-8
7:03,2,51 - 41,-10
6:40,2,51 - 44,-7
6:22,2,54 - 44,-10
5:58,2,54 - 46,-8
5:47,2,56 - 46,-10
5:32,2,56 - 48,-8
4:55,2,59 - 48,-11
4:12,2,59 - 51,-8
3:53,2,61 - 51,-10
3:41,2,61 - 54,-7
2:59,2,63 - 54,-9
2:15,2,63 - 56,-7
1:36,2,63 - 59,-4
1:14,2,65 - 59,-6
0:50,2,65 - 61,-4
0:00,2,65 - 63,-2
0:00,2,65 - 63,-2
0:00,2,65 - 63,-2
12:00,3,65 - 63,-2
10:38,3,67 - 63,-4
10:07,3,68 - 63,-5
10:07,3,69 - 63,-6
9:52,3,69 - 64,-5
9:52,3,69 - 65,-4
9:34,3,72 - 65,-7
8:57,3,72 - 67,-5
8:57,3,72 - 68,-4
8:39,3,72 - 71,-1
7:58,3,74 - 71,-3
7:03,3,76 - 71,-5
6:39,3,76 - 74,-2
5:53,3,78 - 74,-4
5:39,3,78 - 76,-2
5:01,3,78 - 77,-1
5:01,3,78 - 78,TIE
4:48,3,80 - 78,-2
4:30,3,80 - 81,1
3:38,3,80 - 84,4
3:18,3,82 - 84,2
2:55,3,82 - 84,2
2:30,3,85 - 84,-1
1:34,3,88 - 84,-4
1:06,3,91 - 84,-7
0:51,3,91 - 85,-6
0:51,3,91 - 86,-5
0:29,3,92 - 86,-6
0:29,3,93 - 86,-7
0:29,3,94 - 86,-8
0:00,3,96 - 86,-10
0:00,3,96 - 86,-10
12:00,4,96 - 86,-10
11:08,4,96 - 88,-8
10:46,4,97 - 88,-9
10:46,4,98 - 88,-10
10:32,4,98 - 90,-8
10:17,4,100 - 90,-10
9:35,4,103 - 90,-13
9:14,4,103 - 92,-11
8:53,4,105 - 92,-13
8:34,4,105 - 94,-11
7:41,4,108 - 94,-14
7:25,4,108 - 96,-12
6:39,4,110 - 96,-14
6:18,4,110 - 99,-11
5:52,4,113 - 99,-14
5:40,4,113 - 99,-14
4:24,4,115 - 99,-16
4:12,4,115 - 101,-14
3:11,4,115 - 104,-11
2:13,4,115 - 107,-8
2:02,4,116 - 107,-9
2:02,4,117 - 107,-10
1:48,4,117 - 109,-8
1:22,4,117 - 111,-6
1:03,4,118 - 111,-7
1:03,4,119 - 111,-8
1:03,4,120 - 111,-9
0:55,4,120 - 113,-7
0:33,4,123 - 113,-10
0:00,4,123 - 113,-10
