PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:22,1,3 - 0,-3
9:39,1,3 - 2,-1
9:22,1,4 - 2,-2
9:22,1,5 - 2,-3
9:10,1,5 - 4,-1
8:50,1,5 - 6,1
8:26,1,5 - 8,3
8:02,1,7 - 8,1
7:39,1,9 - 8,-1
7:14,1,10 - 8,-2
7:14,1,11 - 8,-3
6:43,1,11 - 11,TIE
6:25,1,11 - 11,TIE
6:17,1,11 - 11,TIE
6:05,1,13 - 11,-2
5:48,1,13 - 13,TIE
4:49,1,14 - 13,-1
4:49,1,15 - 13,-2
3:53,1,17 - 13,-4
3:37,1,17 - 14,-3
3:37,1,17 - 15,-2
3:19,1,19 - 15,-4
3:02,1,19 - 17,-2
2:45,1,21 - 17,-4
2:27,1,21 - 19,-2
2:07,1,23 - 19,-4
1:01,1,23 - 21,-2
0:36,1,25 - 21,-4
0:26,1,25 - 24,-1
0:00,1,25 - 24,-1
0:00,1,25 - 24,-1
12:00,2,25 - 24,-1
11:44,2,27 - 24,-3
11:01,2,27 - 25,-2
11:01,2,27 - 26,-1
10:07,2,29 - 26,-3
9:31,2,29 - 28,-1
9:31,2,29 - 29,TIE
9:16,2,31 - 29,-2
8:59,2,32 - 29,-3
8:59,2,33 - 29,-4
8:14,2,33 - 31,-2
7:59,2,35 - 31,-4
7:27,2,35 - 32,-3
7:27,2,35 - 33,-2
6:57,2,35 - 36,1
6:36,2,37 - 36,-1
5:48,2,37 - 38,1
5:01,2,39 - 38,-1
4:15,2,42 - 38,-4
4:03,2,42 - 41,-1
3:34,2,42 - 44,2
2:45,2,42 - 46,4
2:36,2,43 - 46,3
2:36,2,44 - 46,2
2:04,2,47 - 46,-1
1:12,2,48 - 46,-2
1:01,2,48 - 47,-1
1:01,2,48 - 48,TIE
0:46,2,50 - 48,-2
0:39,2,50 - 49,-1
0:09,2,50 - 51,1
0:00,2,50 - 51,1
12:00,3,50 - 51,1
11:09,3,52 - 51,-1
10:47,3,52 - 52,TIE
10:47,3,52 - 53,1
8:56,3,54 - 53,-1
8:46,3,54 - 55,1
8:28,3,57 - 55,-2
7:54,3,57 - 57,TIE
5:59,3,57 - 57,TIE
5:15,3,60 - 57,-3
4:59,3,60 - 59,-1
4:37,3,63 - 59,-4
3:52,3,63 - 60,-3
3:52,3,63 - 61,-2
2:59,3,65 - 61,-4
2:27,3,67 - 61,-6
1:48,3,67 - 63,-4
1:14,3,67 - 65,-2
0:45,3,68 - 65,-3
0:45,3,69 - 65,-4
0:09,3,69 - 67,-2
0:00,3,69 - 67,-2
12:00,4,69 - 67,-2
11:02,4,69 - 69,TIE
9:35,4,71 - 69,-2
9:01,4,73 - 69,-4
9:01,4,74 - 69,-5
8:50,4,74 - 72,-2
8:16,4,74 - 73,-1
8:06,4,74 - 75,1
7:31,4,74 - 77,3
6:52,4,76 - 77,1
5:54,4,76 - 78,2
5:54,4,76 - 79,3
5:34,4,78 - 79,1
3:57,4,80 - 79,-1
3:50,4,80 - 82,2
3:21,4,82 - 82,TIE
3:09,4,82 - 85,3
2:54,4,84 - 85,1
2:33,4,84 - 87,3
1:49,4,86 - 87,1
1:49,4,87 - 87,TIE
1:24,4,87 - 89,2
0:53,4,87 - 91,4
0:15,4,87 - 93,6
0:08,4,88 - 93,5
0:08,4,89 - 93,4
0:07,4,89 - 94,5
0:07,4,89 - 95,6
0:03,4,92 - 95,3
0:02,4,92 - 96,4
0:00,4,92 - 96,4
