PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:31,1,0 - 2,2
11:14,1,2 - 2,TIE
10:16,1,4 - 2,-2
9:48,1,6 - 2,-4
9:39,1,6 - 4,-2
9:24,1,8 - 4,-4
9:13,1,8 - 7,-1
8:59,1,10 - 7,-3
8:32,1,12 - 7,-5
7:53,1,14 - 7,-7
7:33,1,14 - 9,-5
7:11,1,14 - 11,-3
6:52,1,16 - 11,-5
6:13,1,18 - 11,-7
6:03,1,18 - 13,-5
5:49,1,20 - 13,-7
5:04,1,20 - 15,-5
4:40,1,23 - 15,-8
4:20,1,23 - 18,-5
4:12,1,25 - 18,-7
3:26,1,25 - 20,-5
2:46,1,27 - 20,-7
2:27,1,27 - 22,-5
0:33,1,27 - 25,-2
0:18,1,29 - 25,-4
0:00,1,29 - 25,-4
12:00,2,29 - 25,-4
11:30,2,31 - 25,-6
11:14,2,31 - 27,-4
11:14,2,31 - 28,-3
10:55,2,34 - 28,-6
10:39,2,34 - 31,-3
9:59,2,34 - 33,-1
9:47,2,36 - 33,-3
8:44,2,38 - 33,-5
7:59,2,38 - 36,-2
6:59,2,38 - 37,-1
5:26,2,40 - 37,-3
5:11,2,40 - 40,TIE
4:53,2,43 - 40,-3
4:30,2,46 - 40,-6
4:30,2,47 - 40,-7
4:18,2,47 - 40,-7
4:18,2,47 - 41,-6
4:18,2,47 - 42,-5
4:18,2,47 - 43,-4
3:58,2,49 - 43,-6
3:07,2,49 - 45,-4
2:51,2,51 - 45,-6
2:32,2,51 - 47,-4
2:07,2,52 - 47,-5
1:52,2,52 - 49,-3
1:27,2,54 - 49,-5
1:10,2,54 - 52,-2
0:03,2,54 - 53,-1
0:03,2,54 - 54,TIE
0:00,2,54 - 54,TIE
12:00,3,54 - 54,TIE
11:42,3,54 - 55,1
11:32,3,55 - 55,TIE
11:32,3,56 - 55,-1
11:32,3,57 - 55,-2
11:03,3,57 - 58,1
10:44,3,60 - 58,-2
10:33,3,60 - 60,TIE
10:03,3,60 - 63,3
9:45,3,62 - 63,1
9:30,3,62 - 65,3
9:09,3,64 - 65,1
8:56,3,64 - 68,4
8:39,3,66 - 68,2
8:16,3,66 - 70,4
7:30,3,66 - 72,6
7:00,3,66 - 73,7
7:00,3,66 - 74,8
6:43,3,67 - 74,7
6:43,3,68 - 74,6
6:22,3,68 - 76,8
5:53,3,68 - 78,10
5:39,3,70 - 78,8
5:13,3,70 - 79,9
5:13,3,70 - 80,10
4:59,3,72 - 80,8
4:19,3,72 - 81,9
4:19,3,72 - 82,10
3:54,3,72 - 85,13
3:40,3,74 - 85,11
3:30,3,74 - 88,14
3:14,3,76 - 88,12
2:46,3,77 - 88,11
2:46,3,78 - 88,10
2:30,3,78 - 91,13
1:55,3,78 - 92,14
1:37,3,80 - 92,12
1:19,3,81 - 92,11
1:19,3,82 - 92,10
0:31,3,82 - 95,13
0:14,3,84 - 95,11
0:00,3,84 - 97,13
0:00,3,84 - 97,13
0:00,3,84 - 97,13
12:00,4,84 - 97,13
10:47,4,86 - 97,11
10:16,4,88 - 97,9
10:01,4,88 - 100,12
9:27,4,88 - 102,14
9:14,4,90 - 102,12
8:45,4,92 - 102,10
8:18,4,92 - 104,12
7:45,4,92 - 106,14
7:23,4,94 - 106,12
7:05,4,94 - 108,14
6:46,4,95 - 108,13
6:46,4,96 - 108,12
6:46,4,97 - 108,11
6:23,4,97 - 110,13
5:56,4,97 - 113,16
5:34,4,100 - 113,13
5:15,4,100 - 115,15
4:50,4,100 - 117,17
4:50,4,100 - 118,18
4:33,4,102 - 118,16
3:40,4,102 - 121,19
3:21,4,104 - 121,17
3:02,4,104 - 123,19
2:16,4,106 - 123,17
1:34,4,107 - 123,16
1:34,4,108 - 123,15
1:09,4,110 - 123,13
1:09,4,111 - 123,12
0:40,4,113 - 123,10
0:17,4,114 - 123,9
0:00,4,114 - 123,9
