PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:25,1,0 - 3,3
11:07,1,2 - 3,1
10:04,1,2 - 5,3
9:40,1,5 - 5,TIE
9:00,1,6 - 5,-1
9:00,1,7 - 5,-2
8:24,1,10 - 5,-5
7:54,1,12 - 5,-7
7:29,1,12 - 6,-6
7:29,1,12 - 7,-5
7:12,1,14 - 7,-7
6:53,1,14 - 8,-6
6:53,1,14 - 9,-5
6:43,1,15 - 9,-6
6:35,1,18 - 9,-9
6:17,1,20 - 9,-11
5:51,1,20 - 11,-9
5:40,1,22 - 11,-11
4:53,1,25 - 11,-14
4:09,1,26 - 11,-15
4:09,1,27 - 11,-16
3:49,1,27 - 13,-14
3:17,1,27 - 14,-13
3:07,1,30 - 14,-16
2:56,1,30 - 15,-15
2:56,1,30 - 16,-14
2:37,1,30 - 18,-12
2:10,1,32 - 18,-14
1:48,1,32 - 20,-12
1:13,1,32 - 20,-12
1:13,1,32 - 21,-11
1:13,1,32 - 22,-10
0:58,1,32 - 24,-8
0:43,1,34 - 24,-10
0:30,1,34 - 26,-8
0:11,1,37 - 26,-11
0:02,1,37 - 27,-10
0:02,1,37 - 28,-9
0:00,1,37 - 28,-9
12:00,2,37 - 28,-9
11:43,2,37 - 30,-7
10:56,2,37 - 32,-5
10:36,2,39 - 32,-7
9:06,2,39 - 34,-5
7:51,2,41 - 34,-7
7:19,2,41 - 36,-5
6:33,2,41 - 37,-4
6:33,2,41 - 38,-3
6:01,2,42 - 38,-4
5:51,2,42 - 41,-1
5:38,2,44 - 41,-3
5:29,2,44 - 42,-2
5:29,2,44 - 43,-1
5:02,2,45 - 43,-2
4:16,2,47 - 43,-4
4:16,2,48 - 43,-5
3:56,2,49 - 43,-6
3:56,2,50 - 43,-7
1:08,2,50 - 45,-5
0:50,2,52 - 45,-7
0:32,2,54 - 45,-9
0:00,2,54 - 45,-9
12:00,3,54 - 45,-9
11:50,3,54 - 47,-7
11:34,3,54 - 49,-5
11:09,3,56 - 49,-7
10:23,3,59 - 49,-10
10:06,3,59 - 51,-8
9:19,3,59 - 53,-6
9:07,3,62 - 53,-9
8:43,3,65 - 53,-12
8:31,3,65 - 55,-10
8:06,3,65 - 56,-9
8:06,3,65 - 57,-8
7:27,3,67 - 57,-10
7:12,3,67 - 59,-8
6:37,3,67 - 61,-6
6:26,3,69 - 61,-8
6:10,3,69 - 64,-5
6:01,3,71 - 64,-7
6:01,3,72 - 64,-8
5:33,3,74 - 64,-10
5:10,3,76 - 64,-12
5:10,3,77 - 64,-13
4:40,3,80 - 64,-16
4:28,3,80 - 65,-15
4:28,3,80 - 66,-14
4:12,3,82 - 66,-16
3:57,3,82 - 68,-14
3:46,3,82 - 68,-14
3:46,3,83 - 68,-15
3:46,3,84 - 68,-16
3:22,3,84 - 70,-14
3:08,3,86 - 70,-16
2:51,3,86 - 72,-14
2:26,3,86 - 72,-14
2:26,3,87 - 72,-15
2:10,3,87 - 74,-13
1:36,3,87 - 76,-11
1:29,3,89 - 76,-13
0:04,3,89 - 78,-11
0:00,3,91 - 78,-13
0:00,3,91 - 78,-13
0:00,3,91 - 78,-13
12:00,4,91 - 78,-13
11:20,4,92 - 78,-14
11:08,4,92 - 80,-12
10:29,4,94 - 80,-14
10:02,4,96 - 80,-16
8:49,4,96 - 83,-13
8:32,4,98 - 83,-15
8:15,4,98 - 85,-13
7:43,4,98 - 87,-11
7:32,4,100 - 87,-13
7:32,4,101 - 87,-14
7:17,4,101 - 90,-11
6:57,4,103 - 90,-13
5:50,4,103 - 93,-10
5:29,4,103 - 95,-8
5:03,4,106 - 95,-11
4:29,4,106 - 98,-8
4:04,4,108 - 98,-10
3:24,4,108 - 98,-10
3:24,4,109 - 98,-11
3:24,4,110 - 98,-12
3:14,4,110 - 101,-9
2:36,4,110 - 103,-7
2:10,4,112 - 103,-9
1:47,4,112 - 106,-6
0:32,4,113 - 106,-7
0:28,4,113 - 107,-6
0:28,4,113 - 108,-5
0:25,4,114 - 108,-6
0:25,4,115 - 108,-7
0:22,4,115 - 111,-4
0:22,4,115 - 111,-4
0:21,4,115 - 113,-2
0:18,4,116 - 113,-3
0:18,4,117 - 113,-4
0:12,4,117 - 115,-2
0:00,4,117 - 115,-2
