PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:36,1,2 - 0,-2
10:15,1,2 - 2,TIE
10:08,1,4 - 2,-2
9:13,1,5 - 2,-3
9:13,1,6 - 2,-4
8:34,1,8 - 2,-6
8:21,1,8 - 4,-4
7:14,1,8 - 6,-2
6:53,1,8 - 9,1
6:19,1,8 - 11,3
5:35,1,10 - 11,1
5:08,1,10 - 14,4
4:40,1,11 - 14,3
4:40,1,12 - 14,2
4:10,1,14 - 14,TIE
3:51,1,14 - 16,2
3:39,1,16 - 16,TIE
2:20,1,16 - 17,1
2:04,1,18 - 17,-1
1:50,1,18 - 19,1
1:14,1,20 - 19,-1
1:01,1,20 - 21,1
0:51,1,22 - 21,-1
0:40,1,22 - 23,1
0:00,1,22 - 23,1
12:00,2,22 - 23,1
11:34,2,24 - 23,-1
11:34,2,25 - 23,-2
11:22,2,25 - 25,TIE
10:59,2,27 - 25,-2
10:48,2,27 - 27,TIE
10:48,2,27 - 28,1
8:28,2,27 - 30,3
8:02,2,27 - 32,5
7:18,2,29 - 32,3
6:32,2,31 - 32,1
5:37,2,34 - 32,-2
5:23,2,36 - 32,-4
5:05,2,36 - 34,-2
4:50,2,37 - 34,-3
4:50,2,38 - 34,-4
4:03,2,40 - 34,-6
3:12,2,40 - 36,-4
2:31,2,40 - 39,-1
2:18,2,42 - 39,-3
1:42,2,42 - 41,-1
1:28,2,44 - 41,-3
0:40,2,46 - 41,-5
0:00,2,46 - 43,-3
0:00,2,46 - 43,-3
0:00,2,46 - 43,-3
12:00,3,46 - 43,-3
11:44,3,46 - 45,-1
11:21,3,47 - 45,-2
11:21,3,48 - 45,-3
10:40,3,50 - 45,-5
9:01,3,51 - 45,-6
8:48,3,51 - 47,-4
8:05,3,51 - 50,-1
7:48,3,52 - 50,-2
7:48,3,53 - 50,-3
7:25,3,53 - 52,-1
7:04,3,56 - 52,-4
6:37,3,56 - 54,-2
6:17,3,58 - 54,-4
5:39,3,60 - 54,-6
3:04,3,62 - 54,-8
2:39,3,63 - 54,-9
2:39,3,64 - 54,-10
2:13,3,66 - 54,-12
1:57,3,66 - 56,-10
1:31,3,69 - 56,-13
0:54,3,71 - 56,-15
0:45,3,71 - 59,-12
0:00,3,71 - 59,-12
12:00,4,71 - 59,-12
11:15,4,73 - 59,-14
10:30,4,75 - 59,-16
10:17,4,75 - 60,-15
10:00,4,77 - 60,-17
9:27,4,77 - 62,-15
8:51,4,77 - 64,-13
8:37,4,79 - 64,-15
8:10,4,79 - 65,-14
7:33,4,81 - 65,-16
7:19,4,81 - 68,-13
6:23,4,81 - 70,-11
5:59,4,81 - 71,-10
5:34,4,81 - 73,-8
5:16,4,83 - 73,-10
5:03,4,83 - 76,-7
3:50,4,85 - 76,-9
3:05,4,85 - 78,-7
1:53,4,87 - 78,-9
1:37,4,87 - 81,-6
1:37,4,87 - 81,-6
1:20,4,90 - 81,-9
1:13,4,90 - 81,-9
0:52,4,92 - 81,-11
0:23,4,92 - 84,-8
0:12,4,92 - 85,-7
0:12,4,92 - 86,-6
0:09,4,93 - 86,-7
0:09,4,94 - 86,-8
0:00,4,94 - 86,-8
