PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:12,1,0 - 2,2
10:45,1,3 - 2,-1
10:05,1,5 - 2,-3
9:23,1,5 - 4,-1
9:12,1,7 - 4,-3
8:51,1,8 - 4,-4
8:51,1,9 - 4,-5
8:41,1,9 - 6,-3
8:31,1,12 - 6,-6
8:31,1,12 - 6,-6
8:12,1,14 - 6,-8
7:54,1,14 - 8,-6
7:21,1,17 - 8,-9
6:57,1,17 - 10,-7
6:47,1,20 - 10,-10
6:31,1,20 - 11,-9
6:08,1,20 - 12,-8
6:08,1,20 - 13,-7
4:56,1,20 - 15,-5
4:39,1,21 - 15,-6
4:24,1,21 - 17,-4
4:02,1,21 - 19,-2
3:48,1,23 - 19,-4
3:10,1,26 - 19,-7
2:46,1,29 - 19,-10
2:14,1,29 - 21,-8
1:54,1,31 - 21,-10
1:43,1,31 - 23,-8
1:03,1,31 - 25,-6
0:56,1,32 - 25,-7
0:56,1,33 - 25,-8
0:05,1,36 - 25,-11
0:00,1,36 - 25,-11
12:00,2,36 - 25,-11
11:29,2,36 - 28,-8
10:21,2,39 - 28,-11
9:51,2,40 - 28,-12
9:06,2,40 - 31,-9
8:52,2,42 - 31,-11
8:34,2,42 - 34,-8
8:16,2,44 - 34,-10
7:31,2,46 - 34,-12
7:20,2,46 - 35,-11
7:20,2,46 - 36,-10
7:08,2,49 - 36,-13
6:06,2,52 - 36,-16
5:50,2,53 - 36,-17
5:39,2,56 - 36,-20
5:19,2,56 - 38,-18
5:02,2,56 - 41,-15
4:04,2,56 - 44,-12
3:42,2,56 - 46,-10
3:28,2,58 - 46,-12
2:58,2,60 - 46,-14
1:52,2,62 - 46,-16
1:40,2,62 - 48,-14
1:27,2,64 - 48,-16
0:56,2,66 - 48,-18
0:22,2,66 - 51,-15
0:00,2,66 - 51,-15
0:00,2,67 - 51,-16
0:00,2,68 - 51,-17
0:00,2,69 - 51,-18
0:00,2,69 - 51,-18
12:00,3,69 - 51,-18
11:36,3,69 - 53,-16
11:21,3,72 - 53,-19
10:22,3,72 - 55,-17
9:34,3,75 - 55,-20
9:17,3,75 - 57,-18
9:17,3,75 - 58,-17
9:06,3,77 - 58,-19
7:55,3,78 - 58,-20
7:55,3,79 - 58,-21
7:38,3,79 - 60,-19
7:25,3,81 - 60,-21
7:11,3,81 - 63,-18
6:54,3,81 - 66,-15
5:51,3,81 - 68,-13
5:03,3,83 - 68,-15
4:44,3,83 - 69,-14
4:44,3,83 - 70,-13
4:11,3,85 - 70,-15
3:06,3,87 - 70,-17
2:49,3,90 - 70,-20
1:59,3,92 - 70,-22
1:39,3,92 - 71,-21
1:39,3,92 - 72,-20
1:28,3,92 - 73,-19
1:28,3,92 - 74,-18
1:07,3,95 - 74,-21
0:42,3,97 - 74,-23
0:00,3,97 - 75,-22
0:00,3,97 - 76,-21
0:00,3,97 - 76,-21
12:00,4,97 - 76,-21
11:13,4,99 - 76,-23
10:38,4,100 - 76,-24
10:38,4,101 - 76,-25
9:53,4,101 - 78,-23
9:53,4,101 - 79,-22
9:41,4,104 - 79,-25
9:14,4,104 - 81,-23
9:06,4,106 - 81,-25
8:50,4,108 - 81,-27
8:50,4,109 - 81,-28
7:58,4,111 - 81,-30
7:40,4,111 - 83,-28
7:07,4,112 - 83,-29
7:07,4,113 - 83,-30
6:57,4,113 - 85,-28
5:45,4,113 - 87,-26
5:25,4,113 - 89,-24
5:08,4,114 - 89,-25
5:08,4,115 - 89,-26
4:52,4,115 - 91,-24
4:39,4,117 - 91,-26
4:26,4,117 - 94,-23
3:57,4,117 - 96,-21
2:49,4,117 - 99,-18
2:23,4,119 - 99,-20
1:23,4,119 - 101,-18
0:49,4,119 - 104,-15
0:00,4,119 - 104,-15
