PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:06,1,3 - 0,-3
10:45,1,3 - 2,-1
10:30,1,5 - 2,-3
9:58,1,5 - 5,TIE
9:23,1,5 - 7,2
8:46,1,5 - 9,4
7:59,1,5 - 11,6
7:26,1,5 - 13,8
6:02,1,5 - 14,9
5:44,1,8 - 14,6
5:25,1,10 - 14,4
5:10,1,10 - 17,7
4:46,1,10 - 19,9
4:03,1,10 - 21,11
3:40,1,10 - 23,13
3:20,1,10 - 25,15
3:12,1,12 - 25,13
2:42,1,13 - 25,12
2:42,1,14 - 25,11
2:26,1,14 - 27,13
1:17,1,14 - 29,15
0:58,1,17 - 29,12
0:32,1,19 - 29,10
0:00,1,19 - 29,10
12:00,2,19 - 29,10
11:38,2,21 - 29,8
11:23,2,21 - 30,9
11:23,2,21 - 31,10
11:10,2,23 - 31,8
10:53,2,25 - 31,6
10:12,2,25 - 33,8
9:51,2,27 - 33,6
9:02,2,29 - 33,4
8:52,2,29 - 35,6
8:28,2,32 - 35,3
7:38,2,33 - 35,2
7:38,2,34 - 35,1
7:06,2,35 - 35,TIE
7:06,2,36 - 35,-1
5:03,2,36 - 36,TIE
4:48,2,39 - 36,-3
4:02,2,39 - 38,-1
2:57,2,39 - 41,2
2:33,2,41 - 41,TIE
2:12,2,41 - 43,2
1:42,2,44 - 43,-1
1:07,2,44 - 46,2
0:41,2,46 - 46,TIE
0:00,2,46 - 46,TIE
12:00,3,46 - 46,TIE
11:49,3,46 - 48,2
11:30,3,49 - 48,-1
11:02,3,51 - 48,-3
10:37,3,53 - 48,-5
10:37,3,54 - 48,-6
10:09,3,54 - 50,-4
9:49,3,57 - 50,-7
9:32,3,57 - 51,-6
9:32,3,57 - 52,-5
9:18,3,60 - 52,-8
8:43,3,60 - 54,-6
8:23,3,61 - 54,-7
8:23,3,62 - 54,-8
8:08,3,64 - 54,-10
7:26,3,66 - 54,-12
6:58,3,67 - 54,-13
6:58,3,68 - 54,-14
6:43,3,68 - 57,-11
6:18,3,68 - 59,-9
5:53,3,70 - 59,-11
5:31,3,73 - 59,-14
4:58,3,74 - 59,-15
4:49,3,76 - 59,-17
4:04,3,79 - 59,-20
3:44,3,79 - 60,-19
3:44,3,79 - 61,-18
3:35,3,81 - 61,-20
3:16,3,81 - 63,-18
2:53,3,83 - 63,-20
2:35,3,83 - 65,-18
2:06,3,83 - 68,-15
1:47,3,85 - 68,-17
1:28,3,85 - 70,-15
1:05,3,86 - 70,-16
0:49,3,86 - 72,-14
0:29,3,89 - 72,-17
0:11,3,91 - 72,-19
0:01,3,91 - 74,-17
0:00,3,91 - 74,-17
12:00,4,91 - 74,-17
11:31,4,91 - 76,-15
11:09,4,93 - 76,-17
10:41,4,93 - 78,-15
10:11,4,93 - 81,-12
9:51,4,93 - 83,-10
9:28,4,94 - 83,-11
8:53,4,94 - 84,-10
8:53,4,94 - 85,-9
8:29,4,97 - 85,-12
8:05,4,97 - 86,-11
8:05,4,97 - 87,-10
7:41,4,97 - 90,-7
7:18,4,100 - 90,-10
6:45,4,102 - 90,-12
6:29,4,102 - 91,-11
6:06,4,102 - 92,-10
5:37,4,102 - 94,-8
5:20,4,104 - 94,-10
4:34,4,104 - 95,-9
4:34,4,104 - 96,-8
4:09,4,104 - 97,-7
4:09,4,104 - 98,-6
3:59,4,104 - 99,-5
3:59,4,104 - 100,-4
3:38,4,107 - 100,-7
3:24,4,107 - 101,-6
3:24,4,107 - 102,-5
3:04,4,108 - 102,-6
3:04,4,109 - 102,-7
2:57,4,109 - 104,-5
2:36,4,112 - 104,-8
2:36,4,113 - 104,-9
2:28,4,113 - 107,-6
1:31,4,115 - 107,-8
0:46,4,116 - 107,-9
0:41,4,116 - 110,-6
0:38,4,117 - 110,-7
0:38,4,118 - 110,-8
0:28,4,118 - 112,-6
0:26,4,119 - 112,-7
0:26,4,120 - 112,-8
0:17,4,121 - 112,-9
0:17,4,122 - 112,-10
0:00,4,122 - 112,-10
