PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:42,1,0 - 2,2
10:34,1,0 - 4,4
10:19,1,2 - 4,2
9:33,1,4 - 4,TIE
9:19,1,4 - 5,1
9:19,1,4 - 6,2
9:02,1,6 - 6,TIE
8:14,1,7 - 6,-1
7:32,1,9 - 6,-3
6:54,1,11 - 6,-5
6:34,1,11 - 7,-4
6:03,1,11 - 9,-2
5:42,1,14 - 9,-5
5:14,1,14 - 11,-3
4:50,1,14 - 12,-2
4:50,1,14 - 13,-1
4:29,1,14 - 15,1
4:08,1,15 - 15,TIE
3:29,1,16 - 15,-1
3:29,1,17 - 15,-2
3:07,1,17 - 17,TIE
2:31,1,17 - 19,2
2:14,1,19 - 19,TIE
1:08,1,21 - 19,-2
0:48,1,21 - 21,TIE
0:26,1,23 - 21,-2
0:00,1,23 - 21,-2
12:00,2,23 - 21,-2
11:44,2,25 - 21,-4
11:00,2,27 - 21,-6
10:32,2,27 - 23,-4
9:48,2,29 - 23,-6
9:18,2,31 - 23,-8
8:48,2,31 - 24,-7
8:48,2,31 - 25,-6
8:48,2,31 - 26,-5
8:32,2,33 - 26,-7
8:12,2,33 - 28,-5
7:51,2,33 - 29,-4
7:51,2,33 - 30,-3
6:57,2,35 - 30,-5
6:45,2,35 - 32,-3
5:54,2,35 - 34,-1
4:45,2,35 - 37,2
4:24,2,37 - 37,TIE
3:52,2,39 - 37,-2
3:33,2,41 - 37,-4
3:12,2,41 - 39,-2
3:12,2,41 - 39,-2
2:54,2,43 - 39,-4
2:12,2,43 - 41,-2
1:15,2,43 - 43,TIE
0:56,2,45 - 43,-2
0:49,2,45 - 44,-1
0:00,2,45 - 47,2
0:00,2,45 - 47,2
0:00,2,45 - 47,2
12:00,3,45 - 47,2
11:38,3,45 - 49,4
11:24,3,48 - 49,1
11:02,3,48 - 50,2
11:02,3,48 - 51,3
10:48,3,51 - 51,TIE
10:26,3,53 - 51,-2
9:50,3,53 - 54,1
8:51,3,56 - 54,-2
8:28,3,56 - 56,TIE
7:56,3,59 - 56,-3
6:27,3,62 - 56,-6
6:05,3,62 - 58,-4
4:47,3,64 - 58,-6
4:28,3,64 - 59,-5
4:16,3,66 - 59,-7
3:56,3,66 - 62,-4
3:33,3,66 - 63,-3
2:53,3,66 - 66,TIE
2:20,3,66 - 68,2
2:01,3,68 - 68,TIE
1:18,3,70 - 68,-2
0:53,3,70 - 70,TIE
0:35,3,71 - 70,-1
0:05,3,72 - 70,-2
0:00,3,72 - 70,-2
12:00,4,72 - 70,-2
11:43,4,72 - 72,TIE
11:21,4,74 - 72,-2
10:49,4,76 - 72,-4
10:04,4,76 - 74,-2
9:50,4,76 - 76,TIE
9:50,4,76 - 77,1
9:35,4,78 - 77,-1
9:17,4,78 - 79,1
8:51,4,78 - 81,3
8:29,4,80 - 81,1
8:14,4,80 - 82,2
7:49,4,83 - 82,-1
6:58,4,83 - 85,2
6:32,4,85 - 85,TIE
5:53,4,85 - 87,2
5:33,4,87 - 87,TIE
5:19,4,87 - 89,2
4:38,4,87 - 91,4
4:03,4,87 - 93,6
2:56,4,87 - 94,7
2:03,4,89 - 94,5
1:39,4,89 - 95,6
1:39,4,89 - 96,7
1:24,4,89 - 98,9
1:22,4,91 - 98,7
0:27,4,94 - 98,4
0:17,4,94 - 99,5
0:13,4,96 - 99,3
0:13,4,96 - 99,3
0:05,4,96 - 100,4
0:00,4,98 - 100,2
0:00,4,98 - 100,2
