PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:46,1,2 - 0,-2
11:12,1,5 - 0,-5
10:56,1,5 - 2,-3
10:19,1,5 - 5,TIE
10:05,1,7 - 5,-2
8:10,1,7 - 7,TIE
6:17,1,7 - 10,3
5:56,1,9 - 10,1
5:14,1,9 - 12,3
4:53,1,10 - 12,2
4:43,1,10 - 14,4
4:04,1,12 - 14,2
3:27,1,12 - 16,4
3:08,1,15 - 16,1
2:19,1,15 - 18,3
1:45,1,15 - 21,6
1:25,1,17 - 21,4
0:52,1,17 - 22,5
0:10,1,17 - 24,7
0:00,1,17 - 24,7
0:00,1,17 - 24,7
12:00,2,17 - 24,7
11:18,2,19 - 24,5
10:32,2,20 - 24,4
10:12,2,23 - 24,1
10:01,2,23 - 26,3
9:35,2,23 - 29,6
8:37,2,25 - 29,4
8:22,2,27 - 29,2
7:54,2,29 - 29,TIE
7:10,2,29 - 31,2
6:45,2,31 - 31,TIE
6:22,2,31 - 34,3
5:01,2,31 - 36,5
3:56,2,33 - 36,3
3:47,2,33 - 38,5
3:29,2,35 - 38,3
2:58,2,35 - 40,5
2:48,2,37 - 40,3
2:25,2,37 - 42,5
2:08,2,40 - 42,2
1:58,2,40 - 44,4
1:28,2,40 - 46,6
1:28,2,40 - 47,7
1:15,2,42 - 47,5
0:40,2,42 - 48,6
0:40,2,42 - 49,7
0:35,2,44 - 49,5
0:00,2,44 - 49,5
12:00,3,44 - 49,5
11:41,3,44 - 51,7
11:11,3,44 - 53,9
10:39,3,47 - 53,6
10:22,3,47 - 56,9
8:49,3,49 - 56,7
8:21,3,49 - 58,9
8:13,3,52 - 58,6
7:05,3,52 - 60,8
6:44,3,54 - 60,6
5:18,3,56 - 60,4
5:07,3,56 - 62,6
4:55,3,57 - 62,5
4:55,3,58 - 62,4
3:47,3,60 - 62,2
3:37,3,60 - 64,4
2:51,3,60 - 66,6
2:02,3,60 - 67,7
2:02,3,60 - 68,8
1:38,3,62 - 68,6
1:26,3,62 - 70,8
1:13,3,64 - 70,6
0:53,3,67 - 70,3
0:04,3,70 - 70,TIE
0:00,3,70 - 70,TIE
12:00,4,70 - 70,TIE
11:20,4,70 - 71,1
11:20,4,70 - 72,2
11:09,4,72 - 72,TIE
10:38,4,72 - 73,1
10:17,4,74 - 73,-1
9:41,4,76 - 73,-3
9:22,4,76 - 74,-2
9:07,4,78 - 74,-4
8:53,4,78 - 76,-2
8:09,4,81 - 76,-5
6:49,4,81 - 78,-3
6:42,4,83 - 78,-5
5:32,4,83 - 81,-2
5:00,4,83 - 82,-1
4:33,4,83 - 84,1
4:21,4,85 - 84,-1
4:21,4,86 - 84,-2
3:52,4,89 - 84,-5
3:36,4,89 - 86,-3
3:04,4,89 - 88,-1
3:04,4,89 - 88,-1
1:59,4,91 - 88,-3
1:45,4,91 - 91,TIE
1:16,4,91 - 92,1
0:21,4,93 - 92,-1
0:21,4,94 - 92,-2
0:09,4,95 - 92,-3
0:00,4,95 - 92,-3
