PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:47,1,3 - 0,-3
11:30,1,3 - 1,-2
11:30,1,3 - 2,-1
11:09,1,3 - 5,2
10:48,1,5 - 5,TIE
9:27,1,5 - 6,1
8:45,1,5 - 8,3
7:59,1,5 - 10,5
7:38,1,7 - 10,3
7:32,1,7 - 11,4
7:32,1,7 - 12,5
6:49,1,7 - 13,6
6:02,1,9 - 13,4
5:53,1,9 - 14,5
5:33,1,11 - 14,3
5:04,1,13 - 14,1
4:41,1,13 - 16,3
4:12,1,13 - 19,6
3:42,1,15 - 19,4
3:32,1,15 - 20,5
3:32,1,15 - 21,6
3:15,1,18 - 21,3
2:58,1,18 - 24,6
2:33,1,20 - 24,4
1:44,1,22 - 24,2
1:04,1,22 - 26,4
0:44,1,24 - 26,2
0:38,1,24 - 27,3
0:38,1,24 - 28,4
0:00,1,24 - 28,4
12:00,2,24 - 28,4
12:00,2,25 - 28,3
11:42,2,26 - 28,2
11:42,2,27 - 28,1
11:10,2,29 - 28,-1
10:50,2,29 - 30,1
10:38,2,30 - 30,TIE
10:38,2,31 - 30,-1
10:15,2,32 - 30,-2
10:15,2,33 - 30,-3
10:06,2,33 - 32,-1
10:06,2,33 - 33,TIE
8:50,2,33 - 36,3
8:46,2,34 - 36,2
8:46,2,35 - 36,1
8:31,2,35 - 37,2
8:31,2,35 - 38,3
8:20,2,36 - 38,2
8:20,2,37 - 38,1
8:10,2,37 - 40,3
7:26,2,39 - 40,1
7:26,2,40 - 40,TIE
7:16,2,40 - 42,2
6:17,2,40 - 43,3
5:34,2,40 - 45,5
5:13,2,42 - 45,3
5:06,2,42 - 48,6
4:41,2,44 - 48,4
4:21,2,44 - 49,5
4:10,2,47 - 49,2
3:33,2,48 - 49,1
3:33,2,49 - 49,TIE
2:50,2,49 - 50,1
2:50,2,49 - 51,2
2:27,2,49 - 52,3
2:27,2,49 - 53,4
2:15,2,50 - 53,3
2:15,2,51 - 53,2
2:01,2,51 - 55,4
1:36,2,51 - 57,6
1:11,2,53 - 57,4
1:00,2,53 - 58,5
0:31,2,53 - 60,7
0:00,2,53 - 60,7
12:00,3,53 - 60,7
11:33,3,55 - 60,5
11:17,3,55 - 62,7
11:04,3,57 - 62,5
10:43,3,60 - 62,2
10:15,3,62 - 62,TIE
9:40,3,62 - 63,1
9:34,3,62 - 66,4
9:16,3,64 - 66,2
8:36,3,64 - 68,4
8:05,3,64 - 69,5
8:05,3,64 - 70,6
7:58,3,67 - 70,3
7:46,3,67 - 71,4
7:46,3,67 - 72,5
7:46,3,67 - 73,6
7:37,3,69 - 73,4
7:21,3,69 - 75,6
6:35,3,69 - 78,9
5:56,3,69 - 81,12
5:30,3,71 - 81,10
5:08,3,72 - 81,9
5:08,3,73 - 81,8
4:56,3,73 - 83,10
3:57,3,75 - 83,8
3:25,3,75 - 85,10
2:42,3,75 - 87,12
2:18,3,75 - 89,14
1:05,3,75 - 90,15
1:05,3,75 - 91,16
0:33,3,77 - 91,14
0:21,3,77 - 92,15
0:00,3,77 - 92,15
12:00,4,77 - 92,15
11:31,4,78 - 92,14
11:31,4,79 - 92,13
11:12,4,79 - 94,15
10:27,4,79 - 97,18
10:20,4,82 - 97,15
10:02,4,82 - 98,16
10:02,4,82 - 99,17
9:46,4,84 - 99,15
9:25,4,86 - 99,13
9:25,4,87 - 99,12
9:12,4,87 - 101,14
8:53,4,89 - 101,12
8:34,4,89 - 104,15
8:15,4,91 - 104,13
7:46,4,93 - 104,11
7:36,4,93 - 107,14
6:30,4,95 - 107,12
4:51,4,95 - 108,13
4:32,4,98 - 108,10
3:46,4,98 - 109,11
2:57,4,101 - 109,8
2:15,4,102 - 109,7
1:03,4,102 - 110,8
1:03,4,102 - 111,9
0:47,4,102 - 112,10
0:47,4,102 - 113,11
0:00,4,102 - 113,11
