PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:41,1,2 - 0,-2
10:35,1,4 - 0,-4
10:19,1,4 - 2,-2
10:00,1,6 - 2,-4
9:15,1,6 - 5,-1
8:44,1,8 - 5,-3
8:20,1,8 - 7,-1
8:05,1,9 - 7,-2
8:05,1,10 - 7,-3
7:58,1,10 - 9,-1
7:40,1,13 - 9,-4
7:40,1,13 - 9,-4
7:40,1,14 - 9,-5
7:21,1,16 - 9,-7
7:13,1,16 - 11,-5
6:58,1,19 - 11,-8
6:35,1,21 - 11,-10
6:11,1,21 - 12,-9
6:11,1,21 - 13,-8
5:59,1,23 - 13,-10
4:43,1,23 - 15,-8
4:24,1,24 - 15,-9
4:24,1,25 - 15,-10
3:32,1,25 - 17,-8
3:08,1,27 - 17,-10
2:54,1,27 - 19,-8
2:40,1,30 - 19,-11
2:40,1,30 - 19,-11
2:29,1,30 - 21,-9
2:10,1,30 - 23,-7
1:48,1,32 - 23,-9
1:27,1,32 - 26,-6
0:32,1,32 - 28,-4
0:16,1,35 - 28,-7
0:00,1,35 - 28,-7
12:00,2,35 - 28,-7
11:45,2,35 - 29,-6
11:45,2,35 - 30,-5
11:21,2,37 - 30,-7
11:00,2,37 - 33,-4
9:40,2,40 - 33,-7
9:14,2,42 - 33,-9
8:27,2,42 - 36,-6
7:59,2,42 - 39,-3
7:16,2,44 - 39,-5
6:49,2,47 - 39,-8
6:28,2,47 - 41,-6
5:39,2,49 - 41,-8
5:02,2,49 - 43,-6
4:46,2,52 - 43,-9
3:59,2,54 - 43,-11
3:33,2,54 - 45,-9
3:15,2,56 - 45,-11
2:43,2,58 - 45,-13
2:43,2,59 - 45,-14
2:43,2,60 - 45,-15
2:20,2,60 - 47,-13
1:53,2,60 - 47,-13
1:53,2,61 - 47,-14
1:53,2,62 - 47,-15
1:16,2,62 - 50,-12
0:39,2,62 - 51,-11
0:39,2,62 - 52,-10
0:26,2,64 - 52,-12
0:00,2,64 - 52,-12
12:00,3,64 - 52,-12
11:48,3,64 - 55,-9
10:43,3,66 - 55,-11
10:05,3,66 - 57,-9
10:05,3,66 - 58,-8
9:55,3,69 - 58,-11
9:34,3,69 - 60,-9
8:46,3,69 - 63,-6
8:46,3,69 - 64,-5
8:37,3,71 - 64,-7
8:21,3,71 - 66,-5
8:06,3,72 - 66,-6
8:06,3,73 - 66,-7
7:55,3,73 - 69,-4
7:31,3,75 - 69,-6
7:14,3,75 - 71,-4
6:53,3,77 - 71,-6
6:28,3,77 - 71,-6
5:55,3,77 - 74,-3
5:15,3,77 - 76,-1
5:03,3,80 - 76,-4
4:44,3,80 - 78,-2
4:21,3,83 - 78,-5
3:58,3,83 - 79,-4
3:02,3,86 - 79,-7
2:48,3,86 - 82,-4
2:30,3,88 - 82,-6
1:50,3,91 - 82,-9
1:33,3,91 - 83,-8
1:33,3,91 - 84,-7
1:21,3,93 - 84,-9
0:45,3,94 - 84,-10
0:29,3,97 - 84,-13
0:00,3,97 - 84,-13
12:00,4,97 - 84,-13
11:12,4,99 - 84,-15
10:48,4,99 - 85,-14
10:48,4,99 - 86,-13
10:16,4,101 - 86,-15
9:56,4,101 - 88,-13
8:06,4,101 - 89,-12
8:06,4,101 - 90,-11
7:48,4,102 - 90,-12
7:22,4,102 - 92,-10
7:01,4,105 - 92,-13
6:50,4,105 - 93,-12
6:50,4,105 - 94,-11
6:39,4,108 - 94,-14
6:15,4,110 - 94,-16
6:15,4,111 - 94,-17
6:02,4,111 - 96,-15
5:23,4,113 - 96,-17
4:45,4,115 - 96,-19
4:35,4,115 - 99,-16
3:40,4,118 - 99,-19
3:35,4,118 - 99,-19
3:04,4,120 - 99,-21
2:43,4,120 - 101,-19
2:05,4,120 - 102,-18
2:05,4,120 - 103,-17
1:44,4,120 - 104,-16
1:11,4,120 - 106,-14
0:41,4,120 - 108,-12
0:27,4,123 - 108,-15
0:11,4,123 - 110,-13
0:00,4,123 - 110,-13
