PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:22,1,1 - 0,-1
11:02,1,1 - 2,1
10:40,1,3 - 2,-1
9:44,1,3 - 5,2
9:28,1,5 - 5,TIE
9:18,1,5 - 7,2
9:02,1,8 - 7,-1
8:30,1,8 - 9,1
8:07,1,8 - 11,3
7:45,1,11 - 11,TIE
6:21,1,13 - 11,-2
5:55,1,16 - 11,-5
4:46,1,18 - 11,-7
4:33,1,18 - 13,-5
4:16,1,18 - 15,-3
4:09,1,20 - 15,-5
3:04,1,20 - 17,-3
2:45,1,22 - 17,-5
0:50,1,22 - 20,-2
0:37,1,24 - 20,-4
0:26,1,24 - 22,-2
0:00,1,24 - 22,-2
12:00,2,24 - 22,-2
11:13,2,24 - 24,TIE
10:49,2,24 - 26,2
10:31,2,27 - 26,-1
9:22,2,30 - 26,-4
8:59,2,30 - 29,-1
8:44,2,32 - 29,-3
7:57,2,34 - 29,-5
7:23,2,34 - 30,-4
7:23,2,34 - 31,-3
7:11,2,36 - 31,-5
7:04,2,38 - 31,-7
6:21,2,40 - 31,-9
5:58,2,40 - 32,-8
5:09,2,40 - 35,-5
4:04,2,40 - 36,-4
4:04,2,40 - 37,-3
3:42,2,42 - 37,-5
3:06,2,44 - 37,-7
2:30,2,47 - 37,-10
2:13,2,47 - 39,-8
1:52,2,47 - 41,-6
1:37,2,49 - 41,-8
1:11,2,51 - 41,-10
0:48,2,52 - 41,-11
0:48,2,53 - 41,-12
0:40,2,53 - 43,-10
0:27,2,54 - 43,-11
0:27,2,55 - 43,-12
0:04,2,55 - 46,-9
0:00,2,58 - 46,-12
0:00,2,58 - 46,-12
0:00,2,58 - 46,-12
12:00,3,58 - 46,-12
11:36,3,58 - 48,-10
11:18,3,59 - 48,-11
10:13,3,59 - 50,-9
9:44,3,62 - 50,-12
9:15,3,64 - 50,-14
8:41,3,66 - 50,-16
8:20,3,66 - 52,-14
7:40,3,66 - 54,-12
7:18,3,68 - 54,-14
7:18,3,69 - 54,-15
6:59,3,69 - 57,-12
6:13,3,71 - 57,-14
5:59,3,71 - 58,-13
5:49,3,72 - 58,-14
5:49,3,73 - 58,-15
5:16,3,73 - 60,-13
4:46,3,73 - 62,-11
4:33,3,73 - 63,-10
4:33,3,73 - 64,-9
3:55,3,73 - 66,-7
3:25,3,73 - 69,-4
2:38,3,75 - 69,-6
2:38,3,76 - 69,-7
2:14,3,76 - 72,-4
1:59,3,79 - 72,-7
1:52,3,79 - 73,-6
1:38,3,82 - 73,-9
1:02,3,85 - 73,-12
0:34,3,85 - 75,-10
0:34,3,85 - 76,-9
0:28,3,87 - 76,-11
0:00,3,87 - 76,-11
12:00,4,87 - 76,-11
11:44,4,87 - 77,-10
11:44,4,87 - 78,-9
11:20,4,89 - 78,-11
11:03,4,89 - 80,-9
10:47,4,89 - 82,-7
10:26,4,92 - 82,-10
10:04,4,92 - 84,-8
9:18,4,95 - 84,-11
9:00,4,95 - 86,-9
8:25,4,96 - 86,-10
8:25,4,97 - 86,-11
8:02,4,97 - 88,-9
7:43,4,98 - 88,-10
7:15,4,101 - 88,-13
6:58,4,101 - 90,-11
5:35,4,103 - 90,-13
5:25,4,103 - 91,-12
5:25,4,103 - 92,-11
3:45,4,104 - 92,-12
3:30,4,104 - 94,-10
2:14,4,104 - 97,-7
1:06,4,104 - 99,-5
0:45,4,106 - 99,-7
0:29,4,107 - 99,-8
0:29,4,108 - 99,-9
0:25,4,108 - 99,-9
0:24,4,109 - 99,-10
0:24,4,110 - 99,-11
0:00,4,110 - 99,-11
