PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:18,1,0 - 1,1
10:39,1,1 - 1,TIE
10:39,1,2 - 1,-1
10:17,1,4 - 1,-3
9:58,1,6 - 1,-5
9:37,1,6 - 3,-3
8:54,1,6 - 5,-1
8:33,1,6 - 7,1
8:13,1,8 - 7,-1
7:42,1,10 - 7,-3
7:36,1,10 - 8,-2
7:36,1,10 - 9,-1
7:24,1,12 - 9,-3
7:06,1,12 - 11,-1
6:31,1,12 - 13,1
6:13,1,12 - 14,2
6:13,1,12 - 15,3
5:37,1,12 - 17,5
5:24,1,15 - 17,2
4:57,1,15 - 19,4
4:42,1,16 - 19,3
4:42,1,17 - 19,2
4:17,1,19 - 19,TIE
4:07,1,19 - 21,2
3:50,1,22 - 21,-1
3:30,1,22 - 23,1
3:08,1,24 - 23,-1
2:41,1,24 - 25,1
2:00,1,24 - 27,3
1:50,1,26 - 27,1
1:35,1,26 - 29,3
1:24,1,28 - 29,1
0:44,1,30 - 29,-1
0:12,1,33 - 29,-4
0:00,1,33 - 30,-3
0:00,1,33 - 31,-2
0:00,1,33 - 31,-2
12:00,2,33 - 31,-2
11:45,2,35 - 31,-4
9:55,2,35 - 33,-2
8:58,2,35 - 35,TIE
7:53,2,35 - 38,3
7:19,2,35 - 40,5
6:44,2,35 - 43,8
4:58,2,35 - 45,10
4:40,2,36 - 45,9
4:40,2,37 - 45,8
4:24,2,37 - 47,10
4:00,2,39 - 47,8
3:37,2,39 - 49,10
2:41,2,39 - 51,12
1:59,2,40 - 51,11
1:59,2,41 - 51,10
1:52,2,41 - 53,12
1:25,2,41 - 55,14
0:48,2,41 - 56,15
0:48,2,41 - 57,16
0:36,2,42 - 57,15
0:36,2,43 - 57,14
0:00,2,43 - 57,14
12:00,3,43 - 57,14
11:39,3,45 - 57,12
11:09,3,45 - 59,14
10:17,3,47 - 59,12
9:36,3,47 - 61,14
9:04,3,47 - 62,15
8:29,3,49 - 62,13
8:16,3,49 - 64,15
7:56,3,49 - 66,17
7:32,3,51 - 66,15
7:06,3,51 - 69,18
6:42,3,51 - 72,21
6:31,3,53 - 72,19
6:31,3,54 - 72,18
6:17,3,54 - 74,20
5:53,3,54 - 76,22
5:20,3,54 - 78,24
5:08,3,55 - 78,23
5:00,3,55 - 79,24
4:47,3,58 - 79,21
4:14,3,61 - 79,18
4:02,3,61 - 82,21
3:48,3,64 - 82,18
3:25,3,66 - 82,16
3:03,3,68 - 82,14
2:32,3,71 - 82,11
2:11,3,71 - 83,12
1:42,3,71 - 84,13
1:38,3,71 - 85,14
1:38,3,71 - 86,15
0:38,3,74 - 86,12
0:38,3,74 - 87,13
0:33,3,74 - 89,15
0:00,3,74 - 91,17
0:00,3,74 - 91,17
12:00,4,74 - 91,17
11:12,4,74 - 93,19
10:27,4,76 - 93,17
9:44,4,76 - 96,20
9:38,4,77 - 96,19
9:28,4,80 - 96,16
9:10,4,80 - 98,18
8:59,4,82 - 98,16
8:44,4,82 - 100,18
8:44,4,82 - 101,19
8:18,4,82 - 104,22
8:01,4,85 - 104,19
7:47,4,85 - 105,20
7:47,4,85 - 106,21
7:40,4,87 - 106,19
7:40,4,88 - 106,18
7:28,4,88 - 108,20
7:03,4,88 - 109,21
7:03,4,88 - 110,22
6:45,4,88 - 111,23
6:45,4,88 - 112,24
5:10,4,88 - 114,26
4:49,4,90 - 114,24
4:09,4,90 - 116,26
3:50,4,92 - 116,24
3:41,4,92 - 117,25
3:41,4,92 - 118,26
3:22,4,95 - 118,23
2:17,4,97 - 118,21
1:27,4,97 - 119,22
1:27,4,97 - 120,23
1:11,4,99 - 120,21
0:48,4,101 - 120,19
0:23,4,103 - 120,17
0:00,4,103 - 120,17
