PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:37,1,2 - 0,-2
11:24,1,2 - 2,TIE
10:31,1,2 - 5,3
10:16,1,4 - 5,1
8:56,1,4 - 7,3
8:33,1,5 - 7,2
8:33,1,6 - 7,1
8:14,1,8 - 7,-1
8:04,1,8 - 9,1
7:30,1,8 - 11,3
6:53,1,8 - 14,6
5:51,1,10 - 14,4
5:28,1,10 - 16,6
4:03,1,10 - 18,8
2:43,1,13 - 18,5
2:24,1,13 - 19,6
2:24,1,13 - 20,7
2:11,1,15 - 20,5
1:28,1,15 - 21,6
1:09,1,17 - 21,4
0:34,1,17 - 23,6
0:29,1,19 - 23,4
0:00,1,19 - 23,4
12:00,2,19 - 23,4
11:48,2,19 - 25,6
10:52,2,21 - 25,4
10:25,2,24 - 25,1
9:58,2,24 - 27,3
9:45,2,26 - 27,1
9:20,2,26 - 29,3
8:59,2,26 - 32,6
7:30,2,26 - 35,9
6:33,2,26 - 38,12
6:12,2,29 - 38,9
5:47,2,29 - 40,11
4:54,2,32 - 40,8
4:07,2,34 - 40,6
3:34,2,34 - 42,8
3:18,2,36 - 42,6
3:07,2,36 - 43,7
2:26,2,38 - 43,5
2:13,2,38 - 44,6
1:59,2,40 - 44,4
1:27,2,41 - 44,3
0:59,2,41 - 45,4
0:59,2,41 - 46,5
0:37,2,43 - 46,3
0:01,2,46 - 46,TIE
0:00,2,46 - 46,TIE
12:00,3,46 - 46,TIE
11:08,3,46 - 48,2
10:44,3,48 - 48,TIE
10:15,3,50 - 48,-2
10:02,3,50 - 51,1
9:46,3,53 - 51,-2
9:16,3,55 - 51,-4
9:01,3,55 - 54,-1
8:30,3,57 - 54,-3
8:14,3,57 - 56,-1
7:39,3,57 - 57,TIE
7:27,3,60 - 57,-3
6:58,3,61 - 57,-4
5:45,3,64 - 57,-7
4:45,3,64 - 58,-6
4:27,3,65 - 58,-7
4:27,3,66 - 58,-8
2:12,3,67 - 58,-9
1:33,3,67 - 60,-7
1:12,3,69 - 60,-9
0:08,3,71 - 60,-11
0:08,3,71 - 60,-11
0:00,3,71 - 60,-11
12:00,4,71 - 60,-11
11:36,4,71 - 61,-10
11:36,4,71 - 62,-9
11:16,4,71 - 64,-7
10:58,4,71 - 66,-5
10:26,4,71 - 69,-2
9:38,4,71 - 72,1
8:46,4,73 - 72,-1
7:35,4,75 - 72,-3
6:34,4,75 - 74,-1
5:55,4,78 - 74,-4
5:33,4,78 - 77,-1
5:12,4,80 - 77,-3
4:07,4,82 - 77,-5
3:23,4,83 - 77,-6
2:59,4,83 - 80,-3
2:38,4,85 - 80,-5
2:15,4,85 - 82,-3
2:15,4,85 - 83,-2
1:59,4,85 - 83,-2
1:24,4,88 - 83,-5
1:17,4,88 - 84,-4
1:17,4,88 - 85,-3
0:58,4,89 - 85,-4
0:49,4,89 - 86,-3
0:17,4,91 - 86,-5
0:12,4,91 - 88,-3
0:06,4,93 - 88,-5
0:00,4,93 - 88,-5
