PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:07,1,3 - 0,-3
10:55,1,3 - 1,-2
10:55,1,3 - 2,-1
10:39,1,5 - 2,-3
10:25,1,5 - 4,-1
9:58,1,5 - 7,2
9:43,1,8 - 7,-1
9:30,1,8 - 9,1
9:21,1,10 - 9,-1
9:05,1,10 - 12,2
8:43,1,10 - 14,4
7:33,1,10 - 17,7
7:02,1,10 - 18,8
6:31,1,10 - 20,10
5:09,1,10 - 21,11
5:09,1,10 - 22,12
4:47,1,10 - 25,15
3:45,1,12 - 25,13
3:28,1,12 - 27,15
3:13,1,13 - 27,14
3:07,1,15 - 27,12
2:49,1,15 - 29,14
2:33,1,15 - 30,15
2:33,1,15 - 31,16
2:16,1,18 - 31,13
1:38,1,20 - 31,11
1:22,1,20 - 32,12
1:22,1,20 - 33,13
0:08,1,20 - 35,15
0:00,1,20 - 35,15
12:00,2,20 - 35,15
11:51,2,21 - 35,14
11:41,2,23 - 35,12
11:26,2,23 - 37,14
11:10,2,26 - 37,11
10:31,2,28 - 37,9
10:31,2,29 - 37,8
9:19,2,32 - 37,5
9:17,2,32 - 37,5
8:59,2,32 - 39,7
8:35,2,35 - 39,4
8:07,2,35 - 41,6
7:47,2,37 - 41,4
6:41,2,37 - 43,6
6:23,2,38 - 43,5
5:11,2,38 - 46,8
3:51,2,41 - 46,5
3:26,2,41 - 48,7
2:58,2,41 - 50,9
1:57,2,44 - 50,6
0:00,2,44 - 50,6
12:00,3,44 - 50,6
11:42,3,47 - 50,3
11:25,3,47 - 52,5
11:07,3,48 - 52,4
11:07,3,49 - 52,3
10:33,3,51 - 52,1
10:11,3,51 - 55,4
9:52,3,51 - 58,7
9:31,3,54 - 58,4
9:12,3,54 - 60,6
8:44,3,56 - 60,4
7:54,3,58 - 60,2
7:44,3,58 - 63,5
7:18,3,60 - 63,3
6:52,3,62 - 63,1
6:36,3,62 - 65,3
6:20,3,65 - 65,TIE
5:51,3,68 - 65,-3
5:36,3,68 - 67,-1
5:12,3,70 - 67,-3
4:51,3,70 - 70,TIE
4:33,3,73 - 70,-3
2:44,3,73 - 72,-1
2:20,3,75 - 72,-3
1:31,3,75 - 74,-1
1:31,3,75 - 75,TIE
1:00,3,77 - 75,-2
1:00,3,78 - 75,-3
0:51,3,78 - 77,-1
0:02,3,79 - 77,-2
0:02,3,80 - 77,-3
0:00,3,80 - 77,-3
12:00,4,80 - 77,-3
11:19,4,80 - 79,-1
10:44,4,80 - 81,1
10:23,4,82 - 81,-1
10:11,4,82 - 83,1
10:11,4,82 - 84,2
9:05,4,85 - 84,-1
7:31,4,85 - 86,1
6:35,4,87 - 86,-1
5:56,4,89 - 86,-3
5:56,4,90 - 86,-4
5:28,4,91 - 86,-5
5:28,4,92 - 86,-6
5:05,4,92 - 88,-4
4:36,4,95 - 88,-7
4:24,4,95 - 89,-6
4:06,4,96 - 89,-7
4:06,4,97 - 89,-8
3:49,4,97 - 91,-6
3:31,4,99 - 91,-8
3:19,4,99 - 93,-6
2:57,4,101 - 93,-8
2:43,4,101 - 94,-7
2:43,4,101 - 95,-6
2:14,4,103 - 95,-8
1:27,4,103 - 96,-7
1:27,4,103 - 97,-6
1:07,4,106 - 97,-9
0:59,4,106 - 97,-9
0:59,4,106 - 99,-7
0:40,4,107 - 99,-8
0:40,4,108 - 99,-9
0:14,4,110 - 99,-11
0:00,4,110 - 99,-11
