PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:32,1,0 - 3,3
9:27,1,2 - 3,1
9:11,1,2 - 6,4
8:42,1,4 - 6,2
8:16,1,6 - 6,TIE
8:07,1,6 - 7,1
8:07,1,6 - 8,2
8:07,1,6 - 9,3
7:57,1,8 - 9,1
7:43,1,8 - 11,3
7:35,1,10 - 11,1
7:22,1,10 - 13,3
7:08,1,12 - 13,1
6:38,1,13 - 13,TIE
6:38,1,14 - 13,-1
6:13,1,14 - 16,2
5:35,1,14 - 19,5
5:02,1,14 - 21,7
4:27,1,14 - 24,10
4:14,1,16 - 24,8
3:09,1,18 - 24,6
2:44,1,18 - 26,8
1:30,1,19 - 26,7
0:24,1,19 - 28,9
0:00,1,19 - 28,9
12:00,2,19 - 28,9
11:47,2,21 - 28,7
10:46,2,22 - 28,6
9:17,2,22 - 30,8
9:11,2,23 - 30,7
9:11,2,24 - 30,6
8:39,2,26 - 30,4
8:25,2,26 - 33,7
7:22,2,29 - 33,4
6:51,2,32 - 33,1
6:26,2,32 - 36,4
6:01,2,34 - 36,2
6:01,2,35 - 36,1
5:29,2,35 - 38,3
5:29,2,35 - 39,4
5:11,2,37 - 39,2
5:00,2,37 - 42,5
4:38,2,37 - 44,7
4:38,2,37 - 45,8
4:20,2,39 - 45,6
3:42,2,40 - 45,5
3:29,2,40 - 47,7
2:24,2,40 - 49,9
2:09,2,42 - 49,7
1:45,2,43 - 49,6
1:45,2,44 - 49,5
1:12,2,46 - 49,3
0:35,2,49 - 49,TIE
0:03,2,51 - 49,-2
0:00,2,51 - 49,-2
12:00,3,51 - 49,-2
11:31,3,51 - 51,TIE
10:52,3,51 - 53,2
10:31,3,51 - 55,4
9:54,3,51 - 58,7
9:14,3,53 - 58,5
8:51,3,56 - 58,2
8:24,3,56 - 60,4
7:48,3,56 - 62,6
7:40,3,58 - 62,4
7:17,3,58 - 64,6
6:49,3,58 - 64,6
6:49,3,58 - 65,7
6:49,3,58 - 66,8
6:33,3,58 - 69,11
6:33,3,58 - 70,12
6:19,3,60 - 70,10
5:55,3,60 - 73,13
5:40,3,61 - 73,12
5:40,3,62 - 73,11
4:16,3,62 - 75,13
4:01,3,64 - 75,11
4:01,3,65 - 75,10
3:47,3,65 - 77,12
3:23,3,66 - 77,11
3:08,3,66 - 80,14
2:55,3,68 - 80,12
2:35,3,68 - 82,14
1:35,3,70 - 82,12
1:10,3,70 - 84,14
0:00,3,70 - 84,14
12:00,4,70 - 84,14
11:38,4,73 - 84,11
11:23,4,73 - 86,13
10:26,4,73 - 88,15
9:45,4,75 - 88,13
9:11,4,77 - 88,11
8:48,4,77 - 91,14
7:37,4,78 - 91,13
7:04,4,78 - 94,16
5:02,4,78 - 96,18
4:43,4,80 - 96,16
3:55,4,80 - 98,18
3:20,4,80 - 101,21
3:03,4,82 - 101,19
2:46,4,82 - 104,22
0:43,4,85 - 104,19
0:14,4,87 - 104,17
0:00,4,87 - 104,17
