PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:41,1,0 - 2,2
11:24,1,2 - 2,TIE
11:11,1,2 - 5,3
10:41,1,2 - 7,5
10:00,1,2 - 10,8
9:39,1,4 - 10,6
9:14,1,4 - 13,9
8:57,1,4 - 15,11
8:04,1,4 - 17,13
7:40,1,7 - 17,10
7:14,1,7 - 19,12
6:45,1,9 - 19,10
6:34,1,9 - 21,12
6:09,1,10 - 21,11
5:36,1,13 - 21,8
5:07,1,13 - 23,10
4:30,1,13 - 24,11
4:30,1,13 - 25,12
4:14,1,15 - 25,10
3:50,1,18 - 25,7
2:53,1,18 - 27,9
2:40,1,20 - 27,7
2:29,1,22 - 27,5
1:24,1,24 - 27,3
1:06,1,24 - 30,6
0:49,1,26 - 30,4
0:00,1,26 - 30,4
12:00,2,26 - 30,4
11:31,2,26 - 33,7
11:15,2,29 - 33,4
10:44,2,30 - 33,3
10:01,2,30 - 35,5
9:38,2,32 - 35,3
9:38,2,33 - 35,2
8:04,2,35 - 35,TIE
6:43,2,37 - 35,-2
6:08,2,37 - 36,-1
6:08,2,37 - 37,TIE
5:29,2,37 - 40,3
5:05,2,37 - 41,4
4:33,2,37 - 43,6
3:24,2,37 - 46,9
2:55,2,39 - 46,7
2:41,2,39 - 48,9
2:17,2,41 - 48,7
1:23,2,42 - 48,6
1:01,2,42 - 50,8
0:00,2,42 - 50,8
12:00,3,42 - 50,8
11:33,3,45 - 50,5
11:09,3,47 - 50,3
10:18,3,47 - 52,5
9:09,3,49 - 52,3
8:22,3,50 - 52,2
8:22,3,51 - 52,1
7:48,3,54 - 52,-2
7:31,3,54 - 54,TIE
6:24,3,54 - 56,2
5:31,3,56 - 56,TIE
5:21,3,56 - 58,2
5:21,3,56 - 59,3
4:57,3,58 - 59,1
4:24,3,58 - 62,4
3:35,3,58 - 65,7
3:19,3,59 - 65,6
2:37,3,61 - 65,4
2:17,3,64 - 65,1
1:55,3,64 - 66,2
1:42,3,66 - 66,TIE
0:59,3,69 - 66,-3
0:30,3,72 - 66,-6
0:00,3,74 - 66,-8
0:00,3,74 - 66,-8
12:00,4,74 - 66,-8
11:15,4,74 - 68,-6
11:01,4,77 - 68,-9
9:41,4,77 - 70,-7
9:13,4,77 - 73,-4
8:50,4,77 - 73,-4
8:50,4,77 - 74,-3
8:45,4,77 - 77,TIE
8:27,4,79 - 77,-2
8:27,4,80 - 77,-3
7:13,4,82 - 77,-5
6:56,4,82 - 78,-4
5:46,4,82 - 80,-2
5:25,4,83 - 80,-3
4:41,4,83 - 82,-1
4:03,4,83 - 84,1
3:00,4,83 - 85,2
3:00,4,83 - 86,3
2:46,4,85 - 86,1
2:05,4,86 - 86,TIE
1:52,4,86 - 89,3
1:33,4,89 - 89,TIE
1:17,4,89 - 89,TIE
1:12,4,89 - 91,2
0:00,4,89 - 91,2
