PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:18,1,0 - 2,2
11:05,1,2 - 2,TIE
10:55,1,2 - 4,2
10:38,1,3 - 4,1
10:38,1,4 - 4,TIE
9:51,1,4 - 6,2
9:38,1,6 - 6,TIE
9:22,1,6 - 9,3
8:44,1,8 - 9,1
8:19,1,8 - 11,3
7:46,1,10 - 11,1
7:25,1,10 - 13,3
7:08,1,10 - 15,5
6:49,1,11 - 15,4
6:49,1,12 - 15,3
6:31,1,12 - 17,5
6:09,1,14 - 17,3
5:46,1,16 - 17,1
5:27,1,16 - 20,4
5:18,1,18 - 20,2
5:06,1,18 - 21,3
4:49,1,19 - 21,2
4:22,1,21 - 21,TIE
4:05,1,21 - 22,1
4:05,1,21 - 23,2
3:40,1,23 - 23,TIE
2:45,1,23 - 25,2
2:39,1,25 - 25,TIE
2:19,1,25 - 27,2
1:31,1,27 - 27,TIE
1:17,1,27 - 29,2
0:02,1,27 - 31,4
0:00,1,27 - 31,4
12:00,2,27 - 31,4
9:43,2,29 - 31,2
9:19,2,31 - 31,TIE
9:00,2,31 - 34,3
8:40,2,34 - 34,TIE
8:01,2,35 - 34,-1
8:01,2,36 - 34,-2
7:39,2,37 - 34,-3
7:39,2,38 - 34,-4
6:54,2,38 - 35,-3
6:54,2,38 - 36,-2
6:38,2,40 - 36,-4
6:28,2,40 - 38,-2
5:51,2,40 - 40,TIE
5:35,2,43 - 40,-3
5:05,2,46 - 40,-6
4:10,2,46 - 41,-5
4:10,2,46 - 42,-4
3:48,2,46 - 43,-3
3:37,2,46 - 45,-1
3:11,2,46 - 47,1
3:11,2,46 - 48,2
2:46,2,46 - 50,4
2:11,2,48 - 50,2
1:45,2,50 - 50,TIE
0:40,2,52 - 50,-2
0:02,2,52 - 51,-1
0:02,2,52 - 52,TIE
0:00,2,52 - 52,TIE
12:00,3,52 - 52,TIE
11:27,3,54 - 52,-2
10:48,3,54 - 54,TIE
10:25,3,56 - 54,-2
10:04,3,56 - 56,TIE
9:19,3,57 - 56,-1
9:19,3,58 - 56,-2
8:56,3,58 - 59,1
8:40,3,61 - 59,-2
8:16,3,61 - 62,1
8:02,3,63 - 62,-1
6:57,3,63 - 63,TIE
6:57,3,63 - 64,1
6:12,3,66 - 64,-2
5:56,3,66 - 66,TIE
5:50,3,67 - 66,-1
5:50,3,68 - 66,-2
5:32,3,68 - 68,TIE
5:23,3,70 - 68,-2
5:23,3,71 - 68,-3
4:17,3,73 - 68,-5
3:51,3,73 - 70,-3
2:51,3,75 - 70,-5
2:38,3,75 - 72,-3
2:14,3,76 - 72,-4
2:14,3,77 - 72,-5
1:56,3,77 - 75,-2
1:24,3,77 - 76,-1
1:24,3,77 - 77,TIE
0:43,3,79 - 77,-2
0:00,3,79 - 77,-2
12:00,4,79 - 77,-2
11:39,4,82 - 77,-5
11:24,4,84 - 77,-7
10:46,4,84 - 78,-6
10:46,4,84 - 79,-5
9:51,4,84 - 81,-3
9:03,4,86 - 81,-5
8:09,4,86 - 83,-3
7:00,4,86 - 84,-2
5:53,4,88 - 84,-4
5:20,4,90 - 84,-6
5:05,4,90 - 85,-5
5:05,4,90 - 86,-4
4:50,4,92 - 86,-6
4:31,4,92 - 88,-4
4:31,4,92 - 89,-3
3:49,4,92 - 91,-1
3:17,4,92 - 93,1
3:04,4,94 - 93,-1
2:15,4,94 - 94,TIE
2:15,4,94 - 95,1
1:52,4,95 - 95,TIE
1:52,4,96 - 95,-1
1:38,4,96 - 98,2
1:26,4,98 - 98,TIE
1:05,4,98 - 100,2
0:43,4,100 - 100,TIE
0:22,4,100 - 103,3
0:09,4,100 - 103,3
0:08,4,100 - 104,4
0:08,4,100 - 105,5
0:07,4,100 - 106,6
0:07,4,100 - 107,7
0:00,4,100 - 107,7
