PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:28,1,0 - 2,2
10:10,1,3 - 2,-1
9:53,1,3 - 4,1
9:28,1,3 - 6,3
7:42,1,5 - 6,1
7:17,1,5 - 8,3
7:17,1,5 - 9,4
7:03,1,5 - 11,6
6:15,1,5 - 13,8
6:15,1,5 - 14,9
5:57,1,6 - 14,8
5:29,1,8 - 14,6
5:09,1,8 - 17,9
4:28,1,8 - 20,12
4:08,1,11 - 20,9
3:45,1,13 - 20,7
3:22,1,13 - 22,9
2:54,1,13 - 24,11
2:33,1,15 - 24,9
2:08,1,15 - 27,12
1:46,1,18 - 27,9
1:04,1,20 - 27,7
0:46,1,20 - 29,9
0:33,1,22 - 29,7
0:19,1,22 - 31,9
0:00,1,24 - 31,7
0:00,1,24 - 31,7
0:00,1,24 - 31,7
12:00,2,24 - 31,7
11:14,2,24 - 33,9
10:55,2,27 - 33,6
10:17,2,27 - 34,7
10:17,2,27 - 35,8
9:45,2,27 - 37,10
9:05,2,30 - 37,7
8:49,2,30 - 39,9
8:25,2,32 - 39,7
8:08,2,32 - 41,9
7:49,2,34 - 41,7
7:35,2,34 - 43,9
7:02,2,35 - 43,8
7:02,2,36 - 43,7
6:30,2,38 - 43,5
6:09,2,38 - 45,7
5:10,2,41 - 45,4
4:43,2,41 - 47,6
3:40,2,41 - 49,8
3:16,2,43 - 49,6
2:44,2,43 - 50,7
2:44,2,43 - 51,8
2:30,2,45 - 51,6
2:13,2,45 - 52,7
2:13,2,45 - 53,8
2:00,2,47 - 53,6
1:37,2,47 - 55,8
0:53,2,47 - 58,11
0:08,2,49 - 58,9
0:00,2,49 - 58,9
12:00,3,49 - 58,9
10:38,3,52 - 58,6
10:20,3,52 - 60,8
9:10,3,52 - 62,10
8:44,3,55 - 62,7
7:46,3,57 - 62,5
7:30,3,57 - 65,8
7:07,3,59 - 65,6
6:52,3,59 - 67,8
6:09,3,59 - 69,10
5:37,3,59 - 70,11
5:16,3,60 - 70,10
5:16,3,61 - 70,9
4:54,3,61 - 72,11
4:32,3,63 - 72,9
3:59,3,63 - 73,10
3:44,3,65 - 73,8
3:26,3,65 - 73,8
3:26,3,66 - 73,7
3:26,3,67 - 73,6
3:15,3,69 - 73,4
2:40,3,72 - 73,1
2:26,3,72 - 76,4
2:01,3,75 - 76,1
1:39,3,75 - 78,3
0:54,3,75 - 80,5
0:42,3,76 - 80,4
0:02,3,76 - 82,6
0:00,3,76 - 82,6
12:00,4,76 - 82,6
11:40,4,76 - 84,8
11:30,4,78 - 84,6
11:12,4,78 - 87,9
10:35,4,78 - 89,11
10:03,4,78 - 91,13
9:41,4,81 - 91,10
9:01,4,83 - 91,8
8:26,4,85 - 91,6
8:01,4,87 - 91,4
7:43,4,87 - 93,6
7:24,4,89 - 93,4
7:09,4,89 - 96,7
6:45,4,92 - 96,4
6:29,4,92 - 99,7
6:05,4,95 - 99,4
5:32,4,98 - 99,1
5:32,4,99 - 99,TIE
5:20,4,99 - 100,1
5:20,4,99 - 101,2
4:14,4,101 - 101,TIE
2:17,4,101 - 103,2
2:05,4,103 - 103,TIE
1:46,4,103 - 104,1
1:31,4,106 - 104,-2
1:18,4,106 - 106,TIE
1:01,4,108 - 106,-2
0:25,4,110 - 106,-4
0:08,4,111 - 106,-5
0:08,4,112 - 106,-6
0:00,4,112 - 106,-6
