PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:42,1,0 - 2,2
11:13,1,0 - 4,4
10:48,1,0 - 5,5
10:48,1,0 - 6,6
10:27,1,3 - 6,3
9:51,1,5 - 6,1
9:16,1,7 - 6,-1
8:44,1,7 - 8,1
8:22,1,7 - 10,3
7:56,1,9 - 10,1
7:30,1,11 - 10,-1
7:16,1,11 - 13,2
6:58,1,13 - 13,TIE
6:35,1,13 - 15,2
5:48,1,15 - 15,TIE
5:36,1,15 - 17,2
4:54,1,17 - 17,TIE
4:02,1,17 - 19,2
3:43,1,18 - 19,1
3:43,1,19 - 19,TIE
3:11,1,22 - 19,-3
2:40,1,22 - 20,-2
2:40,1,22 - 21,-1
2:21,1,22 - 23,1
1:41,1,22 - 25,3
1:22,1,24 - 25,1
1:12,1,24 - 27,3
0:45,1,24 - 29,5
0:02,1,26 - 29,3
0:00,1,26 - 29,3
12:00,2,26 - 29,3
11:15,2,26 - 32,6
10:12,2,29 - 32,3
9:40,2,31 - 32,1
9:15,2,31 - 33,2
9:15,2,31 - 34,3
9:02,2,32 - 34,2
9:02,2,33 - 34,1
8:44,2,33 - 36,3
8:21,2,35 - 36,1
8:17,2,35 - 38,3
8:02,2,38 - 38,TIE
7:27,2,38 - 40,2
7:27,2,38 - 41,3
7:10,2,40 - 41,1
6:49,2,40 - 44,4
5:19,2,40 - 46,6
4:59,2,42 - 46,4
4:41,2,44 - 46,2
4:02,2,44 - 48,4
3:50,2,45 - 48,3
3:50,2,46 - 48,2
3:27,2,47 - 48,1
3:27,2,48 - 48,TIE
3:18,2,48 - 49,1
2:48,2,50 - 49,-1
2:17,2,50 - 50,TIE
2:01,2,51 - 50,-1
1:49,2,51 - 51,TIE
1:05,2,51 - 54,3
0:40,2,51 - 56,5
0:20,2,53 - 56,3
0:00,2,53 - 56,3
12:00,3,53 - 56,3
11:49,3,55 - 56,1
11:27,3,55 - 58,3
10:44,3,55 - 61,6
10:28,3,57 - 61,4
9:51,3,59 - 61,2
9:17,3,59 - 63,4
8:38,3,59 - 66,7
8:15,3,61 - 66,5
7:22,3,61 - 68,7
7:03,3,63 - 68,5
6:29,3,64 - 68,4
6:29,3,65 - 68,3
5:32,3,67 - 68,1
4:07,3,68 - 68,TIE
4:07,3,69 - 68,-1
3:53,3,69 - 70,1
3:40,3,70 - 70,TIE
3:40,3,71 - 70,-1
3:06,3,73 - 70,-3
2:19,3,75 - 70,-5
1:27,3,75 - 71,-4
1:27,3,75 - 72,-3
1:00,3,75 - 74,-1
0:23,3,75 - 76,1
0:00,3,75 - 76,1
12:00,4,75 - 76,1
11:15,4,75 - 78,3
10:56,4,77 - 78,1
10:34,4,77 - 80,3
10:14,4,77 - 82,5
9:50,4,79 - 82,3
9:04,4,79 - 84,5
8:41,4,81 - 84,3
8:41,4,82 - 84,2
7:53,4,84 - 84,TIE
6:47,4,86 - 84,-2
5:43,4,86 - 85,-1
5:43,4,86 - 86,TIE
5:08,4,86 - 87,1
5:08,4,86 - 88,2
4:32,4,86 - 89,3
4:14,4,88 - 89,1
3:58,4,88 - 90,2
3:58,4,88 - 91,3
3:45,4,90 - 91,1
3:25,4,90 - 93,3
1:37,4,91 - 93,2
1:37,4,92 - 93,1
0:12,4,92 - 94,2
0:12,4,92 - 95,3
0:00,4,92 - 95,3
