PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:34,1,0 - 2,2
10:11,1,2 - 2,TIE
9:33,1,5 - 2,-3
8:39,1,8 - 2,-6
8:06,1,10 - 2,-8
7:47,1,10 - 4,-6
7:28,1,13 - 4,-9
6:34,1,16 - 4,-12
6:09,1,18 - 4,-14
5:28,1,19 - 4,-15
5:28,1,20 - 4,-16
5:14,1,20 - 6,-14
5:04,1,23 - 6,-17
4:30,1,24 - 6,-18
4:15,1,24 - 8,-16
4:02,1,27 - 8,-19
3:16,1,27 - 10,-17
2:59,1,27 - 12,-15
2:39,1,27 - 13,-14
2:39,1,27 - 14,-13
2:21,1,30 - 14,-16
1:54,1,30 - 16,-14
1:40,1,32 - 16,-16
1:19,1,34 - 16,-18
1:09,1,34 - 19,-15
0:58,1,36 - 19,-17
0:24,1,39 - 19,-20
0:04,1,39 - 20,-19
0:04,1,39 - 21,-18
0:00,1,39 - 21,-18
12:00,2,39 - 21,-18
11:46,2,39 - 23,-16
11:31,2,41 - 23,-18
11:09,2,41 - 25,-16
9:58,2,43 - 25,-18
9:03,2,43 - 27,-16
8:48,2,43 - 28,-15
8:05,2,43 - 30,-13
7:20,2,45 - 30,-15
7:10,2,45 - 32,-13
6:42,2,45 - 34,-11
6:11,2,47 - 34,-13
5:53,2,49 - 34,-15
5:23,2,51 - 34,-17
4:31,2,51 - 36,-15
3:20,2,52 - 36,-16
3:13,2,53 - 36,-17
3:09,2,53 - 39,-14
1:54,2,53 - 41,-12
1:38,2,55 - 41,-14
1:38,2,56 - 41,-15
0:53,2,58 - 41,-17
0:37,2,58 - 43,-15
0:33,2,59 - 43,-16
0:33,2,60 - 43,-17
0:15,2,62 - 43,-19
0:15,2,63 - 43,-20
0:01,2,63 - 46,-17
0:00,2,63 - 46,-17
12:00,3,63 - 46,-17
11:11,3,63 - 48,-15
9:49,3,63 - 50,-13
9:18,3,65 - 50,-15
8:59,3,65 - 52,-13
8:50,3,67 - 52,-15
7:56,3,67 - 54,-13
6:43,3,67 - 55,-12
6:43,3,67 - 56,-11
5:42,3,69 - 56,-13
5:16,3,69 - 59,-10
5:00,3,71 - 59,-12
4:51,3,71 - 62,-9
4:37,3,72 - 62,-10
4:32,3,74 - 62,-12
4:15,3,74 - 64,-10
3:50,3,76 - 64,-12
3:12,3,79 - 64,-15
2:36,3,82 - 64,-18
2:03,3,83 - 64,-19
2:03,3,84 - 64,-20
1:47,3,84 - 66,-18
1:21,3,84 - 67,-17
0:57,3,84 - 68,-16
0:53,3,84 - 70,-14
0:45,3,86 - 70,-16
0:00,3,86 - 70,-16
12:00,4,86 - 70,-16
11:36,4,86 - 71,-15
11:36,4,86 - 72,-14
11:12,4,89 - 72,-17
10:57,4,89 - 75,-14
10:44,4,91 - 75,-16
10:39,4,91 - 77,-14
9:59,4,93 - 77,-16
9:49,4,93 - 80,-13
9:17,4,93 - 81,-12
8:34,4,94 - 81,-13
8:34,4,95 - 81,-14
8:15,4,98 - 81,-17
7:05,4,100 - 81,-19
6:44,4,100 - 82,-18
6:44,4,100 - 83,-17
5:57,4,102 - 83,-19
5:21,4,103 - 83,-20
5:21,4,104 - 83,-21
5:12,4,104 - 84,-20
5:12,4,104 - 85,-19
5:04,4,106 - 85,-21
4:35,4,108 - 85,-23
4:25,4,108 - 87,-21
4:14,4,111 - 87,-24
4:04,4,111 - 90,-21
3:44,4,114 - 90,-24
3:26,4,117 - 90,-27
3:06,4,117 - 92,-25
2:50,4,117 - 93,-24
2:50,4,117 - 94,-23
2:28,4,117 - 95,-22
1:47,4,117 - 97,-20
1:21,4,117 - 98,-19
0:52,4,120 - 98,-22
0:34,4,120 - 101,-19
0:14,4,122 - 101,-21
0:11,4,122 - 103,-19
0:00,4,122 - 103,-19
