PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:22,1,3 - 0,-3
10:58,1,4 - 0,-4
10:29,1,7 - 0,-7
9:57,1,9 - 0,-9
9:31,1,10 - 0,-10
9:31,1,11 - 0,-11
8:51,1,13 - 0,-13
8:19,1,14 - 0,-14
8:19,1,15 - 0,-15
7:53,1,17 - 0,-17
7:20,1,19 - 0,-19
7:09,1,19 - 2,-17
6:37,1,21 - 2,-19
6:07,1,24 - 2,-22
5:57,1,24 - 4,-20
5:57,1,24 - 5,-19
5:47,1,27 - 5,-22
5:22,1,29 - 5,-24
4:04,1,31 - 5,-26
3:43,1,31 - 8,-23
2:51,1,32 - 8,-24
2:33,1,32 - 11,-21
2:19,1,35 - 11,-24
2:12,1,35 - 12,-23
2:12,1,35 - 13,-22
2:02,1,36 - 13,-23
2:02,1,37 - 13,-24
1:36,1,37 - 14,-23
1:36,1,37 - 15,-22
1:04,1,37 - 18,-19
0:42,1,40 - 18,-22
0:00,1,40 - 18,-22
12:00,2,40 - 18,-22
11:48,2,40 - 20,-20
11:48,2,40 - 21,-19
11:39,2,41 - 21,-20
11:39,2,42 - 21,-21
11:06,2,42 - 23,-19
10:54,2,45 - 23,-22
10:29,2,47 - 23,-24
10:18,2,47 - 25,-22
9:57,2,47 - 27,-20
9:37,2,47 - 29,-18
9:19,2,49 - 29,-20
9:07,2,49 - 32,-17
8:49,2,52 - 32,-20
8:20,2,54 - 32,-22
7:52,2,54 - 34,-20
7:41,2,56 - 34,-22
6:55,2,56 - 37,-19
6:18,2,58 - 37,-21
6:02,2,58 - 39,-19
5:41,2,59 - 39,-20
5:41,2,60 - 39,-21
5:29,2,60 - 41,-19
5:15,2,62 - 41,-21
4:24,2,64 - 41,-23
4:11,2,64 - 43,-21
3:55,2,67 - 43,-24
3:05,2,70 - 43,-27
2:45,2,70 - 45,-25
2:25,2,71 - 45,-26
1:51,2,71 - 48,-23
1:43,2,72 - 48,-24
1:43,2,73 - 48,-25
1:13,2,75 - 48,-27
0:56,2,75 - 50,-25
0:42,2,77 - 50,-27
0:03,2,79 - 50,-29
0:00,2,79 - 50,-29
12:00,3,79 - 50,-29
11:44,3,79 - 52,-27
11:03,3,79 - 54,-25
10:35,3,79 - 56,-23
9:34,3,82 - 56,-26
9:23,3,82 - 58,-24
8:47,3,82 - 60,-22
8:31,3,85 - 60,-25
7:56,3,85 - 62,-23
6:57,3,85 - 64,-21
6:20,3,85 - 66,-19
5:13,3,85 - 68,-17
4:58,3,87 - 68,-19
3:50,3,87 - 70,-17
3:20,3,87 - 72,-15
3:08,3,90 - 72,-18
2:39,3,92 - 72,-20
2:02,3,95 - 72,-23
1:40,3,95 - 75,-20
0:29,3,95 - 78,-17
0:00,3,95 - 78,-17
0:00,3,95 - 78,-17
12:00,4,95 - 78,-17
11:41,4,97 - 78,-19
11:20,4,97 - 80,-17
11:05,4,99 - 80,-19
10:06,4,100 - 80,-20
9:30,4,100 - 81,-19
9:30,4,100 - 82,-18
9:05,4,100 - 84,-16
8:34,4,102 - 84,-18
7:59,4,104 - 84,-20
7:47,4,104 - 86,-18
7:24,4,106 - 86,-20
7:15,4,106 - 88,-18
7:02,4,108 - 88,-20
6:48,4,108 - 90,-18
6:33,4,110 - 90,-20
6:19,4,110 - 91,-19
5:57,4,110 - 92,-18
5:12,4,110 - 94,-16
4:51,4,112 - 94,-18
4:46,4,112 - 95,-17
4:46,4,112 - 96,-16
4:24,4,114 - 96,-18
4:19,4,114 - 98,-16
3:42,4,114 - 101,-13
3:30,4,115 - 101,-14
3:30,4,116 - 101,-15
3:18,4,116 - 103,-13
3:16,4,117 - 103,-14
3:07,4,117 - 105,-12
3:06,4,118 - 105,-13
3:06,4,119 - 105,-14
2:54,4,120 - 105,-15
2:50,4,120 - 106,-14
2:50,4,120 - 107,-13
2:31,4,122 - 107,-15
2:23,4,122 - 108,-14
2:23,4,122 - 109,-13
2:20,4,123 - 109,-14
2:09,4,123 - 111,-12
1:30,4,125 - 111,-14
1:10,4,125 - 112,-13
1:10,4,125 - 113,-12
0:55,4,127 - 113,-14
0:40,4,127 - 115,-12
0:32,4,128 - 115,-13
0:28,4,128 - 117,-11
0:00,4,128 - 117,-11
