PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:56,1,3 - 0,-3
10:10,1,3 - 2,-1
9:51,1,6 - 2,-4
9:21,1,6 - 4,-2
8:59,1,8 - 4,-4
8:42,1,10 - 4,-6
7:58,1,10 - 5,-5
7:58,1,10 - 6,-4
7:48,1,12 - 6,-6
7:10,1,12 - 8,-4
6:46,1,12 - 10,-2
6:29,1,14 - 10,-4
5:25,1,14 - 12,-2
5:25,1,14 - 13,-1
5:00,1,14 - 15,1
4:44,1,14 - 17,3
4:28,1,16 - 17,1
4:10,1,16 - 18,2
4:10,1,16 - 19,3
3:33,1,16 - 22,6
2:50,1,16 - 24,8
2:34,1,16 - 27,11
2:12,1,18 - 27,9
1:50,1,20 - 27,7
1:15,1,20 - 29,9
0:31,1,20 - 32,12
0:17,1,22 - 32,10
0:00,1,22 - 32,10
12:00,2,22 - 32,10
11:32,2,22 - 34,12
10:54,2,22 - 36,14
10:37,2,22 - 38,16
10:20,2,24 - 38,14
10:09,2,24 - 39,15
10:09,2,24 - 40,16
10:00,2,27 - 40,13
9:17,2,29 - 40,11
8:04,2,32 - 40,8
7:30,2,34 - 40,6
7:08,2,34 - 41,7
6:55,2,34 - 43,9
6:33,2,34 - 45,11
6:00,2,36 - 45,9
5:21,2,38 - 45,7
5:05,2,38 - 47,9
4:55,2,38 - 48,10
4:44,2,38 - 50,12
4:25,2,40 - 50,10
4:06,2,40 - 52,12
3:40,2,42 - 52,10
3:17,2,44 - 52,8
3:02,2,44 - 54,10
2:33,2,46 - 54,8
2:08,2,48 - 54,6
1:53,2,50 - 54,4
1:34,2,50 - 56,6
1:21,2,51 - 56,5
1:21,2,52 - 56,4
1:05,2,52 - 58,6
0:05,2,53 - 58,5
0:05,2,54 - 58,4
0:00,2,54 - 58,4
12:00,3,54 - 58,4
11:48,3,54 - 60,6
11:35,3,56 - 60,4
11:11,3,58 - 60,2
10:48,3,61 - 60,-1
10:31,3,63 - 60,-3
9:38,3,65 - 60,-5
9:20,3,65 - 62,-3
8:58,3,68 - 62,-6
7:53,3,70 - 62,-8
7:34,3,70 - 63,-7
7:34,3,70 - 64,-6
6:53,3,72 - 64,-8
6:25,3,73 - 64,-9
6:25,3,74 - 64,-10
6:16,3,74 - 67,-7
5:24,3,74 - 69,-5
5:14,3,77 - 69,-8
4:58,3,77 - 72,-5
4:38,3,77 - 73,-4
4:38,3,77 - 74,-3
4:20,3,79 - 74,-5
4:04,3,79 - 76,-3
3:43,3,82 - 76,-6
2:56,3,82 - 78,-4
2:56,3,82 - 79,-3
1:55,3,84 - 79,-5
1:27,3,86 - 79,-7
1:27,3,87 - 79,-8
1:11,3,87 - 80,-7
1:11,3,87 - 81,-6
0:45,3,87 - 83,-4
0:01,3,90 - 83,-7
0:00,3,90 - 83,-7
12:00,4,90 - 83,-7
11:27,4,90 - 86,-4
11:13,4,93 - 86,-7
10:39,4,95 - 86,-9
9:47,4,97 - 86,-11
9:19,4,97 - 89,-8
8:25,4,98 - 89,-9
8:12,4,100 - 89,-11
7:02,4,100 - 91,-9
6:33,4,100 - 93,-7
6:07,4,102 - 93,-9
5:54,4,102 - 96,-6
5:33,4,105 - 96,-9
3:20,4,105 - 97,-8
2:39,4,107 - 97,-10
1:51,4,107 - 100,-7
1:38,4,110 - 100,-10
1:03,4,113 - 100,-13
0:49,4,114 - 100,-14
0:00,4,114 - 100,-14
