PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:45,1,0 - 3,3
11:27,1,2 - 3,1
11:08,1,2 - 5,3
10:36,1,4 - 5,1
10:13,1,6 - 5,-1
9:41,1,6 - 8,2
9:15,1,8 - 8,TIE
9:00,1,8 - 10,2
8:35,1,8 - 12,4
8:15,1,8 - 14,6
8:15,1,8 - 15,7
7:46,1,10 - 15,5
7:26,1,10 - 17,7
7:01,1,10 - 19,9
6:46,1,12 - 19,7
6:21,1,12 - 22,10
5:36,1,14 - 22,8
5:19,1,14 - 24,10
4:45,1,14 - 26,12
4:16,1,17 - 26,9
3:38,1,20 - 26,6
3:05,1,20 - 29,9
2:37,1,22 - 29,7
2:20,1,22 - 32,10
1:27,1,24 - 32,8
1:10,1,24 - 35,11
0:52,1,26 - 35,9
0:40,1,26 - 37,11
0:33,1,28 - 37,9
0:00,1,28 - 39,11
0:00,1,28 - 39,11
12:00,2,28 - 39,11
11:51,2,29 - 39,10
11:51,2,30 - 39,9
11:24,2,31 - 39,8
11:24,2,32 - 39,7
11:07,2,32 - 42,10
10:33,2,35 - 42,7
10:16,2,35 - 44,9
10:03,2,37 - 44,7
9:51,2,37 - 46,9
9:39,2,40 - 46,6
8:52,2,41 - 46,5
8:44,2,41 - 48,7
8:44,2,41 - 49,8
8:34,2,43 - 49,6
8:12,2,46 - 49,3
7:54,2,46 - 51,5
7:26,2,46 - 53,7
7:26,2,46 - 54,8
7:02,2,46 - 56,10
6:40,2,46 - 58,12
6:19,2,47 - 58,11
6:19,2,48 - 58,10
5:48,2,50 - 58,8
5:38,2,50 - 61,11
5:16,2,50 - 63,13
5:16,2,50 - 63,13
5:00,2,52 - 63,11
4:48,2,52 - 65,13
4:13,2,52 - 67,15
3:51,2,52 - 68,16
3:51,2,52 - 69,17
2:20,2,52 - 70,18
2:04,2,53 - 70,17
2:04,2,54 - 70,16
1:27,2,55 - 70,15
1:27,2,56 - 70,14
1:16,2,56 - 73,17
1:03,2,58 - 73,15
0:04,2,59 - 73,14
0:04,2,60 - 73,13
0:00,2,60 - 73,13
12:00,3,60 - 73,13
11:39,3,62 - 73,11
11:05,3,64 - 73,9
10:45,3,64 - 75,11
9:39,3,67 - 75,8
9:19,3,67 - 76,9
9:19,3,67 - 77,10
9:06,3,69 - 77,8
8:17,3,69 - 79,10
8:17,3,69 - 80,11
8:00,3,71 - 80,9
7:45,3,71 - 82,11
7:26,3,73 - 82,9
6:32,3,73 - 84,11
6:19,3,74 - 84,10
6:19,3,75 - 84,9
6:04,3,75 - 85,10
5:44,3,77 - 85,8
5:13,3,77 - 86,9
5:13,3,77 - 87,10
4:55,3,79 - 87,8
4:46,3,79 - 88,9
4:46,3,79 - 89,10
3:53,3,81 - 89,8
3:42,3,81 - 90,9
3:42,3,81 - 91,10
2:57,3,83 - 91,8
2:42,3,83 - 93,10
2:42,3,83 - 94,11
2:12,3,85 - 94,9
1:36,3,86 - 94,8
1:21,3,88 - 94,6
1:15,3,88 - 95,7
0:55,3,88 - 97,9
0:36,3,90 - 97,7
0:18,3,90 - 99,9
0:00,3,92 - 99,7
0:00,3,92 - 99,7
12:00,4,92 - 99,7
11:45,4,92 - 101,9
11:00,4,92 - 104,12
10:24,4,92 - 107,15
10:04,4,92 - 109,17
9:26,4,94 - 109,15
9:05,4,94 - 111,17
8:46,4,97 - 111,14
8:06,4,97 - 114,17
7:51,4,99 - 114,15
7:25,4,100 - 114,14
7:03,4,102 - 114,12
6:33,4,104 - 114,10
6:17,4,105 - 114,9
6:17,4,106 - 114,8
5:32,4,106 - 116,10
5:13,4,108 - 116,8
4:49,4,108 - 117,9
4:49,4,108 - 118,10
4:41,4,110 - 118,8
4:26,4,110 - 120,10
4:10,4,112 - 120,8
3:51,4,112 - 122,10
2:57,4,114 - 122,8
2:41,4,114 - 125,11
1:00,4,114 - 127,13
0:51,4,115 - 127,12
0:30,4,115 - 130,15
0:20,4,118 - 130,12
0:00,4,118 - 130,12
