PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:09,1,3 - 0,-3
10:32,1,3 - 1,-2
10:32,1,3 - 2,-1
10:10,1,3 - 5,2
9:49,1,5 - 5,TIE
9:28,1,8 - 5,-3
9:19,1,8 - 8,TIE
8:21,1,8 - 10,2
8:04,1,11 - 10,-1
7:45,1,11 - 13,2
6:58,1,11 - 16,5
6:27,1,13 - 16,3
6:01,1,15 - 16,1
5:55,1,15 - 18,3
5:15,1,15 - 19,4
4:48,1,16 - 19,3
4:38,1,16 - 22,6
4:01,1,16 - 25,9
3:31,1,18 - 25,7
2:51,1,18 - 27,9
2:23,1,18 - 27,9
2:23,1,19 - 27,8
2:23,1,20 - 27,7
0:56,1,20 - 29,9
0:46,1,22 - 29,7
0:07,1,24 - 29,5
0:01,1,24 - 31,7
0:01,1,24 - 32,8
0:00,1,24 - 32,8
12:00,2,24 - 32,8
11:39,2,24 - 34,10
11:16,2,26 - 34,8
10:58,2,26 - 35,9
10:41,2,28 - 35,7
10:18,2,29 - 35,6
10:03,2,29 - 37,8
9:23,2,31 - 37,6
8:59,2,33 - 37,4
8:51,2,33 - 40,7
8:03,2,33 - 42,9
7:42,2,35 - 42,7
7:36,2,35 - 45,10
6:45,2,37 - 45,8
6:16,2,39 - 45,6
5:38,2,40 - 45,5
5:22,2,40 - 47,7
4:34,2,42 - 47,5
4:22,2,42 - 49,7
3:36,2,42 - 51,9
3:18,2,44 - 51,7
3:00,2,44 - 52,8
3:00,2,44 - 53,9
2:07,2,44 - 55,11
1:32,2,44 - 57,13
1:19,2,46 - 57,11
0:59,2,47 - 57,10
0:59,2,48 - 57,9
0:50,2,48 - 59,11
0:02,2,50 - 59,9
0:00,2,52 - 59,7
0:00,2,52 - 59,7
0:00,2,52 - 59,7
12:00,3,52 - 59,7
11:27,3,52 - 61,9
10:46,3,52 - 63,11
10:13,3,52 - 66,14
10:00,3,53 - 66,13
10:00,3,54 - 66,12
9:41,3,54 - 68,14
9:18,3,54 - 69,15
9:18,3,54 - 70,16
8:45,3,54 - 71,17
8:12,3,54 - 74,20
7:40,3,56 - 74,18
6:55,3,56 - 77,21
6:40,3,56 - 79,23
6:21,3,57 - 79,22
6:21,3,58 - 79,21
5:44,3,58 - 81,23
5:44,3,58 - 82,24
5:34,3,60 - 82,22
5:04,3,60 - 84,24
4:34,3,60 - 86,26
4:15,3,61 - 86,25
4:15,3,62 - 86,24
3:42,3,62 - 87,25
3:12,3,62 - 89,27
2:43,3,62 - 90,28
2:39,3,63 - 90,27
2:39,3,64 - 90,26
2:09,3,64 - 92,28
1:49,3,66 - 92,26
1:24,3,67 - 92,25
1:24,3,68 - 92,24
0:58,3,69 - 92,23
0:40,3,69 - 94,25
0:33,3,70 - 94,24
0:33,3,71 - 94,23
0:17,3,71 - 96,25
0:03,3,71 - 98,27
0:00,3,71 - 98,27
12:00,4,71 - 98,27
11:34,4,71 - 100,29
11:26,4,73 - 100,27
11:26,4,74 - 100,26
10:41,4,74 - 103,29
10:25,4,76 - 103,27
9:23,4,78 - 103,25
8:50,4,80 - 103,23
8:14,4,80 - 104,24
8:14,4,80 - 105,25
7:57,4,82 - 105,23
6:25,4,82 - 108,26
6:18,4,84 - 108,24
5:53,4,86 - 108,22
5:44,4,86 - 109,23
5:29,4,89 - 109,20
4:57,4,90 - 109,19
4:57,4,91 - 109,18
4:20,4,94 - 109,15
4:03,4,94 - 111,17
3:32,4,96 - 111,15
3:32,4,97 - 111,14
3:13,4,98 - 111,13
3:13,4,99 - 111,12
2:58,4,101 - 111,10
2:36,4,101 - 112,11
2:21,4,103 - 112,9
2:17,4,103 - 113,10
2:17,4,103 - 114,11
1:30,4,104 - 114,10
1:30,4,105 - 114,9
1:26,4,105 - 115,10
1:24,4,105 - 117,12
1:14,4,108 - 117,9
1:06,4,108 - 118,10
0:37,4,108 - 119,11
0:37,4,108 - 120,12
0:00,4,108 - 120,12
