PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:43,1,3 - 0,-3
9:38,1,3 - 2,-1
8:56,1,3 - 4,1
8:23,1,5 - 4,-1
7:47,1,8 - 4,-4
7:10,1,8 - 7,-1
6:41,1,8 - 9,1
5:59,1,8 - 12,4
5:40,1,8 - 13,5
5:40,1,8 - 14,6
5:10,1,8 - 17,9
4:43,1,10 - 17,7
4:43,1,11 - 17,6
3:58,1,11 - 19,8
3:50,1,13 - 19,6
3:24,1,15 - 19,4
3:06,1,16 - 19,3
2:57,1,16 - 21,5
2:46,1,19 - 21,2
2:22,1,21 - 21,TIE
1:26,1,23 - 21,-2
1:26,1,23 - 21,-2
0:34,1,23 - 24,1
0:29,1,26 - 24,-2
0:00,1,26 - 24,-2
12:00,2,26 - 24,-2
11:05,2,26 - 27,1
10:34,2,26 - 30,4
10:12,2,29 - 30,1
9:37,2,32 - 30,-2
8:30,2,34 - 30,-4
8:12,2,36 - 30,-6
6:46,2,38 - 30,-8
6:23,2,38 - 32,-6
5:47,2,40 - 32,-8
5:19,2,40 - 34,-6
4:49,2,43 - 34,-9
4:08,2,45 - 34,-11
3:57,2,45 - 36,-9
3:44,2,47 - 36,-11
3:05,2,50 - 36,-14
2:36,2,50 - 38,-12
2:18,2,52 - 38,-14
2:11,2,52 - 41,-11
1:35,2,52 - 43,-9
0:46,2,52 - 45,-7
0:12,2,54 - 45,-9
0:00,2,54 - 45,-9
12:00,3,54 - 45,-9
11:52,3,56 - 45,-11
11:10,3,56 - 47,-9
10:57,3,58 - 47,-11
10:39,3,58 - 49,-9
9:56,3,58 - 51,-7
9:36,3,61 - 51,-10
9:21,3,61 - 54,-7
8:37,3,61 - 56,-5
8:04,3,61 - 59,-2
7:45,3,64 - 59,-5
7:28,3,64 - 61,-3
7:11,3,66 - 61,-5
6:53,3,66 - 63,-3
6:33,3,69 - 63,-6
6:03,3,71 - 63,-8
5:32,3,74 - 63,-11
4:47,3,74 - 64,-10
3:56,3,76 - 64,-12
3:32,3,79 - 64,-15
3:04,3,79 - 66,-13
2:39,3,81 - 66,-15
2:26,3,81 - 68,-13
1:35,3,81 - 70,-11
1:10,3,84 - 70,-14
0:57,3,84 - 72,-12
0:27,3,84 - 74,-10
0:04,3,87 - 74,-13
0:00,3,87 - 74,-13
12:00,4,87 - 74,-13
11:15,4,89 - 74,-15
10:37,4,89 - 75,-14
10:01,4,92 - 75,-17
9:39,4,92 - 77,-15
9:12,4,93 - 77,-16
9:12,4,94 - 77,-17
8:24,4,94 - 80,-14
8:04,4,95 - 80,-15
8:04,4,96 - 80,-16
7:47,4,98 - 80,-18
7:07,4,98 - 82,-16
6:47,4,99 - 82,-17
6:47,4,100 - 82,-18
6:30,4,100 - 84,-16
6:11,4,103 - 84,-19
6:00,4,103 - 85,-18
5:57,4,103 - 87,-16
5:38,4,103 - 89,-14
5:27,4,104 - 89,-15
5:27,4,105 - 89,-16
5:17,4,105 - 92,-13
5:11,4,106 - 92,-14
5:01,4,106 - 94,-12
4:57,4,107 - 94,-13
4:49,4,107 - 96,-11
4:27,4,108 - 96,-12
4:27,4,109 - 96,-13
4:27,4,110 - 96,-14
4:05,4,110 - 98,-12
3:46,4,110 - 99,-11
3:15,4,111 - 99,-12
3:15,4,112 - 99,-13
3:02,4,112 - 101,-11
1:32,4,112 - 102,-10
1:32,4,112 - 103,-9
0:55,4,113 - 103,-10
0:55,4,114 - 103,-11
0:51,4,114 - 105,-9
0:50,4,115 - 105,-10
0:50,4,116 - 105,-11
0:43,4,116 - 108,-8
0:38,4,117 - 108,-9
0:38,4,118 - 108,-10
0:36,4,118 - 110,-8
0:33,4,119 - 110,-9
0:33,4,120 - 110,-10
0:20,4,121 - 110,-11
0:20,4,122 - 110,-12
0:17,4,122 - 112,-10
0:00,4,122 - 112,-10
