PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:42,1,1 - 0,-1
11:42,1,2 - 0,-2
10:12,1,2 - 3,1
9:52,1,5 - 3,-2
9:03,1,8 - 3,-5
8:51,1,8 - 4,-4
8:51,1,8 - 5,-3
8:25,1,8 - 8,TIE
8:08,1,10 - 8,-2
6:57,1,13 - 8,-5
5:46,1,15 - 8,-7
5:19,1,16 - 8,-8
4:38,1,18 - 8,-10
4:14,1,20 - 8,-12
3:33,1,22 - 8,-14
3:33,1,23 - 8,-15
2:40,1,23 - 10,-13
2:24,1,23 - 12,-11
2:03,1,23 - 13,-10
1:18,1,26 - 13,-13
1:03,1,26 - 15,-11
1:03,1,26 - 16,-10
0:01,1,26 - 16,-10
0:00,1,26 - 16,-10
12:00,2,26 - 16,-10
11:12,2,26 - 19,-7
10:10,2,28 - 19,-9
10:00,2,28 - 20,-8
10:00,2,28 - 21,-7
9:40,2,30 - 21,-9
9:19,2,30 - 23,-7
8:51,2,30 - 25,-5
8:18,2,30 - 26,-4
8:18,2,30 - 27,-3
7:48,2,32 - 27,-5
7:05,2,32 - 29,-3
6:29,2,32 - 31,-1
5:44,2,34 - 31,-3
5:42,2,34 - 32,-2
5:42,2,34 - 33,-1
5:24,2,36 - 33,-3
5:01,2,36 - 35,-1
4:45,2,37 - 35,-2
4:45,2,38 - 35,-3
4:32,2,38 - 38,TIE
3:42,2,41 - 38,-3
3:21,2,42 - 38,-4
2:43,2,44 - 38,-6
1:49,2,44 - 41,-3
1:15,2,47 - 41,-6
0:41,2,47 - 43,-4
0:00,2,47 - 43,-4
12:00,3,47 - 43,-4
11:47,3,47 - 45,-2
11:28,3,49 - 45,-4
9:33,3,49 - 46,-3
9:33,3,49 - 47,-2
9:00,3,49 - 48,-1
8:44,3,52 - 48,-4
7:30,3,52 - 50,-2
7:19,3,54 - 50,-4
6:59,3,54 - 51,-3
6:59,3,54 - 52,-2
5:28,3,54 - 54,TIE
5:06,3,54 - 55,1
5:06,3,54 - 56,2
4:25,3,54 - 58,4
4:01,3,56 - 58,2
3:02,3,56 - 60,4
2:15,3,57 - 60,3
2:15,3,58 - 60,2
1:52,3,58 - 63,5
1:27,3,60 - 63,3
1:06,3,60 - 64,4
1:06,3,60 - 65,5
0:40,3,60 - 66,6
0:40,3,60 - 67,7
0:00,3,60 - 67,7
12:00,4,60 - 67,7
11:03,4,62 - 67,5
9:57,4,64 - 67,3
9:25,4,64 - 69,5
9:01,4,64 - 71,7
8:29,4,64 - 72,8
8:29,4,64 - 73,9
8:10,4,66 - 73,7
7:46,4,66 - 75,9
6:49,4,66 - 77,11
6:15,4,66 - 79,13
5:30,4,68 - 79,11
5:00,4,70 - 79,9
4:11,4,70 - 80,10
4:11,4,70 - 81,11
3:23,4,71 - 81,10
3:23,4,72 - 81,9
3:13,4,72 - 84,12
2:46,4,74 - 84,10
2:09,4,76 - 84,8
1:54,4,76 - 86,10
1:27,4,76 - 87,11
0:52,4,76 - 87,11
0:44,4,78 - 87,9
0:00,4,78 - 87,9
