PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:44,1,2 - 0,-2
11:03,1,4 - 0,-4
10:29,1,6 - 0,-6
10:24,1,6 - 1,-5
10:24,1,6 - 2,-4
9:26,1,8 - 2,-6
9:10,1,10 - 2,-8
8:30,1,11 - 2,-9
8:30,1,12 - 2,-10
8:16,1,12 - 4,-8
7:55,1,15 - 4,-11
7:09,1,17 - 4,-13
6:57,1,17 - 6,-11
6:30,1,17 - 7,-10
6:30,1,17 - 8,-9
6:03,1,17 - 9,-8
6:03,1,17 - 10,-7
5:38,1,20 - 10,-10
5:07,1,22 - 10,-12
4:45,1,23 - 10,-13
4:45,1,24 - 10,-14
3:50,1,24 - 12,-12
3:11,1,24 - 13,-11
2:56,1,26 - 13,-13
2:44,1,26 - 16,-10
2:28,1,29 - 16,-13
2:15,1,29 - 18,-11
2:02,1,30 - 18,-12
2:02,1,31 - 18,-13
1:57,1,31 - 19,-12
1:16,1,31 - 21,-10
1:03,1,32 - 21,-11
1:03,1,33 - 21,-12
0:36,1,33 - 24,-9
0:19,1,36 - 24,-12
0:02,1,36 - 27,-9
0:00,1,36 - 27,-9
12:00,2,36 - 27,-9
10:52,2,36 - 29,-7
10:39,2,39 - 29,-10
10:13,2,42 - 29,-13
9:46,2,42 - 30,-12
9:46,2,42 - 31,-11
9:32,2,45 - 31,-14
9:08,2,47 - 31,-16
8:39,2,47 - 33,-14
7:58,2,47 - 36,-11
7:34,2,47 - 39,-8
7:17,2,48 - 39,-9
7:03,2,48 - 42,-6
6:48,2,50 - 42,-8
5:47,2,50 - 44,-6
5:31,2,52 - 44,-8
5:09,2,54 - 44,-10
4:56,2,55 - 44,-11
4:56,2,56 - 44,-12
4:51,2,56 - 46,-10
4:39,2,58 - 46,-12
4:32,2,58 - 48,-10
4:02,2,58 - 51,-7
3:44,2,60 - 51,-9
3:14,2,62 - 51,-11
2:23,2,62 - 54,-8
1:45,2,63 - 54,-9
1:10,2,66 - 54,-12
0:11,2,69 - 54,-15
0:00,2,69 - 54,-15
12:00,3,69 - 54,-15
11:44,3,69 - 56,-13
11:14,3,69 - 59,-10
10:39,3,71 - 59,-12
10:30,3,71 - 61,-10
10:15,3,72 - 61,-11
10:15,3,73 - 61,-12
9:44,3,75 - 61,-14
9:01,3,75 - 62,-13
9:01,3,75 - 63,-12
8:46,3,76 - 63,-13
8:46,3,77 - 63,-14
8:34,3,77 - 66,-11
8:22,3,79 - 66,-13
8:00,3,79 - 69,-10
7:09,3,81 - 69,-12
6:43,3,81 - 71,-10
5:50,3,84 - 71,-13
5:31,3,84 - 73,-11
4:40,3,86 - 73,-13
4:24,3,86 - 75,-11
3:39,3,86 - 77,-9
3:26,3,87 - 77,-10
3:26,3,88 - 77,-11
3:12,3,88 - 79,-9
2:39,3,88 - 81,-7
2:26,3,90 - 81,-9
2:13,3,90 - 83,-7
1:33,3,92 - 83,-9
1:20,3,92 - 86,-6
0:52,3,94 - 86,-8
0:00,3,94 - 86,-8
12:00,4,94 - 86,-8
11:47,4,97 - 86,-11
11:09,4,99 - 86,-13
9:55,4,101 - 86,-15
9:02,4,101 - 88,-13
7:53,4,103 - 88,-15
7:53,4,104 - 88,-16
7:30,4,104 - 90,-14
7:20,4,106 - 90,-16
6:59,4,106 - 92,-14
6:38,4,106 - 93,-13
6:38,4,106 - 94,-12
6:04,4,108 - 94,-14
5:49,4,108 - 95,-13
5:49,4,108 - 96,-12
5:34,4,108 - 98,-10
5:12,4,108 - 100,-8
4:11,4,110 - 100,-10
3:58,4,110 - 101,-9
3:58,4,110 - 102,-8
3:47,4,112 - 102,-10
3:28,4,112 - 103,-9
3:28,4,112 - 104,-8
2:53,4,112 - 106,-6
2:02,4,114 - 106,-8
1:33,4,117 - 106,-11
1:26,4,117 - 107,-10
1:26,4,117 - 108,-9
0:48,4,118 - 108,-10
0:48,4,119 - 108,-11
0:43,4,119 - 110,-9
0:42,4,120 - 110,-10
0:42,4,121 - 110,-11
0:37,4,121 - 112,-9
0:34,4,122 - 112,-10
0:34,4,123 - 112,-11
0:29,4,123 - 114,-9
0:26,4,124 - 114,-10
0:26,4,125 - 114,-11
0:21,4,125 - 115,-10
0:20,4,126 - 115,-11
0:00,4,126 - 115,-11
