PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:43,1,2 - 0,-2
11:04,1,5 - 0,-5
10:41,1,5 - 3,-2
9:20,1,6 - 3,-3
9:05,1,6 - 5,-1
8:44,1,8 - 5,-3
8:17,1,8 - 7,-1
7:52,1,8 - 9,1
7:30,1,10 - 9,-1
7:15,1,10 - 11,1
6:51,1,12 - 11,-1
6:41,1,12 - 14,2
6:24,1,14 - 14,TIE
6:07,1,14 - 17,3
5:29,1,15 - 17,2
4:15,1,15 - 20,5
3:22,1,16 - 20,4
2:58,1,16 - 22,6
2:45,1,17 - 22,5
2:45,1,18 - 22,4
2:23,1,20 - 22,2
1:30,1,20 - 25,5
1:15,1,20 - 28,8
0:51,1,22 - 28,6
0:05,1,22 - 30,8
0:00,1,22 - 30,8
12:00,2,22 - 30,8
11:42,2,22 - 32,10
11:22,2,24 - 32,8
10:54,2,26 - 32,6
10:29,2,28 - 32,4
10:05,2,28 - 33,5
10:05,2,28 - 34,6
9:48,2,30 - 34,4
9:48,2,31 - 34,3
9:35,2,31 - 35,4
9:29,2,31 - 37,6
9:03,2,31 - 38,7
8:35,2,31 - 39,8
8:14,2,32 - 39,7
8:14,2,33 - 39,6
7:22,2,33 - 41,8
6:56,2,33 - 42,9
6:36,2,34 - 42,8
5:58,2,36 - 42,6
5:45,2,36 - 44,8
5:22,2,36 - 46,10
5:03,2,36 - 48,12
4:51,2,39 - 48,9
4:36,2,39 - 50,11
4:07,2,41 - 50,9
3:52,2,42 - 50,8
3:52,2,43 - 50,7
3:37,2,43 - 53,10
3:23,2,45 - 53,8
2:43,2,45 - 55,10
1:43,2,45 - 57,12
1:32,2,47 - 57,10
1:19,2,47 - 58,11
1:19,2,47 - 59,12
0:46,2,47 - 61,14
0:33,2,49 - 61,12
0:19,2,49 - 62,13
0:19,2,49 - 63,14
0:19,2,49 - 64,15
0:06,2,51 - 64,13
0:00,2,51 - 64,13
12:00,3,51 - 64,13
11:44,3,51 - 64,13
11:22,3,51 - 66,15
10:58,3,54 - 66,12
9:53,3,56 - 66,10
9:39,3,56 - 68,12
9:04,3,58 - 68,10
8:34,3,58 - 71,13
7:58,3,58 - 72,14
7:32,3,58 - 75,17
6:53,3,58 - 77,19
6:53,3,58 - 77,19
6:00,3,61 - 77,16
5:45,3,61 - 79,18
5:45,3,61 - 80,19
5:13,3,61 - 82,21
4:41,3,62 - 82,20
4:41,3,63 - 82,19
4:20,3,64 - 82,18
4:20,3,65 - 82,17
3:17,3,66 - 82,16
3:17,3,67 - 82,15
2:59,3,67 - 85,18
2:45,3,70 - 85,15
2:27,3,70 - 87,17
1:58,3,70 - 89,19
1:37,3,72 - 89,17
1:14,3,72 - 90,18
1:01,3,75 - 90,15
0:00,3,75 - 90,15
12:00,4,75 - 90,15
11:37,4,77 - 90,13
11:19,4,78 - 90,12
11:19,4,79 - 90,11
10:50,4,79 - 92,13
10:07,4,81 - 92,11
9:48,4,83 - 92,9
9:23,4,83 - 94,11
9:10,4,85 - 94,9
8:43,4,87 - 94,7
7:55,4,90 - 94,4
7:29,4,93 - 94,1
7:00,4,93 - 96,3
6:46,4,95 - 96,1
6:21,4,95 - 98,3
5:36,4,95 - 99,4
5:07,4,95 - 101,6
4:57,4,97 - 101,4
4:42,4,97 - 103,6
4:09,4,97 - 106,9
3:49,4,99 - 106,7
3:21,4,102 - 106,4
2:55,4,105 - 106,1
2:37,4,105 - 108,3
2:37,4,105 - 109,4
2:13,4,107 - 109,2
2:13,4,108 - 109,1
2:03,4,108 - 110,2
2:03,4,108 - 111,3
1:31,4,108 - 113,5
1:20,4,108 - 113,5
0:57,4,110 - 113,3
0:33,4,110 - 114,4
0:33,4,110 - 115,5
0:17,4,110 - 116,6
0:17,4,110 - 117,7
0:10,4,110 - 118,8
0:10,4,110 - 119,9
0:00,4,110 - 119,9
