PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:36,1,3 - 0,-3
10:56,1,5 - 0,-5
10:37,1,5 - 2,-3
10:20,1,7 - 2,-5
10:06,1,7 - 5,-2
9:24,1,7 - 7,TIE
9:00,1,7 - 8,1
9:00,1,7 - 9,2
8:45,1,9 - 9,TIE
8:17,1,11 - 9,-2
7:52,1,11 - 11,TIE
7:37,1,13 - 11,-2
7:02,1,15 - 11,-4
6:45,1,15 - 13,-2
6:37,1,15 - 13,-2
6:17,1,15 - 15,TIE
5:38,1,17 - 15,-2
5:09,1,17 - 17,TIE
4:49,1,19 - 17,-2
4:16,1,21 - 17,-4
4:05,1,21 - 19,-2
3:51,1,24 - 19,-5
3:24,1,26 - 19,-7
2:50,1,26 - 21,-5
2:02,1,26 - 23,-3
1:36,1,28 - 23,-5
1:11,1,28 - 25,-3
0:32,1,28 - 27,-1
0:32,1,28 - 28,TIE
0:00,1,28 - 28,TIE
12:00,2,28 - 28,TIE
11:45,2,28 - 30,2
11:29,2,30 - 30,TIE
11:17,2,30 - 32,2
11:04,2,31 - 32,1
11:04,2,32 - 32,TIE
10:43,2,32 - 34,2
10:13,2,32 - 37,5
9:23,2,32 - 39,7
9:01,2,35 - 39,4
8:24,2,37 - 39,2
7:50,2,39 - 39,TIE
7:25,2,41 - 39,-2
6:55,2,41 - 40,-1
6:55,2,41 - 41,TIE
6:24,2,41 - 44,3
5:59,2,43 - 44,1
5:20,2,46 - 44,-2
4:52,2,47 - 44,-3
4:37,2,47 - 46,-1
4:16,2,50 - 46,-4
3:18,2,51 - 46,-5
3:06,2,53 - 46,-7
2:30,2,56 - 46,-10
1:54,2,56 - 47,-9
1:54,2,56 - 48,-8
1:31,2,56 - 51,-5
0:57,2,56 - 51,-5
0:25,2,56 - 53,-3
0:00,2,56 - 53,-3
12:00,3,56 - 53,-3
11:44,3,56 - 54,-2
11:44,3,56 - 55,-1
11:20,3,56 - 58,2
11:02,3,57 - 58,1
11:02,3,58 - 58,TIE
10:28,3,60 - 58,-2
10:16,3,60 - 61,1
9:57,3,62 - 61,-1
9:17,3,62 - 63,1
8:48,3,64 - 63,-1
8:35,3,64 - 66,2
8:07,3,65 - 66,1
7:48,3,65 - 67,2
7:27,3,67 - 67,TIE
7:20,3,67 - 70,3
6:53,3,70 - 70,TIE
5:55,3,72 - 70,-2
5:14,3,72 - 73,1
4:58,3,74 - 73,-1
4:41,3,74 - 75,1
4:13,3,74 - 77,3
3:36,3,74 - 78,4
3:36,3,74 - 79,5
3:25,3,77 - 79,2
3:13,3,77 - 80,3
3:04,3,78 - 80,2
3:04,3,79 - 80,1
2:51,3,79 - 82,3
2:23,3,79 - 83,4
2:23,3,79 - 84,5
1:48,3,79 - 87,8
1:24,3,82 - 87,5
0:47,3,84 - 87,3
0:41,3,84 - 88,4
0:33,3,87 - 88,1
0:25,3,87 - 89,2
0:02,3,87 - 91,4
0:00,3,87 - 91,4
12:00,4,87 - 91,4
11:49,4,88 - 91,3
11:22,4,91 - 91,TIE
10:55,4,91 - 93,2
10:21,4,91 - 95,4
9:54,4,91 - 97,6
9:21,4,91 - 100,9
9:21,4,91 - 100,9
9:00,4,91 - 102,11
8:10,4,91 - 103,12
8:10,4,91 - 104,13
7:58,4,93 - 104,11
7:43,4,93 - 106,13
7:18,4,94 - 106,12
7:10,4,94 - 107,13
7:10,4,94 - 108,14
6:43,4,94 - 109,15
6:43,4,94 - 110,16
6:43,4,94 - 111,17
6:27,4,97 - 111,14
6:13,4,97 - 112,15
6:13,4,97 - 113,16
5:50,4,97 - 115,18
4:50,4,97 - 116,19
4:32,4,99 - 116,17
4:13,4,99 - 118,19
3:35,4,100 - 118,18
3:35,4,101 - 118,17
3:03,4,104 - 118,14
2:51,4,104 - 121,17
2:37,4,106 - 121,15
2:21,4,106 - 122,16
2:02,4,108 - 122,14
1:42,4,108 - 124,16
0:54,4,108 - 127,19
0:35,4,110 - 127,17
0:00,4,110 - 127,17
