PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:20,1,0 - 2,2
10:11,1,2 - 2,TIE
9:50,1,2 - 5,3
9:12,1,4 - 5,1
8:57,1,4 - 7,3
8:30,1,4 - 10,6
7:56,1,4 - 11,7
7:43,1,6 - 11,5
7:18,1,7 - 11,4
6:55,1,9 - 11,2
6:40,1,9 - 13,4
6:20,1,11 - 13,2
6:11,1,11 - 15,4
5:42,1,13 - 15,2
5:42,1,14 - 15,1
5:24,1,14 - 17,3
5:15,1,15 - 17,2
5:15,1,16 - 17,1
4:18,1,16 - 19,3
4:15,1,18 - 19,1
4:03,1,18 - 21,3
3:44,1,18 - 23,5
3:28,1,20 - 23,3
2:45,1,22 - 23,1
2:32,1,22 - 25,3
0:50,1,22 - 27,5
0:25,1,22 - 30,8
0:07,1,24 - 30,6
0:00,1,24 - 30,6
12:00,2,24 - 30,6
11:39,2,24 - 33,9
11:27,2,26 - 33,7
11:11,2,26 - 35,9
10:45,2,27 - 35,8
10:45,2,28 - 35,7
10:06,2,28 - 38,10
9:26,2,30 - 38,8
9:12,2,30 - 40,10
8:54,2,30 - 41,11
8:39,2,31 - 41,10
8:39,2,32 - 41,9
8:17,2,32 - 44,12
7:53,2,34 - 44,10
7:32,2,34 - 46,12
6:59,2,34 - 49,15
6:20,2,34 - 51,17
5:15,2,34 - 53,19
4:49,2,34 - 55,21
4:33,2,36 - 55,19
4:10,2,36 - 57,21
3:30,2,36 - 59,23
3:17,2,38 - 59,21
3:02,2,38 - 61,23
2:35,2,38 - 63,25
1:38,2,39 - 63,24
1:24,2,40 - 63,23
1:07,2,40 - 65,25
0:00,2,40 - 65,25
12:00,3,40 - 65,25
11:25,3,40 - 68,28
11:15,3,42 - 68,26
10:37,3,42 - 70,28
10:18,3,42 - 73,31
9:45,3,42 - 75,33
9:29,3,45 - 75,30
9:11,3,45 - 78,33
8:56,3,46 - 78,32
8:56,3,47 - 78,31
8:13,3,49 - 78,29
7:46,3,50 - 78,28
7:46,3,51 - 78,27
7:22,3,53 - 78,25
6:48,3,53 - 78,25
6:48,3,53 - 79,26
6:48,3,53 - 80,27
6:06,3,55 - 80,25
5:39,3,57 - 80,23
4:51,3,57 - 81,24
4:51,3,57 - 82,25
4:30,3,57 - 84,27
4:11,3,58 - 84,26
3:49,3,58 - 87,29
3:30,3,60 - 87,27
3:13,3,60 - 87,27
3:04,3,60 - 87,27
3:04,3,61 - 87,26
3:04,3,62 - 87,25
3:04,3,63 - 87,24
1:52,3,63 - 90,27
1:24,3,63 - 93,30
1:08,3,65 - 93,28
0:51,3,65 - 96,31
0:41,3,66 - 96,30
0:41,3,67 - 96,29
0:34,3,67 - 99,32
0:27,3,70 - 99,29
0:06,3,70 - 100,30
0:04,3,71 - 100,29
0:04,3,72 - 100,28
0:00,3,72 - 100,28
12:00,4,72 - 100,28
11:39,4,72 - 102,30
11:23,4,75 - 102,27
11:03,4,75 - 104,29
10:03,4,75 - 106,31
9:32,4,77 - 106,29
9:32,4,78 - 106,28
8:46,4,78 - 109,31
8:18,4,78 - 111,33
7:59,4,78 - 113,35
7:45,4,80 - 113,33
6:36,4,80 - 115,35
6:24,4,82 - 115,33
5:45,4,85 - 115,30
5:30,4,85 - 118,33
4:26,4,87 - 118,31
3:54,4,87 - 120,33
3:54,4,87 - 121,34
3:43,4,89 - 121,32
2:55,4,89 - 123,34
2:19,4,92 - 123,31
2:03,4,92 - 126,34
1:43,4,94 - 126,32
1:27,4,94 - 128,34
1:16,4,97 - 128,31
0:55,4,97 - 130,33
0:55,4,97 - 131,34
0:47,4,98 - 131,33
0:47,4,99 - 131,32
0:27,4,99 - 133,34
0:00,4,99 - 133,34
