PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:58,1,2 - 0,-2
10:33,1,4 - 0,-4
10:14,1,4 - 2,-2
9:49,1,4 - 5,1
9:38,1,6 - 5,-1
9:22,1,6 - 7,1
8:47,1,6 - 9,3
8:29,1,8 - 9,1
8:01,1,11 - 9,-2
7:48,1,11 - 12,1
7:24,1,13 - 12,-1
7:04,1,13 - 15,2
6:57,1,13 - 15,2
6:19,1,15 - 15,TIE
6:06,1,15 - 16,1
6:06,1,15 - 17,2
5:50,1,15 - 19,4
5:35,1,16 - 19,3
5:15,1,16 - 22,6
5:07,1,17 - 22,5
5:07,1,18 - 22,4
4:48,1,19 - 22,3
4:27,1,19 - 24,5
3:37,1,20 - 24,4
3:22,1,20 - 26,6
2:53,1,20 - 29,9
2:36,1,21 - 29,8
2:36,1,22 - 29,7
2:23,1,22 - 30,8
2:03,1,22 - 33,11
1:34,1,24 - 33,9
1:08,1,24 - 36,12
0:56,1,24 - 38,14
0:08,1,24 - 40,16
0:00,1,26 - 40,14
0:00,1,26 - 40,14
12:00,2,26 - 40,14
11:50,2,26 - 42,16
10:33,2,28 - 42,14
9:39,2,30 - 42,12
9:23,2,30 - 44,14
8:21,2,30 - 47,17
7:44,2,30 - 49,19
6:30,2,32 - 49,17
6:03,2,32 - 51,19
5:27,2,32 - 53,21
5:16,2,34 - 53,19
4:56,2,34 - 54,20
4:56,2,34 - 55,21
4:28,2,34 - 58,24
3:59,2,36 - 58,22
3:42,2,36 - 60,24
3:06,2,38 - 60,22
2:47,2,38 - 63,25
2:28,2,38 - 66,28
2:13,2,40 - 66,26
1:53,2,40 - 68,28
1:19,2,43 - 68,25
1:01,2,43 - 70,27
0:53,2,44 - 70,26
0:53,2,45 - 70,25
0:31,2,46 - 70,24
0:31,2,47 - 70,23
0:23,2,47 - 72,25
0:23,2,47 - 73,26
0:00,2,47 - 73,26
12:00,3,47 - 73,26
11:48,3,47 - 75,28
11:21,3,49 - 75,26
11:19,3,49 - 76,27
11:19,3,49 - 77,28
10:04,3,51 - 77,26
9:45,3,51 - 80,29
9:16,3,53 - 80,27
8:52,3,55 - 80,25
8:40,3,55 - 82,27
8:01,3,57 - 82,25
8:01,3,57 - 82,25
7:02,3,57 - 84,27
6:37,3,59 - 84,25
6:13,3,60 - 84,24
5:36,3,60 - 86,26
5:06,3,63 - 86,23
4:45,3,63 - 88,25
4:19,3,63 - 91,28
4:04,3,63 - 92,29
3:41,3,63 - 93,30
3:41,3,63 - 94,31
3:41,3,63 - 95,32
3:21,3,65 - 95,30
2:35,3,65 - 96,31
1:43,3,67 - 96,29
1:25,3,67 - 99,32
0:48,3,69 - 99,30
0:00,3,69 - 99,30
12:00,4,69 - 99,30
10:59,4,72 - 99,27
10:18,4,74 - 99,25
9:46,4,77 - 99,22
9:23,4,77 - 102,25
9:00,4,80 - 102,22
8:22,4,82 - 102,20
7:59,4,82 - 103,21
7:59,4,82 - 104,22
7:49,4,85 - 104,19
7:14,4,88 - 104,16
6:51,4,88 - 107,19
6:22,4,88 - 108,20
6:06,4,90 - 108,18
5:02,4,92 - 108,16
3:55,4,94 - 108,14
3:35,4,94 - 110,16
2:24,4,94 - 112,18
2:12,4,96 - 112,16
2:00,4,96 - 114,18
1:29,4,96 - 114,18
1:29,4,96 - 115,19
1:17,4,96 - 118,22
1:02,4,98 - 118,20
0:39,4,101 - 118,17
0:10,4,103 - 118,15
0:00,4,103 - 118,15
