PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:20,1,2 - 0,-2
10:58,1,2 - 2,TIE
9:55,1,2 - 3,1
9:34,1,4 - 3,-1
8:57,1,4 - 5,1
8:14,1,4 - 7,3
7:43,1,4 - 9,5
7:11,1,4 - 11,7
6:13,1,6 - 11,5
5:56,1,6 - 14,8
5:15,1,6 - 17,11
4:53,1,6 - 19,13
3:44,1,8 - 19,11
3:44,1,9 - 19,10
3:23,1,9 - 22,13
1:18,1,12 - 22,10
0:49,1,15 - 22,7
0:35,1,15 - 24,9
0:24,1,18 - 24,6
0:05,1,18 - 26,8
0:05,1,18 - 27,9
0:00,1,18 - 27,9
12:00,2,18 - 27,9
11:21,2,18 - 29,11
11:06,2,19 - 29,10
11:06,2,20 - 29,9
10:21,2,20 - 31,11
10:10,2,22 - 31,9
9:17,2,24 - 31,7
9:01,2,24 - 34,10
8:52,2,27 - 34,7
8:23,2,27 - 37,10
8:07,2,29 - 37,8
7:05,2,29 - 39,10
6:48,2,31 - 39,8
6:35,2,31 - 41,10
5:44,2,31 - 43,12
5:32,2,33 - 43,10
4:30,2,33 - 45,12
3:55,2,35 - 45,10
3:31,2,37 - 45,8
2:19,2,37 - 47,10
1:29,2,37 - 49,12
1:13,2,38 - 49,11
1:13,2,39 - 49,10
0:43,2,42 - 49,7
0:01,2,44 - 49,5
0:00,2,44 - 49,5
12:00,3,44 - 49,5
11:17,3,44 - 51,7
10:56,3,46 - 51,5
10:32,3,46 - 53,7
10:18,3,48 - 53,5
10:03,3,50 - 53,3
9:43,3,52 - 53,1
9:27,3,52 - 55,3
8:22,3,54 - 55,1
7:22,3,54 - 56,2
7:22,3,54 - 57,3
6:27,3,56 - 57,1
6:09,3,56 - 57,1
5:39,3,58 - 57,-1
5:18,3,58 - 59,1
4:55,3,60 - 59,-1
4:41,3,60 - 61,1
4:24,3,60 - 62,2
4:06,3,62 - 62,TIE
3:24,3,64 - 62,-2
3:13,3,64 - 63,-1
2:55,3,66 - 63,-3
2:44,3,66 - 64,-2
1:46,3,66 - 65,-1
0:58,3,66 - 67,1
0:46,3,68 - 67,-1
0:08,3,70 - 67,-3
0:08,3,70 - 67,-3
0:02,3,70 - 68,-2
0:00,3,70 - 68,-2
12:00,4,70 - 68,-2
11:35,4,70 - 70,TIE
11:03,4,70 - 72,2
10:18,4,70 - 74,4
10:03,4,72 - 74,2
10:03,4,73 - 74,1
9:34,4,76 - 74,-2
9:21,4,76 - 76,TIE
8:58,4,76 - 78,2
8:38,4,78 - 78,TIE
8:14,4,78 - 81,3
7:24,4,78 - 84,6
7:03,4,81 - 84,3
6:21,4,83 - 84,1
6:10,4,83 - 86,3
6:10,4,83 - 87,4
5:42,4,83 - 89,6
5:23,4,83 - 91,8
5:01,4,85 - 91,6
4:44,4,85 - 93,8
4:44,4,85 - 94,9
4:31,4,87 - 94,7
4:17,4,87 - 96,9
3:57,4,89 - 96,7
3:36,4,91 - 96,5
3:36,4,92 - 96,4
2:47,4,92 - 98,6
2:24,4,92 - 100,8
2:03,4,92 - 102,10
1:46,4,94 - 102,8
1:25,4,96 - 102,6
1:00,4,97 - 102,5
1:00,4,98 - 102,4
0:30,4,100 - 102,2
0:20,4,100 - 102,2
0:08,4,102 - 102,TIE
0:02,4,102 - 103,1
0:02,4,102 - 104,2
0:00,4,102 - 104,2
