PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:31,1,0 - 2,2
11:19,1,3 - 2,-1
11:07,1,3 - 4,1
10:56,1,4 - 4,TIE
10:56,1,5 - 4,-1
10:24,1,5 - 6,1
9:12,1,7 - 6,-1
9:04,1,7 - 8,1
8:45,1,7 - 11,4
7:53,1,9 - 11,2
7:34,1,11 - 11,TIE
7:27,1,11 - 13,2
6:44,1,11 - 15,4
5:17,1,11 - 17,6
4:57,1,13 - 17,4
4:48,1,13 - 18,5
4:31,1,15 - 18,3
3:38,1,17 - 18,1
3:18,1,19 - 18,-1
2:38,1,19 - 20,1
2:26,1,21 - 20,-1
2:10,1,21 - 23,2
1:11,1,21 - 24,3
1:11,1,21 - 25,4
0:58,1,23 - 25,2
0:45,1,23 - 26,3
0:45,1,23 - 27,4
0:23,1,25 - 27,2
0:02,1,25 - 29,4
0:00,1,25 - 29,4
0:00,1,25 - 29,4
12:00,2,25 - 29,4
11:51,2,25 - 32,7
11:31,2,27 - 32,5
11:02,2,29 - 32,3
10:46,2,29 - 34,5
10:24,2,32 - 34,2
9:27,2,33 - 34,1
9:27,2,34 - 34,TIE
9:18,2,34 - 36,2
8:57,2,36 - 36,TIE
8:57,2,37 - 36,-1
8:26,2,40 - 36,-4
7:55,2,42 - 36,-6
7:46,2,42 - 38,-4
6:59,2,42 - 40,-2
6:18,2,42 - 42,TIE
5:55,2,42 - 43,1
5:13,2,42 - 45,3
5:02,2,44 - 45,1
4:42,2,44 - 47,3
4:27,2,47 - 47,TIE
4:09,2,47 - 49,2
3:42,2,50 - 49,-1
3:33,2,50 - 52,2
3:22,2,52 - 52,TIE
3:14,2,52 - 55,3
2:46,2,52 - 57,5
2:26,2,53 - 57,4
1:49,2,53 - 59,6
1:22,2,53 - 62,9
1:08,2,55 - 62,7
0:43,2,58 - 62,4
0:16,2,60 - 62,2
0:16,2,61 - 62,1
0:00,2,61 - 62,1
12:00,3,61 - 62,1
11:12,3,63 - 62,-1
10:25,3,65 - 62,-3
9:59,3,67 - 62,-5
9:35,3,67 - 64,-3
9:05,3,69 - 64,-5
8:56,3,69 - 67,-2
8:37,3,72 - 67,-5
8:21,3,74 - 67,-7
7:14,3,76 - 67,-9
6:38,3,76 - 70,-6
6:09,3,78 - 70,-8
5:54,3,81 - 70,-11
5:30,3,81 - 72,-9
4:53,3,81 - 73,-8
4:53,3,81 - 74,-7
4:01,3,81 - 75,-6
4:01,3,81 - 76,-5
3:43,3,84 - 76,-8
3:22,3,85 - 76,-9
3:22,3,86 - 76,-10
3:11,3,86 - 78,-8
2:47,3,88 - 78,-10
2:25,3,90 - 78,-12
2:13,3,90 - 80,-10
1:33,3,90 - 82,-8
1:09,3,90 - 84,-6
0:29,3,90 - 85,-5
0:00,3,90 - 85,-5
12:00,4,90 - 85,-5
10:37,4,90 - 87,-3
10:20,4,92 - 87,-5
9:56,4,92 - 90,-2
9:37,4,94 - 90,-4
9:05,4,94 - 92,-2
8:34,4,94 - 93,-1
8:22,4,96 - 93,-3
7:20,4,98 - 93,-5
7:00,4,99 - 93,-6
7:00,4,100 - 93,-7
6:00,4,102 - 93,-9
5:19,4,102 - 95,-7
5:00,4,104 - 95,-9
4:42,4,104 - 96,-8
4:42,4,104 - 97,-7
4:13,4,104 - 98,-6
4:13,4,104 - 99,-5
3:24,4,107 - 99,-8
2:44,4,109 - 99,-10
2:31,4,109 - 101,-8
2:05,4,109 - 103,-6
1:10,4,111 - 103,-8
1:10,4,112 - 103,-9
0:48,4,114 - 103,-11
0:15,4,114 - 103,-11
0:00,4,114 - 103,-11
