PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:18,1,2 - 0,-2
10:54,1,5 - 0,-5
10:40,1,5 - 2,-3
10:17,1,5 - 4,-1
10:03,1,7 - 4,-3
9:32,1,9 - 4,-5
9:05,1,9 - 6,-3
8:14,1,11 - 6,-5
7:46,1,11 - 8,-3
7:42,1,13 - 8,-5
7:26,1,13 - 10,-3
7:04,1,13 - 12,-1
5:38,1,13 - 14,1
5:06,1,13 - 16,3
4:22,1,15 - 16,1
4:06,1,15 - 18,3
3:58,1,16 - 18,2
2:59,1,16 - 20,4
2:19,1,16 - 22,6
1:10,1,16 - 23,7
1:10,1,16 - 24,8
0:57,1,17 - 24,7
0:32,1,17 - 26,9
0:00,1,19 - 26,7
0:00,1,19 - 26,7
12:00,2,19 - 26,7
11:32,2,19 - 28,9
11:08,2,19 - 31,12
10:48,2,21 - 31,10
10:03,2,21 - 32,11
9:15,2,23 - 32,9
9:15,2,24 - 32,8
8:34,2,24 - 34,10
8:18,2,26 - 34,8
8:03,2,26 - 36,10
7:47,2,26 - 37,11
7:47,2,26 - 38,12
7:30,2,28 - 38,10
6:52,2,28 - 40,12
6:15,2,28 - 42,14
5:42,2,28 - 44,16
5:18,2,30 - 44,14
4:16,2,30 - 45,15
3:56,2,30 - 47,17
3:43,2,33 - 47,14
3:15,2,35 - 47,12
2:53,2,37 - 47,10
2:53,2,38 - 47,9
2:17,2,38 - 48,10
1:59,2,40 - 48,8
1:32,2,41 - 48,7
1:32,2,42 - 48,6
1:11,2,42 - 50,8
0:48,2,42 - 51,9
0:37,2,44 - 51,7
0:37,2,45 - 51,6
0:00,2,45 - 51,6
12:00,3,45 - 51,6
11:26,3,47 - 51,4
10:40,3,47 - 52,5
10:40,3,47 - 53,6
9:23,3,49 - 53,4
8:53,3,51 - 53,2
8:53,3,52 - 53,1
8:40,3,52 - 56,4
8:24,3,55 - 56,1
8:05,3,57 - 56,-1
7:42,3,57 - 58,1
5:59,3,59 - 58,-1
5:01,3,61 - 58,-3
4:50,3,61 - 60,-1
4:33,3,63 - 60,-3
4:17,3,63 - 61,-2
4:17,3,63 - 62,-1
3:53,3,63 - 63,TIE
3:53,3,63 - 64,1
3:23,3,65 - 64,-1
3:20,3,65 - 66,1
2:32,3,67 - 66,-1
1:59,3,70 - 66,-4
1:11,3,70 - 69,-1
0:45,3,70 - 71,1
0:37,3,72 - 71,-1
0:00,3,72 - 71,-1
12:00,4,72 - 71,-1
11:42,4,72 - 73,1
11:21,4,72 - 75,3
11:21,4,72 - 76,4
11:02,4,74 - 76,2
10:40,4,76 - 76,TIE
9:59,4,77 - 76,-1
9:46,4,77 - 77,TIE
8:47,4,77 - 79,2
7:45,4,80 - 79,-1
7:29,4,80 - 81,1
6:56,4,80 - 83,3
6:38,4,83 - 83,TIE
6:10,4,85 - 83,-2
5:41,4,87 - 83,-4
4:54,4,87 - 83,-4
4:34,4,89 - 83,-6
3:42,4,91 - 83,-8
3:26,4,92 - 83,-9
3:04,4,93 - 83,-10
3:04,4,94 - 83,-11
2:50,4,94 - 85,-9
2:00,4,94 - 86,-8
1:26,4,94 - 88,-6
1:09,4,97 - 88,-9
0:59,4,97 - 90,-7
0:31,4,97 - 92,-5
0:24,4,98 - 92,-6
0:14,4,99 - 92,-7
0:09,4,101 - 92,-9
0:00,4,101 - 92,-9
