PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:44,1,2 - 0,-2
11:00,1,2 - 3,1
10:43,1,2 - 5,3
10:30,1,4 - 5,1
9:59,1,6 - 5,-1
9:22,1,6 - 8,2
9:08,1,7 - 8,1
9:08,1,8 - 8,TIE
8:18,1,11 - 8,-3
7:59,1,11 - 11,TIE
7:39,1,11 - 13,2
5:38,1,12 - 13,1
5:38,1,13 - 13,TIE
5:21,1,13 - 14,1
5:11,1,15 - 14,-1
4:53,1,16 - 14,-2
4:53,1,17 - 14,-3
4:27,1,19 - 14,-5
3:52,1,19 - 17,-2
3:37,1,21 - 17,-4
3:11,1,23 - 17,-6
3:02,1,23 - 18,-5
2:53,1,26 - 18,-8
2:28,1,26 - 20,-6
2:28,1,26 - 21,-5
2:14,1,28 - 21,-7
1:57,1,28 - 22,-6
1:41,1,29 - 22,-7
1:41,1,30 - 22,-8
1:35,1,30 - 24,-6
1:14,1,31 - 24,-7
1:14,1,32 - 24,-8
0:55,1,32 - 26,-6
0:03,1,35 - 26,-9
0:00,1,35 - 26,-9
12:00,2,35 - 26,-9
11:05,2,37 - 26,-11
10:46,2,37 - 29,-8
10:03,2,39 - 29,-10
9:41,2,41 - 29,-12
9:28,2,41 - 30,-11
9:28,2,41 - 31,-10
8:51,2,41 - 33,-8
8:18,2,41 - 35,-6
8:04,2,43 - 35,-8
7:43,2,43 - 38,-5
7:02,2,43 - 39,-4
7:02,2,43 - 40,-3
6:49,2,45 - 40,-5
6:49,2,46 - 40,-6
6:37,2,46 - 41,-5
6:37,2,46 - 42,-4
6:21,2,48 - 42,-6
6:04,2,48 - 44,-4
5:51,2,50 - 44,-6
5:38,2,50 - 47,-3
5:16,2,53 - 47,-6
4:19,2,53 - 49,-4
4:12,2,55 - 49,-6
3:58,2,55 - 51,-4
3:48,2,55 - 53,-2
3:48,2,55 - 54,-1
3:33,2,57 - 54,-3
1:59,2,60 - 54,-6
1:45,2,62 - 54,-8
1:22,2,62 - 56,-6
0:58,2,64 - 56,-8
0:46,2,64 - 58,-6
0:40,2,67 - 58,-9
0:32,2,67 - 61,-6
0:00,2,67 - 61,-6
12:00,3,67 - 61,-6
11:41,3,67 - 63,-4
11:18,3,70 - 63,-7
10:31,3,72 - 63,-9
9:15,3,72 - 65,-7
8:18,3,72 - 68,-4
8:11,3,74 - 68,-6
7:35,3,74 - 71,-3
7:18,3,75 - 71,-4
6:56,3,75 - 73,-2
6:45,3,76 - 73,-3
6:06,3,76 - 75,-1
5:48,3,78 - 75,-3
5:33,3,78 - 77,-1
4:48,3,81 - 77,-4
4:33,3,81 - 78,-3
4:16,3,83 - 78,-5
4:03,3,83 - 81,-2
3:44,3,83 - 84,1
2:36,3,86 - 84,-2
2:25,3,86 - 84,-2
2:25,3,87 - 84,-3
2:02,3,89 - 84,-5
1:46,3,89 - 87,-2
0:52,3,89 - 88,-1
0:52,3,89 - 89,TIE
0:00,3,91 - 89,-2
0:00,3,91 - 89,-2
0:00,3,91 - 89,-2
12:00,4,91 - 89,-2
11:29,4,93 - 89,-4
11:28,4,94 - 89,-5
11:15,4,94 - 92,-2
11:04,4,97 - 92,-5
10:17,4,99 - 92,-7
9:27,4,100 - 92,-8
8:55,4,100 - 94,-6
8:55,4,100 - 95,-5
8:41,4,102 - 95,-7
8:05,4,104 - 95,-9
7:48,4,104 - 97,-7
7:24,4,104 - 99,-5
6:08,4,107 - 99,-8
5:52,4,107 - 102,-5
5:37,4,109 - 102,-7
5:04,4,112 - 102,-10
4:32,4,114 - 102,-12
4:12,4,114 - 105,-9
3:51,4,116 - 105,-11
3:36,4,116 - 107,-9
3:18,4,118 - 107,-11
3:05,4,118 - 110,-8
2:46,4,120 - 110,-10
2:28,4,120 - 113,-7
2:01,4,120 - 114,-6
2:01,4,120 - 115,-5
1:31,4,120 - 118,-2
0:39,4,120 - 120,TIE
0:24,4,122 - 120,-2
0:12,4,122 - 122,TIE
0:03,4,125 - 122,-3
0:00,4,125 - 122,-3
