PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:02,1,0 - 2,2
10:16,1,2 - 2,TIE
9:14,1,4 - 2,-2
8:33,1,4 - 4,TIE
8:18,1,6 - 4,-2
8:02,1,8 - 4,-4
7:41,1,8 - 6,-2
7:18,1,10 - 6,-4
7:03,1,10 - 8,-2
6:56,1,12 - 8,-4
6:32,1,15 - 8,-7
6:08,1,15 - 11,-4
5:32,1,17 - 11,-6
5:14,1,17 - 13,-4
4:33,1,17 - 15,-2
3:18,1,19 - 15,-4
3:00,1,19 - 17,-2
2:15,1,19 - 20,1
1:53,1,21 - 20,-1
1:22,1,23 - 20,-3
0:48,1,23 - 22,-1
0:35,1,25 - 22,-3
0:29,1,25 - 24,-1
0:09,1,27 - 24,-3
0:00,1,27 - 24,-3
12:00,2,27 - 24,-3
11:33,2,27 - 26,-1
11:16,2,30 - 26,-4
10:56,2,30 - 28,-2
10:42,2,32 - 28,-4
10:21,2,32 - 30,-2
9:55,2,34 - 30,-4
9:41,2,34 - 32,-2
9:16,2,36 - 32,-4
9:03,2,36 - 33,-3
9:03,2,36 - 34,-2
8:20,2,39 - 34,-5
8:20,2,39 - 34,-5
7:54,2,39 - 36,-3
7:43,2,41 - 36,-5
7:31,2,43 - 36,-7
7:04,2,43 - 38,-5
6:42,2,43 - 40,-3
6:15,2,43 - 42,-1
5:56,2,45 - 42,-3
5:48,2,45 - 45,TIE
4:50,2,47 - 45,-2
4:29,2,47 - 47,TIE
4:06,2,49 - 47,-2
3:18,2,51 - 47,-4
3:08,2,51 - 49,-2
2:53,2,54 - 49,-5
2:05,2,57 - 49,-8
1:39,2,57 - 51,-6
1:06,2,57 - 53,-4
0:03,2,57 - 55,-2
0:00,2,57 - 55,-2
0:00,2,57 - 55,-2
0:00,2,57 - 55,-2
12:00,3,57 - 55,-2
11:33,3,57 - 58,1
11:03,3,57 - 60,3
10:42,3,57 - 61,4
10:42,3,57 - 62,5
10:25,3,59 - 62,3
10:06,3,59 - 64,5
9:45,3,61 - 64,3
9:08,3,61 - 66,5
9:08,3,61 - 67,6
8:51,3,61 - 69,8
8:02,3,64 - 69,5
7:35,3,66 - 69,3
6:46,3,66 - 71,5
6:16,3,66 - 73,7
6:16,3,66 - 74,8
5:53,3,68 - 74,6
5:37,3,71 - 74,3
5:22,3,71 - 75,4
5:07,3,73 - 75,2
4:48,3,73 - 76,3
4:48,3,73 - 77,4
4:06,3,73 - 79,6
3:50,3,76 - 79,3
3:19,3,78 - 79,1
2:42,3,81 - 79,-2
2:23,3,81 - 81,TIE
1:58,3,83 - 81,-2
1:36,3,83 - 83,TIE
1:25,3,86 - 83,-3
1:04,3,86 - 85,-1
0:43,3,86 - 87,1
0:00,3,86 - 87,1
12:00,4,86 - 87,1
11:48,4,86 - 90,4
11:20,4,87 - 90,3
11:20,4,88 - 90,2
10:59,4,88 - 92,4
9:39,4,88 - 94,6
9:10,4,88 - 97,9
8:43,4,89 - 97,8
8:19,4,89 - 100,11
8:06,4,90 - 100,10
7:52,4,90 - 102,12
7:52,4,90 - 103,13
7:29,4,92 - 103,11
6:41,4,92 - 106,14
6:10,4,92 - 108,16
5:25,4,92 - 111,19
5:17,4,95 - 111,16
4:49,4,95 - 113,18
4:22,4,98 - 113,15
3:30,4,100 - 113,13
2:43,4,101 - 113,12
2:43,4,102 - 113,11
2:12,4,104 - 113,9
1:32,4,104 - 115,11
1:18,4,106 - 115,9
0:54,4,106 - 118,12
0:29,4,108 - 118,10
0:00,4,108 - 118,10
